index	start	end	alignment-start	alignment-end
584	00:37:28.580	00:37:31.170	34668	34721
585	00:37:31.180	00:37:35.260	34722	34812
586	00:37:35.270	00:37:39.770	34813	34873
587	00:37:39.780	00:37:45.090	34874	34933
588	00:37:45.100	00:37:48.420	34934	34991
589	00:37:48.430	00:37:50.800	34992	35035
590	00:37:50.810	00:37:57.910	35036	35120
591	00:37:57.920	00:38:02.630	35121	35180
592	00:38:02.640	00:38:05.720	35181	35233
593	00:38:05.730	00:38:08.240	35234	35284
594	00:38:08.250	00:38:13.330	35285	35332
595	00:38:13.340	00:38:15.880	35333	35392
596	00:38:15.890	00:38:19.510	35393	35471
597	00:38:19.520	00:38:22.710	35472	35534
598	00:38:22.720	00:38:26.730	35535	35601
599	00:38:26.740	00:38:31.960	35602	35666
600	00:38:31.970	00:38:34.980	35667	35720
601	00:38:34.990	00:38:37.170	35721	35773
602	00:38:37.180	00:38:40.990	35774	35841
603	00:38:41.000	00:38:45.300	35842	35904
604	00:38:45.310	00:38:50.170	35905	35970
605	00:38:50.180	00:38:54.150	35971	36033
606	00:38:54.160	00:39:03.560	36034	36128
607	00:39:03.570	00:39:07.720	36129	36179
608	00:39:07.730	00:39:10.450	36180	36226
609	00:39:10.460	00:39:14.570	36227	36287
610	00:39:14.580	00:39:16.750	36288	36349
611	00:39:16.760	00:39:22.340	36350	36419
612	00:39:22.350	00:39:26.900	36420	36484
613	00:39:26.910	00:39:31.360	36485	36549
614	00:39:31.370	00:39:35.730	36550	36619
615	00:39:35.740	00:39:38.010	36620	36685
616	00:39:38.020	00:39:44.710	36686	36740
617	00:39:44.720	00:39:49.220	36741	36794
618	00:39:49.230	00:39:55.370	36795	36855
619	00:39:55.380	00:39:58.650	36856	36905
620	00:39:58.660	00:40:02.550	36906	37032
621	00:40:02.560	00:40:08.980	37033	37196
622	00:40:08.990	00:40:10.590	37197	37259
623	00:40:10.600	00:40:13.860	37260	37336
624	00:40:13.870	00:40:18.420	37337	37391
625	00:40:18.430	00:40:24.150	37392	37466
626	00:40:24.160	00:40:27.530	37467	37529
627	00:40:27.540	00:40:31.230	37530	37587
628	00:40:31.240	00:40:35.950	37588	37672
629	00:40:35.960	00:40:39.640	37673	37715
630	00:40:39.650	00:40:42.910	37716	37762
631	00:40:42.920	00:40:45.190	37763	37811
632	00:40:45.200	00:40:48.940	37812	37870
633	00:40:48.950	00:40:53.470	37871	37946
634	00:40:53.480	00:40:56.470	37947	37999
635	00:40:56.480	00:41:01.380	38000	38069
636	00:41:01.390	00:41:05.350	38070	38134
637	00:41:05.360	00:41:09.070	38135	38228
638	00:41:09.080	00:41:11.330	38229	38279
639	00:41:11.340	00:41:14.510	38280	38336
640	00:41:14.520	00:41:17.840	38337	38427
641	00:41:17.850	00:41:20.840	38428	38499
642	00:41:20.850	00:41:24.150	38500	38562
643	00:41:24.160	00:41:28.940	38563	38619
644	00:41:28.950	00:41:32.910	38620	38673
645	00:41:32.920	00:41:38.720	38674	38754
646	00:41:38.730	00:41:43.080	38755	38803
647	00:41:43.090	00:41:47.920	38804	38888
648	00:41:47.930	00:41:51.130	38889	38943
649	00:41:51.140	00:41:55.610	38944	38997
650	00:41:55.620	00:41:57.840	38998	39045
651	00:41:57.850	00:42:01.810	39046	39108
652	00:42:01.820	00:42:05.420	39109	39164
653	00:42:05.430	00:42:07.570	39165	39222
654	00:42:07.580	00:42:12.010	39223	39301
655	00:42:12.020	00:42:14.690	39302	39352
656	00:42:14.700	00:42:18.830	39353	39409
657	00:42:18.840	00:42:22.570	39410	39475
658	00:42:22.580	00:42:25.660	39476	39519
659	00:42:25.670	00:42:28.950	39520	39578
660	00:42:28.960	00:42:32.010	39579	39624
661	00:42:32.020	00:42:35.370	39625	39681
662	00:42:35.380	00:42:39.750	39682	39743
663	00:42:39.760	00:42:42.710	39744	39790
664	00:42:42.720	00:42:45.300	39791	39839
665	00:42:45.310	00:42:48.550	39840	39892
666	00:42:48.560	00:42:55.070	39893	39957
667	00:42:55.080	00:42:58.570	39958	40018
668	00:42:58.580	00:43:03.200	40019	40102
669	00:43:03.210	00:43:08.700	40103	40145
670	00:43:08.710	00:43:11.580	40146	40213
671	00:43:11.590	00:43:14.980	40214	40271
672	00:43:14.990	00:43:18.500	40272	40326
673	00:43:18.510	00:43:22.020	40327	40382
674	00:43:22.030	00:43:35.270	40383	40471
675	00:43:35.280	00:43:39.510	40472	40530
676	00:43:39.520	00:43:44.260	40531	40593
677	00:43:44.270	00:43:48.800	40594	40664
678	00:43:48.810	00:43:52.400	40665	40717
679	00:43:52.410	00:43:56.510	40718	40775
680	00:43:56.520	00:43:59.530	40776	40830
681	00:43:59.540	00:44:02.700	40831	40885
682	00:44:02.710	00:44:05.950	40886	40952
683	00:44:05.960	00:44:10.060	40953	41008
684	00:44:10.070	00:44:16.020	41009	41083
685	00:44:16.030	00:44:20.520	41084	41142
686	00:44:20.530	00:44:24.520	41143	41207
687	00:44:24.530	00:44:29.640	41208	41289
688	00:44:29.650	00:44:34.640	41290	41355
689	00:44:34.650	00:44:38.910	41356	41422
690	00:44:38.920	00:44:42.410	41423	41478
691	00:44:42.420	00:44:47.830	41479	41545
692	00:44:47.840	00:44:52.380	41546	41602
693	00:44:52.390	00:44:56.860	41603	41671
694	00:44:56.870	00:45:01.200	41672	41736
695	00:45:01.210	00:45:07.580	41737	41805
696	00:45:07.590	00:45:12.390	41806	41875
697	00:45:12.400	00:45:16.560	41876	41955
698	00:45:16.570	00:45:24.160	41956	42010
699	00:45:24.170	00:45:32.800	42011	42079
700	00:45:32.810	00:45:36.410	42080	42150
701	00:45:36.420	00:45:40.110	42151	42217
702	00:45:40.120	00:45:44.710	42218	42297
703	00:45:44.720	00:45:47.770	42298	42352
704	00:45:47.780	00:45:52.480	42353	42441
705	00:45:52.490	00:45:56.250	42442	42501
706	00:45:56.260	00:46:00.190	42502	42547
707	00:46:00.200	00:46:05.940	42548	42616
708	00:46:05.950	00:46:10.580	42617	42669
709	00:46:10.590	00:46:14.200	42670	42743
710	00:46:14.210	00:46:16.840	42744	42798
711	00:46:16.850	00:46:20.080	42799	42849
712	00:46:20.090	00:46:24.870	42850	42914
713	00:46:24.880	00:46:27.190	42915	42960
714	00:46:27.200	00:46:31.910	42961	43038
715	00:46:31.920	00:46:34.770	43039	43092
716	00:46:34.780	00:46:37.970	43093	43148
717	00:46:37.980	00:46:41.880	43149	43218
718	00:46:41.890	00:46:48.200	43219	43299
719	00:46:48.210	00:46:52.780	43300	43363
720	00:46:52.790	00:46:58.840	43364	43445
721	00:46:58.850	00:47:03.700	43446	43503
722	00:47:03.710	00:47:08.260	43504	43549
723	00:47:08.270	00:47:17.100	43550	43641
724	00:47:17.110	00:47:28.540	43642	43692
725	00:47:28.550	00:47:35.710	43693	43756
726	00:47:35.720	00:47:42.090	43757	43797
727	00:47:42.100	00:47:50.440	43798	43845
728	00:47:50.450	00:47:55.250	43846	43897
729	00:47:55.260	00:48:04.220	43898	43959
730	00:48:04.230	00:48:09.560	43960	44013
731	00:48:09.570	00:48:15.440	44014	44063
732	00:48:15.450	00:48:19.560	44064	44105
733	00:48:19.570	00:48:25.500	44106	44156
734	00:48:25.510	00:48:27.960	44157	44212
735	00:48:27.970	00:48:32.620	44212	44264
736	00:48:32.630	00:48:40.670	44265	44318
737	00:48:40.680	00:48:43.400	44319	44374
738	00:48:43.410	00:48:50.850	44375	44466
739	00:48:50.860	00:48:55.700	44467	44522
740	00:48:55.710	00:49:02.510	44523	44567
741	00:49:02.520	00:49:07.750	44568	44615
742	00:49:07.760	00:49:11.090	44616	44659
743	00:49:11.100	00:49:17.060	44660	44713
744	00:49:17.070	00:49:23.460	44714	44764
745	00:49:23.470	00:49:30.380	44765	44809
746	00:49:30.390	00:49:34.920	44810	44855
747	00:49:34.930	00:49:39.960	44856	44906
748	00:49:39.970	00:49:46.050	44907	44959
749	00:49:46.060	00:49:52.340	44960	45011
750	00:49:52.350	00:49:58.020	45012	45072
751	00:49:58.030	00:50:02.910	45073	45121
752	00:50:02.920	00:50:07.640	45122	45172
753	00:50:07.650	00:50:12.400	45173	45236
754	00:50:12.410	00:50:16.480	45237	45298
755	00:50:16.490	00:50:24.160	45299	45352
756	00:50:24.170	00:50:28.570	45353	45401
757	00:50:28.580	00:50:33.340	45402	45457
758	00:50:33.350	00:50:37.740	45458	45515
759	00:50:37.750	00:50:41.430	45516	45597
760	00:50:41.440	00:50:49.810	45598	45656
761	00:50:49.820	00:50:54.870	45657	45716
762	00:50:54.880	00:51:01.930	45717	45782
763	00:51:01.940	00:51:10.140	45783	45870
764	00:51:10.150	00:51:15.400	45871	45932
765	00:51:15.410	00:51:20.260	45933	45985
766	00:51:20.270	00:51:26.420	45986	46047
767	00:51:26.430	00:51:32.870	46048	46104
768	00:51:32.880	00:51:36.910	46105	46162
769	00:51:36.920	00:51:41.770	46163	46247
770	00:51:41.780	00:51:52.970	46248	46295
771	00:51:52.980	00:51:57.930	46296	46344
772	00:51:57.940	00:52:01.560	46345	46388
773	00:52:01.570	00:52:10.980	46389	46442
774	00:52:10.990	00:52:14.690	46443	46489
775	00:52:14.700	00:52:21.400	46490	46547
776	00:52:21.410	00:52:30.610	46548	46598
777	00:52:30.620	00:52:38.050	46599	46667
778	00:52:38.060	00:52:42.090	46668	46731
779	00:52:42.100	00:52:45.740	46732	46788
780	00:52:45.750	00:52:48.900	46789	46837
781	00:52:48.910	00:52:53.950	46838	46895
782	00:52:53.960	00:52:59.120	46896	46999
783	00:52:59.130	00:53:11.790	47000	47065
784	00:53:11.800	00:53:17.600	47066	47134
785	00:53:17.610	00:53:30.140	47135	47209
786	00:53:30.150	00:53:39.230	47210	47273
787	00:53:39.240	00:53:43.770	47274	47328
788	00:53:43.780	00:53:46.340	47329	47372
789	00:53:46.350	00:53:51.730	47373	47423
790	00:53:51.740	00:54:00.490	47424	47484
791	00:54:00.500	00:54:05.840	47485	47534
792	00:54:05.850	00:54:11.490	47535	47582
793	00:54:11.500	00:54:18.330	47583	47635
794	00:54:18.340	00:54:23.740	47636	47705
795	00:54:23.750	00:54:28.310	47706	47760
796	00:54:28.320	00:54:33.690	47761	47811
797	00:54:33.700	00:54:38.110	47812	47863
798	00:54:38.120	00:54:41.050	47864	47919
799	00:54:41.060	00:54:45.380	47920	47978
800	00:54:45.390	00:54:50.240	47979	48039
801	00:54:50.250	00:54:54.290	48040	48088
802	00:54:54.300	00:54:59.860	48089	48176
803	00:54:59.870	00:55:07.140	48177	48236
804	00:55:07.150	00:55:09.880	48237	48287
805	00:55:09.890	00:55:16.620	48288	48338
806	00:55:16.630	00:55:20.990	48339	48398
807	00:55:21.000	00:55:25.450	48399	48455
808	00:55:25.460	00:55:31.590	48456	48519
809	00:55:31.600	00:55:37.880	48520	48576
810	00:55:37.890	00:55:44.630	48577	48621
811	00:55:44.640	00:55:49.600	48622	48678
812	00:55:49.610	00:55:54.740	48679	48721
813	00:55:54.750	00:56:01.530	48722	48769
814	00:56:01.540	00:56:06.500	48770	48825
815	00:56:06.510	00:56:17.040	48826	48885
816	00:56:17.050	00:56:26.610	48886	48948
817	00:56:26.620	00:56:35.550	48949	49027
818	00:56:35.560	00:56:38.360	49028	49107
819	00:56:38.370	00:56:47.960	49108	49182
820	00:56:47.970	00:56:52.490	49183	49257
821	00:56:52.500	00:56:56.470	49258	49333
822	00:56:56.480	00:57:01.140	49334	49414
823	00:57:01.150	00:57:04.600	49415	49467
824	00:57:04.610	00:57:08.070	49467	49524
825	00:57:08.080	01:01:34.413	49525	49540
