index	start	end	alignment-start	alignment-end
584	00:39:04.240	00:39:07.710	35640	35697
585	00:39:07.720	00:39:12.000	35698	35762
586	00:39:12.010	00:39:15.760	35763	35822
587	00:39:15.770	00:39:19.510	35823	35882
588	00:39:19.520	00:39:23.270	35883	35945
589	00:39:23.280	00:39:26.890	35946	36008
590	00:39:26.900	00:39:31.670	36009	36082
591	00:39:31.680	00:39:35.190	36083	36143
592	00:39:35.200	00:39:38.350	36144	36196
593	00:39:38.360	00:39:42.560	36197	36266
594	00:39:42.570	00:39:45.570	36267	36317
595	00:39:45.580	00:39:47.900	36318	36366
596	00:39:47.910	00:39:51.450	36367	36428
597	00:39:51.460	00:39:54.680	36429	36470
598	00:39:54.690	00:39:57.540	36471	36526
599	00:39:57.550	00:40:01.190	36527	36586
600	00:40:01.200	00:40:06.190	36587	36677
601	00:40:06.200	00:40:10.080	36678	36742
602	00:40:10.090	00:40:13.740	36743	36805
603	00:40:13.750	00:40:17.280	36806	36872
604	00:40:17.290	00:40:20.680	36873	36939
605	00:40:20.690	00:40:25.240	36940	37014
606	00:40:25.250	00:40:27.680	37015	37070
607	00:40:27.690	00:40:30.940	37071	37120
608	00:40:30.950	00:40:33.130	37121	37173
609	00:40:33.140	00:40:36.610	37174	37234
610	00:40:36.620	00:40:40.090	37235	37297
611	00:40:40.100	00:40:44.960	37298	37363
612	00:40:44.970	00:40:47.960	37364	37419
613	00:40:47.970	00:40:52.160	37420	37495
614	00:40:52.170	00:40:55.410	37496	37551
615	00:40:55.420	00:41:00.660	37552	37651
616	00:41:00.670	00:41:05.560	37652	37710
617	00:41:05.570	00:41:09.340	37711	37768
618	00:41:09.350	00:41:12.990	37769	37824
619	00:41:13.000	00:41:17.400	37825	37895
620	00:41:17.410	00:41:22.030	37896	37953
621	00:41:22.040	00:41:27.060	37954	38022
622	00:41:27.070	00:41:30.630	38023	38078
623	00:41:30.640	00:41:35.040	38079	38140
624	00:41:35.050	00:41:39.280	38141	38202
625	00:41:39.290	00:41:44.380	38203	38272
626	00:41:44.390	00:41:47.650	38275	38341
627	00:41:47.660	00:41:51.800	38342	38404
628	00:41:51.810	00:41:55.720	38405	38468
629	00:41:55.730	00:41:59.780	38469	38531
630	00:41:59.790	00:42:02.970	38532	38588
631	00:42:02.980	00:42:08.700	38589	38658
632	00:42:08.710	00:42:12.760	38659	38716
633	00:42:12.770	00:42:16.530	38717	38770
634	00:42:16.540	00:42:20.640	38771	38825
635	00:42:20.650	00:42:23.930	38826	38882
636	00:42:23.940	00:42:29.050	38883	38935
637	00:42:29.060	00:42:36.040	38936	38995
638	00:42:36.050	00:42:38.810	38996	39058
639	00:42:38.820	00:42:42.350	39059	39129
640	00:42:42.360	00:42:46.320	39130	39191
641	00:42:46.330	00:42:50.640	39192	39250
642	00:42:50.650	00:42:54.630	39251	39312
643	00:42:54.640	00:43:00.510	39313	39372
644	00:43:00.520	00:43:05.070	39373	39440
645	00:43:05.080	00:43:07.650	39441	39489
646	00:43:07.660	00:43:12.300	39490	39544
647	00:43:12.310	00:43:16.100	39545	39594
648	00:43:16.110	00:43:19.050	39595	39640
649	00:43:19.060	00:43:21.660	39641	39686
650	00:43:21.670	00:43:25.110	39687	39738
651	00:43:25.120	00:43:29.290	39739	39793
652	00:43:29.300	00:43:32.760	39794	39837
653	00:43:32.770	00:43:36.950	39838	39895
654	00:43:36.960	00:43:42.030	39896	39954
655	00:43:42.040	00:43:45.940	39955	40010
656	00:43:45.950	00:43:47.440	40011	40076
657	00:43:47.450	00:43:49.560	40077	40122
658	00:43:49.570	00:43:53.940	40123	40174
659	00:43:53.950	00:43:57.810	40175	40234
660	00:43:57.820	00:44:00.820	40235	40293
661	00:44:00.830	00:44:05.310	40294	40359
662	00:44:05.320	00:44:09.360	40360	40411
663	00:44:09.370	00:44:13.670	40412	40469
664	00:44:13.680	00:44:16.590	40470	40512
665	00:44:16.600	00:44:20.860	40513	40565
666	00:44:20.870	00:44:27.400	40566	40628
667	00:44:27.410	00:44:30.550	40629	40675
668	00:44:30.560	00:44:35.320	40676	40735
669	00:44:35.330	00:44:38.010	40736	40787
670	00:44:38.020	00:44:42.850	40788	40840
671	00:44:42.860	00:44:46.170	40841	40912
672	00:44:46.180	00:44:49.990	40913	40971
673	00:44:50.000	00:44:52.390	40972	41021
674	00:44:52.400	00:44:57.950	41022	41080
675	00:44:57.960	00:45:01.050	41081	41146
676	00:45:01.060	00:45:05.690	41147	41212
677	00:45:05.700	00:45:10.440	41213	41269
678	00:45:10.450	00:45:13.690	41270	41323
679	00:45:13.700	00:45:18.370	41324	41384
680	00:45:18.380	00:45:23.800	41385	41458
681	00:45:23.810	00:45:27.350	41459	41505
682	00:45:27.360	00:45:30.870	41506	41555
683	00:45:30.880	00:45:34.750	41556	41613
684	00:45:34.760	00:45:38.280	41614	41671
685	00:45:38.290	00:45:43.680	41672	41732
686	00:45:43.690	00:45:49.210	41733	41796
687	00:45:49.220	00:45:52.100	41797	41850
688	00:45:52.110	00:45:54.660	41851	41893
689	00:45:54.670	00:45:56.570	41894	41939
690	00:45:56.580	00:45:59.570	41940	41983
691	00:45:59.580	00:46:03.630	41984	42036
692	00:46:03.640	00:46:06.660	42037	42108
693	00:46:06.670	00:46:10.810	42109	42187
694	00:46:10.820	00:46:13.680	42188	42241
695	00:46:13.690	00:46:16.900	42242	42301
696	00:46:16.910	00:46:19.800	42302	42362
697	00:46:19.810	00:46:24.220	42363	42424
698	00:46:24.230	00:46:28.220	42425	42481
699	00:46:28.230	00:46:32.840	42482	42558
700	00:46:32.850	00:46:35.690	42559	42614
701	00:46:35.700	00:46:39.180	42615	42678
702	00:46:39.190	00:46:49.850	42679	42738
703	00:46:49.860	00:46:53.650	42739	42807
704	00:46:53.660	00:46:57.720	42808	42892
705	00:46:57.730	00:46:59.840	42893	42935
706	00:46:59.850	00:47:03.180	42936	42995
707	00:47:03.190	00:47:05.780	42996	43065
708	00:47:05.790	00:47:08.320	43066	43124
709	00:47:08.330	00:47:11.900	43125	43169
710	00:47:11.910	00:47:15.940	43170	43225
711	00:47:15.950	00:47:20.190	43226	43288
712	00:47:20.200	00:47:23.730	43289	43340
713	00:47:23.740	00:47:27.420	43341	43388
714	00:47:27.430	00:47:30.170	43389	43446
715	00:47:30.180	00:47:34.090	43447	43528
716	00:47:34.100	00:47:37.060	43529	43579
717	00:47:37.070	00:47:43.060	43580	43639
718	00:47:43.070	00:47:46.390	43640	43690
719	00:47:46.400	00:47:50.680	43691	43747
720	00:47:50.690	00:47:54.300	43748	43807
721	00:47:54.310	00:47:56.780	43808	43851
722	00:47:56.790	00:47:59.480	43852	43907
723	00:47:59.490	00:48:02.920	43908	43960
724	00:48:02.930	00:48:06.380	43961	44008
725	00:48:06.390	00:48:11.220	44009	44062
726	00:48:11.230	00:48:14.560	44063	44121
727	00:48:14.570	00:48:17.450	44122	44189
728	00:48:17.460	00:48:20.590	44190	44245
729	00:48:20.600	00:48:23.880	44246	44302
730	00:48:23.890	00:48:26.960	44303	44363
731	00:48:26.970	00:48:31.390	44364	44429
732	00:48:31.400	00:48:33.960	44430	44486
733	00:48:33.970	00:48:38.900	44487	44559
734	00:48:38.910	00:48:44.310	44560	44614
735	00:48:44.320	00:48:48.230	44615	44687
736	00:48:48.240	00:48:52.760	44688	44759
737	00:48:52.770	00:48:56.000	44760	44821
738	00:48:56.010	00:48:59.120	44822	44868
739	00:48:59.130	00:49:02.550	44869	44919
740	00:49:02.560	00:49:06.500	44920	45000
741	00:49:06.510	00:49:09.570	45001	45062
742	00:49:09.580	00:49:13.240	45063	45124
743	00:49:13.250	00:49:16.450	45125	45176
744	00:49:16.460	00:49:19.300	45177	45231
745	00:49:19.310	00:49:22.620	45232	45291
746	00:49:22.630	00:49:24.580	45292	45341
747	00:49:24.590	00:49:27.880	45342	45405
748	00:49:27.890	00:49:30.620	45406	45451
749	00:49:30.630	00:49:34.560	45452	45522
750	00:49:34.570	00:49:37.410	45523	45575
751	00:49:37.420	00:49:40.620	45576	45639
752	00:49:40.630	00:49:45.430	45640	45724
753	00:49:45.440	00:49:49.180	45725	45787
754	00:49:49.190	00:49:51.820	45788	45840
755	00:49:51.830	00:49:54.800	45841	45892
756	00:49:54.810	00:49:58.620	45893	45959
757	00:49:58.630	00:50:01.890	45960	46013
758	00:50:01.900	00:50:06.380	46014	46067
759	00:50:06.390	00:50:09.760	46068	46139
760	00:50:09.770	00:50:13.310	46140	46231
761	00:50:13.320	00:50:19.030	46232	46285
762	00:50:19.040	00:50:22.850	46286	46336
763	00:50:22.860	00:50:26.240	46337	46394
764	00:50:26.250	00:50:28.380	46395	46447
765	00:50:28.390	00:50:34.670	46448	46504
766	00:50:34.680	00:50:38.310	46505	46558
767	00:50:38.320	00:50:42.130	46559	46610
768	00:50:42.140	00:50:47.940	46611	46670
769	00:50:47.950	00:50:50.720	46671	46733
770	00:50:50.730	00:50:57.260	46734	46780
771	00:50:57.270	00:51:01.610	46781	46858
772	00:51:01.620	00:51:04.040	46859	46909
773	00:51:04.050	00:51:07.880	46910	46960
774	00:51:07.890	00:51:11.820	46961	47016
775	00:51:11.830	00:51:14.420	47017	47070
776	00:51:14.430	00:51:18.240	47071	47143
777	00:51:18.250	00:51:21.030	47144	47193
778	00:51:21.040	00:51:23.600	47194	47241
779	00:51:23.610	00:51:26.260	47242	47284
780	00:51:26.270	00:51:30.630	47285	47363
781	00:51:30.640	00:51:33.060	47364	47426
782	00:51:33.070	00:51:36.920	47427	47494
783	00:51:36.930	00:51:41.240	47495	47549
784	00:51:41.250	00:51:47.630	47550	47610
785	00:51:47.640	00:51:51.000	47611	47668
786	00:51:51.010	00:51:52.470	47669	47733
787	00:51:52.480	00:51:56.870	47734	47804
788	00:51:56.880	00:52:02.640	47805	47883
789	00:52:02.650	00:52:07.410	47884	47934
790	00:52:07.420	00:52:12.820	47935	47989
791	00:52:12.830	00:52:16.760	47990	48053
792	00:52:16.770	00:52:20.110	48054	48102
793	00:52:20.120	00:52:23.430	48103	48156
794	00:52:23.440	00:52:27.450	48157	48213
795	00:52:27.460	00:52:30.260	48214	48259
796	00:52:30.270	00:52:35.380	48260	48324
797	00:52:35.390	00:52:39.720	48325	48376
798	00:52:39.730	00:52:46.150	48377	48430
799	00:52:46.160	00:52:49.660	48431	48490
800	00:52:49.670	00:52:57.510	48491	48581
801	00:52:57.520	00:53:00.630	48582	48640
802	00:53:00.640	00:53:03.070	48641	48690
803	00:53:03.080	00:53:05.610	48691	48744
804	00:53:05.620	00:53:08.850	48745	48798
805	00:53:08.860	00:53:12.530	48799	48861
806	00:53:12.540	00:53:16.200	48862	48915
807	00:53:16.210	00:53:20.980	48916	48980
808	00:53:20.990	00:53:24.800	48981	49049
809	00:53:24.810	00:53:29.110	49050	49095
810	00:53:29.120	00:53:33.540	49096	49142
811	00:53:33.550	00:53:36.710	49143	49194
812	00:53:36.720	00:53:40.650	49195	49265
813	00:53:40.660	00:53:45.150	49266	49327
814	00:53:45.160	00:53:47.840	49328	49387
815	00:53:47.850	00:53:51.020	49388	49444
816	00:53:51.030	00:53:54.420	49445	49506
817	00:53:54.430	00:53:57.830	49507	49555
818	00:53:57.840	00:54:01.190	49556	49623
819	00:54:01.200	00:54:03.830	49624	49712
820	00:54:03.840	00:54:06.800	49713	49764
821	00:54:06.810	00:54:09.580	49765	49815
822	00:54:09.590	00:54:12.790	49816	49871
823	00:54:12.800	00:54:17.030	49872	49929
824	00:54:17.040	00:54:19.690	49930	49982
825	00:54:19.700	00:54:23.620	49983	50041
826	00:54:23.630	00:54:27.710	50042	50093
827	00:54:27.720	00:54:30.760	50094	50147
828	00:54:30.770	00:54:34.540	50148	50191
829	00:54:34.550	00:54:38.260	50192	50252
830	00:54:38.270	00:54:42.420	50253	50324
831	00:54:42.430	00:54:44.590	50325	50377
832	00:54:44.600	00:54:47.250	50378	50427
833	00:54:47.260	00:54:51.780	50428	50473
834	00:54:51.790	00:54:56.820	50474	50532
835	00:54:56.830	00:54:59.940	50533	50586
836	00:54:59.950	00:55:03.620	50587	50652
837	00:55:03.630	00:55:06.800	50653	50711
838	00:55:06.810	00:55:09.820	50712	50759
839	00:55:09.830	00:55:13.280	50760	50807
840	00:55:13.290	00:55:16.250	50808	50855
841	00:55:16.260	00:55:19.010	50856	50924
842	00:55:19.020	00:55:23.470	50925	50980
843	00:55:23.480	00:55:26.480	50981	51025
844	00:55:26.490	00:55:30.970	51026	51079
845	00:55:30.980	00:55:35.570	51080	51148
846	00:55:35.580	00:55:37.630	51149	51195
847	00:55:37.640	00:55:41.190	51196	51252
848	00:55:41.200	00:55:43.860	51253	51295
849	00:55:43.870	00:55:47.300	51296	51339
850	00:55:47.310	00:55:50.600	51340	51385
851	00:55:50.610	00:55:53.860	51386	51448
852	00:55:53.870	00:55:56.980	51449	51489
853	00:55:56.990	00:55:59.730	51490	51569
854	00:55:59.740	00:56:02.440	51570	51627
855	00:56:02.450	00:56:06.060	51628	51696
856	00:56:06.070	00:56:09.170	51697	51758
857	00:56:09.180	00:56:13.480	51759	51817
858	00:56:13.490	00:56:16.900	51818	51879
859	00:56:16.910	00:56:19.490	51880	51933
860	00:56:19.500	00:56:22.160	51934	51984
861	00:56:22.170	00:56:26.580	51985	52050
862	00:56:26.590	00:56:29.530	52051	52107
863	00:56:29.540	00:56:33.180	52108	52167
864	00:56:33.190	00:56:37.080	52168	52226
865	00:56:37.090	00:56:40.150	52227	52287
866	00:56:40.160	00:56:46.330	52288	52386
867	00:56:46.340	00:56:51.260	52387	52433
868	00:56:51.270	00:56:57.290	52434	52490
869	00:56:57.300	00:57:04.110	52491	52545
870	00:57:04.120	00:57:11.790	52546	52609
871	00:57:11.800	00:57:16.720	52610	52668
872	00:57:16.730	00:57:22.320	52669	52730
873	00:57:22.330	00:57:29.260	52731	52783
874	00:57:29.270	00:57:33.300	52784	52842
875	00:57:33.310	00:57:39.010	52843	52917
876	00:57:39.020	00:57:40.920	52918	52960
877	00:57:40.930	00:57:44.450	52961	53036
878	00:57:44.460	00:57:46.570	53037	53093
879	00:57:46.580	00:59:51.043	53094	53100
