index	start	end	alignment-start	alignment-end
584	00:38:55.730	00:39:00.840	35775	35846
585	00:39:00.850	00:39:05.180	35847	35907
586	00:39:05.190	00:39:07.920	35908	35964
587	00:39:07.930	00:39:13.030	35965	36027
588	00:39:13.040	00:39:16.410	36028	36087
589	00:39:16.420	00:39:20.890	36088	36145
590	00:39:20.900	00:39:25.770	36146	36214
591	00:39:25.780	00:39:28.740	36215	36268
592	00:39:28.750	00:39:33.760	36269	36335
593	00:39:33.770	00:39:37.460	36336	36392
594	00:39:37.470	00:39:40.940	36393	36438
595	00:39:40.950	00:39:45.880	36439	36497
596	00:39:45.890	00:39:49.820	36498	36562
597	00:39:49.830	00:39:54.290	36563	36639
598	00:39:54.300	00:40:01.430	36640	36711
599	00:40:01.440	00:40:07.330	36712	36790
600	00:40:07.340	00:40:09.960	36791	36845
601	00:40:09.970	00:40:15.390	36846	36909
602	00:40:15.400	00:40:20.790	36910	36975
603	00:40:20.800	00:40:25.330	36976	37044
604	00:40:25.340	00:40:29.970	37045	37110
605	00:40:29.980	00:40:33.310	37111	37176
606	00:40:33.320	00:40:38.110	37177	37244
607	00:40:38.120	00:40:45.250	37245	37320
608	00:40:45.260	00:40:47.550	37321	37367
609	00:40:47.560	00:40:51.720	37368	37428
610	00:40:51.730	00:40:56.750	37429	37507
611	00:40:56.760	00:41:01.530	37508	37580
612	00:41:01.540	00:41:06.330	37581	37656
613	00:41:06.340	00:41:09.100	37657	37714
614	00:41:09.110	00:41:12.920	37715	37768
615	00:41:12.930	00:41:18.610	37769	37829
616	00:41:18.620	00:41:22.480	37830	37889
617	00:41:22.490	00:41:28.810	37890	37961
618	00:41:28.820	00:41:32.800	37962	38037
619	00:41:32.810	00:41:38.170	38038	38109
620	00:41:38.180	00:41:42.200	38110	38179
621	00:41:42.210	00:41:46.320	38180	38236
622	00:41:46.330	00:41:52.170	38237	38297
623	00:41:52.180	00:41:54.940	38298	38346
624	00:41:54.950	00:42:00.200	38347	38414
625	00:42:00.210	00:42:03.680	38415	38469
626	00:42:03.690	00:42:08.730	38470	38544
627	00:42:08.740	00:42:15.230	38545	38624
628	00:42:15.240	00:42:18.320	38625	38679
629	00:42:18.330	00:42:20.770	38680	38723
630	00:42:20.780	00:42:26.130	38724	38796
631	00:42:26.140	00:42:29.080	38797	38839
632	00:42:29.090	00:42:32.930	38840	38898
633	00:42:32.940	00:42:37.440	38899	38966
634	00:42:37.450	00:42:42.430	38967	39034
635	00:42:42.440	00:42:45.480	39035	39092
636	00:42:45.490	00:42:49.480	39093	39160
637	00:42:49.490	00:42:54.830	39161	39217
638	00:42:54.840	00:42:58.250	39218	39284
639	00:42:58.260	00:43:01.810	39285	39345
640	00:43:01.820	00:43:07.180	39346	39407
641	00:43:07.190	00:43:20.020	39408	39511
642	00:43:20.030	00:43:23.130	39512	39568
643	00:43:23.140	00:43:28.390	39569	39628
644	00:43:28.400	00:43:32.120	39629	39691
645	00:43:32.130	00:43:36.980	39692	39766
646	00:43:36.990	00:43:45.950	39767	39845
647	00:43:45.960	00:43:52.360	39846	39911
648	00:43:52.370	00:43:59.990	39912	39960
649	00:44:00.000	00:44:04.690	39961	40034
650	00:44:04.700	00:44:12.160	40035	40097
651	00:44:12.170	00:44:16.880	40098	40167
652	00:44:16.890	00:44:20.430	40168	40226
653	00:44:20.440	00:44:26.960	40227	40282
654	00:44:26.970	00:44:33.600	40283	40348
655	00:44:33.610	00:44:38.100	40349	40412
656	00:44:38.110	00:44:40.640	40413	40461
657	00:44:40.650	00:44:44.020	40462	40525
658	00:44:44.030	00:44:49.290	40526	40643
659	00:44:49.300	00:44:52.720	40644	40698
660	00:44:52.730	00:44:55.480	40699	40753
661	00:44:55.490	00:45:00.010	40754	40817
662	00:45:00.020	00:45:04.220	40818	40877
663	00:45:04.230	00:45:08.230	40878	40951
664	00:45:08.240	00:45:13.430	40952	41022
665	00:45:13.440	00:45:18.150	41023	41113
666	00:45:18.160	00:45:20.980	41114	41168
667	00:45:20.990	00:45:25.640	41169	41232
668	00:45:25.650	00:45:30.940	41233	41301
669	00:45:30.950	00:45:33.680	41302	41356
670	00:45:33.690	00:45:37.370	41357	41415
671	00:45:37.380	00:45:41.450	41416	41505
672	00:45:41.460	00:45:45.810	41506	41569
673	00:45:45.820	00:45:49.690	41570	41633
674	00:45:49.700	00:45:53.810	41634	41692
675	00:45:53.820	00:45:59.250	41693	41779
676	00:45:59.260	00:46:03.590	41780	41832
677	00:46:03.600	00:46:05.560	41833	41927
678	00:46:05.570	00:46:08.200	41928	41983
679	00:46:08.210	00:46:12.010	41984	42045
680	00:46:12.020	00:46:14.280	42046	42087
681	00:46:14.290	00:46:18.610	42088	42167
682	00:46:18.620	00:46:22.810	42168	42232
683	00:46:22.820	00:46:26.320	42233	42313
684	00:46:26.330	00:46:32.860	42314	42370
685	00:46:32.870	00:46:35.160	42371	42429
686	00:46:35.170	00:46:37.660	42430	42481
687	00:46:37.670	00:46:41.490	42482	42536
688	00:46:41.500	00:46:47.800	42537	42589
689	00:46:47.810	00:46:53.030	42590	42668
690	00:46:53.040	00:47:00.430	42669	42747
691	00:47:00.440	00:47:03.440	42748	42798
692	00:47:03.450	00:47:06.880	42799	42875
693	00:47:06.890	00:47:09.880	42876	42929
694	00:47:09.890	00:47:14.030	42930	42973
695	00:47:14.040	00:47:16.430	42974	43019
696	00:47:16.440	00:47:20.670	43020	43083
697	00:47:20.680	00:47:23.730	43084	43142
698	00:47:23.740	00:47:27.750	43143	43212
699	00:47:27.760	00:47:31.840	43213	43273
700	00:47:31.850	00:47:36.970	43274	43363
701	00:47:36.980	00:47:43.940	43364	43413
702	00:47:43.950	00:47:50.030	43414	43477
703	00:47:50.040	00:47:52.560	43478	43526
704	00:47:52.570	00:47:55.250	43527	43570
705	00:47:55.260	00:47:57.460	43571	43615
706	00:47:57.470	00:48:02.830	43616	43687
707	00:48:02.840	00:48:06.550	43688	43754
708	00:48:06.560	00:48:11.040	43755	43817
709	00:48:11.050	00:48:14.620	43818	43871
710	00:48:14.630	00:48:18.100	43872	43961
711	00:48:18.110	00:48:19.950	43962	44003
712	00:48:19.960	00:48:23.190	44004	44049
713	00:48:23.200	00:48:26.210	44050	44109
714	00:48:26.220	00:48:31.810	44110	44187
715	00:48:31.820	00:48:36.870	44188	44257
716	00:48:36.880	00:48:41.150	44258	44312
717	00:48:41.160	00:48:45.770	44313	44387
718	00:48:45.780	00:48:49.240	44388	44449
719	00:48:49.250	00:48:53.490	44450	44513
720	00:48:53.500	00:48:57.190	44514	44572
721	00:48:57.200	00:48:59.350	44573	44618
722	00:48:59.360	00:49:02.650	44619	44690
723	00:49:02.660	00:49:06.210	44691	44742
724	00:49:06.220	00:49:09.890	44743	44815
725	00:49:09.900	00:49:13.620	44816	44906
726	00:49:13.630	00:49:16.280	44907	44957
727	00:49:16.290	00:49:19.650	44958	45030
728	00:49:19.660	00:49:24.470	45031	45078
729	00:49:24.480	00:49:27.280	45079	45150
730	00:49:27.290	00:49:30.610	45151	45234
731	00:49:30.620	00:49:33.940	45235	45289
732	00:49:33.950	00:49:37.480	45290	45349
733	00:49:37.490	00:49:40.710	45350	45407
734	00:49:40.720	00:49:43.120	45408	45459
735	00:49:43.130	00:49:45.800	45460	45504
736	00:49:45.810	00:49:50.800	45505	45570
737	00:49:50.810	00:49:55.600	45571	45649
738	00:49:55.610	00:49:58.210	45650	45696
739	00:49:58.220	00:50:02.480	45697	45749
740	00:50:02.490	00:50:06.530	45750	45822
741	00:50:06.540	00:50:09.870	45823	45881
742	00:50:09.880	00:50:13.350	45882	45944
743	00:50:13.360	00:50:16.690	45945	46006
744	00:50:16.700	00:50:20.140	46007	46068
745	00:50:20.150	00:50:23.460	46069	46124
746	00:50:23.470	00:50:27.360	46125	46182
747	00:50:27.370	00:50:32.910	46183	46254
748	00:50:32.920	00:50:36.550	46255	46320
749	00:50:36.560	00:50:41.230	46321	46394
750	00:50:41.240	00:50:44.200	46395	46450
751	00:50:44.210	00:50:49.050	46451	46528
752	00:50:49.060	00:50:53.550	46529	46604
753	00:50:53.560	00:51:00.010	46605	46664
754	00:51:00.020	00:51:04.200	46665	46733
755	00:51:04.210	00:51:07.880	46734	46798
756	00:51:07.890	00:51:10.950	46799	46850
757	00:51:10.960	00:51:14.480	46851	46905
758	00:51:14.490	00:51:19.260	46906	46960
759	00:51:19.270	00:51:23.590	46961	47017
760	00:51:23.600	00:51:26.910	47018	47073
761	00:51:26.920	00:51:31.160	47074	47140
762	00:51:31.170	00:51:35.750	47141	47210
763	00:51:35.760	00:51:40.360	47211	47275
764	00:51:40.370	00:51:45.670	47276	47356
765	00:51:45.680	00:51:49.510	47357	47418
766	00:51:49.520	00:51:54.120	47419	47483
767	00:51:54.130	00:51:59.940	47484	47554
768	00:51:59.950	00:52:03.800	47555	47614
769	00:52:03.810	00:52:07.000	47615	47694
770	00:52:07.010	00:52:09.630	47695	47734
771	00:52:09.640	00:52:14.210	47735	47782
772	00:52:14.220	00:52:17.400	47783	47833
773	00:52:17.410	00:52:20.650	47834	47875
774	00:52:20.660	00:52:24.170	47876	47931
775	00:52:24.180	00:52:27.540	47932	47990
776	00:52:27.550	00:52:30.950	47991	48043
777	00:52:30.960	00:52:35.810	48044	48113
778	00:52:35.820	00:52:39.090	48114	48177
779	00:52:39.100	00:52:50.480	48178	48261
780	00:52:50.490	00:52:54.150	48262	48320
781	00:52:54.160	00:52:58.670	48321	48391
782	00:52:58.680	00:53:02.030	48392	48450
783	00:53:02.040	00:53:05.560	48451	48510
784	00:53:05.570	00:53:08.600	48511	48587
785	00:53:08.610	00:53:11.180	48588	48648
786	00:53:11.190	00:55:01.620	48649	48684
