index	starts	ends	content
390	00:25:19.000	00:25:25.050	are, no matter what anybody says, major issues facing Protestant,
391	00:25:25.060	00:25:27.800	Catholic and Jewish voters, and if you want to look
392	00:25:27.810	00:25:31.230	at exactly, for instance, why a Catholic urban voter is
393	00:25:31.240	00:25:34.540	going to make his or her decision, I am convinced
394	00:25:34.550	00:25:37.850	that that voter is going to be more concerned about
395	00:25:37.860	00:25:41.270	the kind of schools that his or her children go
396	00:25:41.280	00:25:45.360	to, whether there's going to be a paycheck coming in
397	00:25:45.370	00:25:47.150	in the next couple of months, whether they will be
398	00:25:47.160	00:25:51.120	able to afford that new car that they want. Abortion
399	00:25:51.130	00:25:56.170	may be one of ten issues that are basic in
400	00:25:56.180	00:25:59.170	the decision but I cannot believe that it makes up
401	00:25:59.180	00:26:02.490	the final decision. Dr. Pressman, what's your view on that
402	00:26:02.500	00:26:04.200	in terms of the long run? I know we put
403	00:26:04.210	00:26:05.790	you on the spot when you were on the program
404	00:26:05.800	00:26:08.030	before, and let me do it again: how important do
405	00:26:08.040	00:26:11.440	you think it's going to be on Election Day? Well,
406	00:26:11.450	00:26:13.590	Mr. Lehrer, I think I will change my position and
407	00:26:13.600	00:26:15.820	say that I think that it might well be a
408	00:26:15.830	00:26:19.400	very important issue on Election Day; it will never rank
409	00:26:19.410	00:26:22.510	very high in the electorate as a whole. Right now
410	00:26:22.520	00:26:25.820	I think Lou Harris finds it 27th of 27 among
411	00:26:25.830	00:26:29.320	issues; however, I think because the polls now show the
412	00:26:29.330	00:26:34.870	results in states like New York, Illinois, Pennsylvania and Michigan
413	00:26:34.880	00:26:37.770	to be so close, and because those states have a
414	00:26:37.780	00:26:42.390	high percentage of Catholic voters, that that issue may turn
415	00:26:42.400	00:26:45.240	out to be important, not only in and of itself,
416	00:26:45.250	00:26:48.390	but because abortion is also a code word for a
417	00:26:48.400	00:26:52.670	whole set of cultural attitudes. What do you mean by
418	00:26:52.680	00:26:57.840	that? I think that there is an uneasiness that the
419	00:26:57.850	00:27:05.190	polls are finding among northeast industrial state Catholic voters with
420	00:27:05.200	00:27:10.440	Jimmy Carter on a range of lifestyle and other issues.
421	00:27:10.450	00:27:14.360	Somehow, they don't feel comfortable with him; sometimes they can't
422	00:27:14.370	00:27:18.060	express specifically what they don't like, but there does seem
423	00:27:18.070	00:27:22.860	to be a Catholic problem for Jimmy Carter. His support
424	00:27:22.870	00:27:27.030	among Catholics is lower than a Democratic candidate might usually
425	00:27:27.040	00:27:30.050	expect to find and I think that abortion in a
426	00:27:30.060	00:27:38.830	sense is a symbol which voters may view as expressing
427	00:27:38.840	00:27:43.870	some of this uneasiness. I think that issues as Monsignor
428	00:27:43.880	00:27:48.120	McHugh pointed out earlier issues like the economy, and energy
429	00:27:48.130	00:27:53.270	and health care and education are hard, they're intractable, they're
430	00:27:53.280	00:27:59.260	complex. And therefore, symbolic issues like busing and abortion, over
431	00:27:59.270	00:28:01.770	which a President has really very little control--we're electing
432	00:28:01.780	00:28:04.290	a President, not a member of the Supreme Court. A
433	00:28:04.300	00:28:07.420	President doesn't have a great deal to do with the
434	00:28:07.430	00:28:11.040	Constitutional amendment process in those issues, but symbolic issues give
435	00:28:11.050	00:28:14.240	a voter a chance to express how he or she
436	00:28:14.250	00:28:17.760	feels in general, and register a protest, in a sense.
437	00:28:17.770	00:28:20.270	Father Ratigan, let me ask you, not as a political
438	00:28:20.280	00:28:22.350	scientist, but as a man who's around a lot of
439	00:28:22.360	00:28:25.620	Catholics on a regular basis, do you agree with Dr.
440	00:28:25.630	00:28:29.750	Pressman's assessment? Insofar as in those key states, I think
441	00:28:29.760	00:28:31.880	it might have some effect. I think that's what our
442	00:28:31.890	00:28:35.460	Board was concerned about, was that for many of their
443	00:28:35.470	00:28:39.200	people it is not a high-priority issue; that there are
444	00:28:39.210	00:28:41.590	a lot of other issues that the bishops have made
445	00:28:41.600	00:28:44.330	beautiful statements on, but don't seem to be getting the
446	00:28:44.340	00:28:47.600	visibility in this election campaign. And I think that's where
447	00:28:47.610	00:28:51.330	our concern was coming from, that at least, the impression
448	00:28:51.340	00:28:53.740	coming across to the majority of the board members was
449	00:28:53.750	00:28:57.690	that the bishops were kind of testing the candidates on
450	00:28:57.700	00:29:02.210	only one issue. Father McHugh, ten seconds. I think it
451	00:29:02.220	00:29:07.030	will be a highly important factor in some states and
452	00:29:07.040	00:29:09.940	it will be a decisive factor for some people. All
453	00:29:09.950	00:29:13.700	our polls have shown us that for a small percentage
454	00:29:13.710	00:29:16.280	of the electorate it can be a decisive factor, and
455	00:29:16.290	00:29:19.410	in a close race it can be highly important because
456	00:29:19.420	00:29:22.440	of that. That's what you want it to be, right?
457	00:29:22.450	00:29:24.520	No, we don't want it to be the decisive factor
458	00:29:24.530	00:29:26.500	in the choice of candidates; we want people to be
459	00:29:26.510	00:29:28.250	better aware of it so that we can carry the
460	00:29:28.260	00:29:31.940	long-range Congressional battle. Thank you, Monsignor. Robin? Yes. Thanks, Jim,
461	00:29:31.950	00:29:33.800	and thank you all very much. Jim Lehrer and I
462	00:29:33.810	00:31:10.424	will be back tomorrow evening. I'm Robert MacNeil. Good night.
