index	starts	ends	content
377	00:25:54.850	00:25:58.560	They've tried to keep out of direct involvement in civil
378	00:25:58.570	00:26:01.680	war. They've wanted to help the refugees, help civilians, but
379	00:26:01.690	00:26:07.190	to stand aside while the combatants were fighting. They--they
380	00:26:07.200	00:26:08.930	were able to achieve this for a time, but the
381	00:26:08.940	00:26:10.770	war has continued. There's been a lot of pressure in
382	00:26:10.780	00:26:13.520	this country to do something about it to end it,
383	00:26:13.530	00:26:16.060	and now the, I think, the pressure for the United
384	00:26:16.070	00:26:19.640	States to intervene has been building for some time, and
385	00:26:19.650	00:26:24.670	the leadership, if you will, of the United States was,
386	00:26:24.680	00:26:27.380	I think, the crucial factor. The Europeans didn't want to
387	00:26:27.390	00:26:29.320	get locked out of this. They didn't want this to
388	00:26:29.330	00:26:32.170	be an American operation. The Americans did not want--the
389	00:26:32.180	00:26:33.780	American government did not want this to be simply a
390	00:26:33.790	00:26:37.270	European operation. So I see there's--there's two elements there,
391	00:26:37.280	00:26:39.700	I think. There's one that the United States wanted to
392	00:26:39.710	00:26:41.980	end this war, the government wanted to end this war.
393	00:26:41.990	00:26:46.160	I think for humanitarian reasons it's also voiced a security
394	00:26:46.170	00:26:48.340	argument, which I don't think is very compelling. I think
395	00:26:48.350	00:26:51.370	that's very confusing. I think it's muddying the waters here.
396	00:26:51.380	00:26:54.080	It's essentially a humanitarian argument there. And the second one
397	00:26:54.090	00:26:56.300	is that the United States wants to continue to play
398	00:26:56.310	00:27:02.840	a major role in NATO, and the--to make clear
399	00:27:02.850	00:27:04.920	to the Europeans that the United States is going to
400	00:27:04.930	00:27:09.460	remain a European power. Prof. Lukacs, how do you see
401	00:27:09.470	00:27:12.490	this? The question--the word "historic" is one that's thrown
402	00:27:12.500	00:27:15.090	around a lot. Is this a turning point of some
403	00:27:15.100	00:27:18.020	kind that the United States is now in this role
404	00:27:18.030	00:27:21.250	of the maker and the keeper of the peace? It’s
405	00:27:21.260	00:27:25.400	a small turning point. I thought for a long time
406	00:27:25.410	00:27:28.770	that it was a mistake for the United States to
407	00:27:28.780	00:27:32.890	get involved as much in what was the former Yugoslavia,
408	00:27:32.900	00:27:35.770	that the Europeans should have done it. But the Europeans
409	00:27:35.780	00:27:41.510	didn't do that. And now that this agreement or armistice
410	00:27:41.520	00:27:47.950	is cobbled together in Dayton, it's sort of extraordinary and
411	00:27:47.960	00:27:52.920	because of this, I think that given this armistice agreement,
412	00:27:52.930	00:27:56.140	the United States must sustain it. If the United States
413	00:27:56.150	00:28:00.200	now refuses to go along and implement it, it will
414	00:28:00.210	00:28:06.770	be a tremendous loss for American prestige with rather incalculable
415	00:28:06.780	00:28:11.100	consequences. In this respect, I'm very impressed--what I saw
416	00:28:11.110	00:28:14.660	Senator McCain say. I mean, he was very statesmanlike about
417	00:28:14.670	00:28:19.630	this. On the other hand, what is slightly historic about
418	00:28:19.640	00:28:23.400	this, that by and large, the prestige of this country
419	00:28:23.410	00:28:26.790	has been declining for the past few years. The very
420	00:28:26.800	00:28:30.860	fact that the United States now filled a vacuum means,
421	00:28:30.870	00:28:34.080	I hope, more than a temporary rise of the prestige
422	00:28:34.090	00:28:37.750	of this country. Professor Kagan, how do you read this,
423	00:28:37.760	00:28:40.200	this development? Well, I think one thing we need to
424	00:28:40.210	00:28:43.200	understand is what the real character of NATO is and
425	00:28:43.210	00:28:47.110	has been from the beginning. It's--I would describe it
426	00:28:47.120	00:28:49.530	in the way that we ancient historians use to describe
427	00:28:49.540	00:28:53.940	some ancient alliances. An alliance with a hegemon, that is
428	00:28:53.950	00:28:57.590	to say even though everybody is a voluntary member of
429	00:28:57.600	00:29:01.220	this organization, even though there are no formal distinctions among
430	00:29:01.230	00:29:03.830	them, from the first, it was understood that the
431	00:29:03.840	00:29:08.930	United States was the leader of this organization. So the
432	00:29:08.940	00:29:12.510	allies have always looked to the United States for leadership.
433	00:29:12.520	00:29:16.410	There's just no tradition, no history of the rest of
434	00:29:16.420	00:29:20.110	NATO acting independently. I think we have to accept the
435	00:29:20.120	00:29:22.990	fact that that's the kind of alliance that it is.
436	00:29:23.000	00:29:26.390	We shouldn't be surprised that Europeans were unwilling to act
437	00:29:26.400	00:29:30.480	independently but looked to us for leadership. And we need
438	00:29:30.490	00:29:33.640	to fill our part there, not merely because of the
439	00:29:33.650	00:29:37.000	humanitarian issues, which are of course very important, but it's
440	00:29:37.010	00:29:40.530	deeply in our interest to see that NATO continues to
441	00:29:40.540	00:29:44.700	function as a force for preserving peace. But beyond NATO,
442	00:29:44.710	00:29:50.490	Professor Kagan, before NATO--I mean, before Bosnia came Haiti,
443	00:29:50.500	00:29:53.540	came Somalia. All of those were also driven by the
444	00:29:53.550	00:29:58.310	United States. Is this the new world, wherever it is?
445	00:29:58.320	00:30:01.320	Well, I think the great question of where it's necessary
446	00:30:01.330	00:30:03.930	to intervene is always a difficult one, and will never
447	00:30:03.940	00:30:07.130	be able to be determined in advance. That's what we
448	00:30:07.140	00:30:10.610	need statesmen for, to make good judgments about particularities. But
449	00:30:10.620	00:30:13.950	on the larger question, my own opinion is that the
450	00:30:13.960	00:30:16.980	world was presented at the time of the collapse of
451	00:30:16.990	00:30:19.360	the Soviet Union, the end of the Cold War, with
452	00:30:19.370	00:30:22.990	a very rare opportunity for establishing a system that would
453	00:30:23.000	00:30:26.600	preserve peace over a period of time. We find that
454	00:30:26.610	00:30:30.980	there's only one great military superpower in the world, and
455	00:30:30.990	00:30:33.900	it turns out that that power is widely and rightly
456	00:30:33.910	00:30:37.580	understood not to have aggressive designs and not to be
457	00:30:37.590	00:30:41.190	interested in changing things in its own favor but really
458	00:30:41.200	00:30:45.000	having an interest in preserving the situation that exists. In
459	00:30:45.010	00:30:48.140	those circumstances, if that nation is willing to accept its
460	00:30:48.150	00:30:52.300	responsibilities, it can and, along with the people who feel
461	00:30:52.310	00:30:56.180	the same way, of which fortunately there are many, that
462	00:30:56.190	00:31:00.610	violence as a solution of international problems is not legitimate.
463	00:31:00.620	00:31:04.250	And I think Bosnia is about in a deeper way
464	00:31:04.260	00:31:07.450	precisely that point. Do you agree? No, I don't. I
465	00:31:07.460	00:31:11.300	think that first of all NATO is a historic fact,
466	00:31:11.310	00:31:14.350	it's an alliance that was designed to protect Europe from
467	00:31:14.360	00:31:19.390	Russian power during the Cold War. It was an alliance that
468	00:31:19.400	00:31:22.270	is today without an enemy, and what we're living in,
469	00:31:22.280	00:31:24.610	I think, is the kind of after-shadow of NATO, if
470	00:31:24.620	00:31:29.000	you will. We're living with the heritage of European pacivity
471	00:31:29.010	00:31:32.280	and dependency upon the United States, the fact that the
472	00:31:32.290	00:31:35.630	Europeans have not constituted themselves as an independent power in
473	00:31:35.640	00:31:38.790	any way and, therefore, are unable to take a lead
474	00:31:38.800	00:31:40.790	in an issue like this; however, I don't--I think
475	00:31:40.800	00:31:45.650	it's critical for us not to lose the distinction between
476	00:31:45.660	00:31:49.410	tranquility and security. The President has talked about our security
477	00:31:49.420	00:31:51.780	is deeply involved in Europe. Of course, it's involved in
478	00:31:51.790	00:31:56.600	Europe. It's historically been involved in not allowing Europe to
479	00:31:56.610	00:32:00.090	be dominated by a single power which will then be
480	00:32:00.100	00:32:01.990	able to do us great harm. That was why we
481	00:32:02.000	00:32:03.300	were in World War I. That was why we were
482	00:32:03.310	00:32:08.750	in World War II. But it's not about ensuring domestic
483	00:32:08.760	00:32:12.380	tranquility within every European border. This is--So what is
484	00:32:12.390	00:32:14.680	it about this? About NATO, what is NATO? No, no,
485	00:32:14.690	00:32:17.790	no. What is the--what does Bosnia say that the
486	00:32:17.800	00:32:21.000	United States is about? Forget the NATO part, just the
487	00:32:21.010	00:32:23.600	United States. What is it about now? I think the
488	00:32:23.610	00:32:26.860	United States has inherited a role as a leader of
489	00:32:26.870	00:32:32.300	a great alliance and it has become the only powerful
490	00:32:32.310	00:32:35.360	really super powerful country of the world, therefore, there are
491	00:32:35.370	00:32:39.130	tremendous demands made upon the United States by the participants
492	00:32:39.140	00:32:41.690	in this war to do something, by the Europeans to
493	00:32:41.700	00:32:44.460	do something. There's an expectancy to do something. There's also
494	00:32:44.470	00:32:48.250	this feeling among Americans that if we have the power
495	00:32:48.260	00:32:50.480	to do something, we should do something. What we're not
496	00:32:50.490	00:32:53.790	doing in this country is having any kind of debate
497	00:32:53.800	00:32:56.900	about what we ought to be doing, the distinction between
498	00:32:56.910	00:32:59.100	what we can do and what we should do. And
499	00:32:59.110	00:33:02.000	that's why I think that this is a historic moment.
500	00:33:02.010	00:33:04.330	I think that this is the first time that we've
501	00:33:04.340	00:33:06.940	engaged in what is quite likely to be a military
502	00:33:06.950	00:33:11.780	action which is quite divorced from military security. From our
503	00:33:11.790	00:33:14.160	own security? From our own security. Previously we said even
504	00:33:14.170	00:33:18.360	in places like Vietnam, Korea, that these were important for
505	00:33:18.370	00:33:22.050	global balance, Communists would benefit from it if we didn't
506	00:33:22.060	00:33:24.990	help these countries, and that, therefore, our own security was
507	00:33:25.000	00:33:26.850	directly involved because we are in this competition with the
508	00:33:26.860	00:33:31.910	Russians anymore or anybody else anymore. What is the meaning
509	00:33:31.920	00:33:35.980	of alliances? Why should the United States become, in effect,
510	00:33:35.990	00:33:38.340	the global peacekeeper? Now that is the role we can
511	00:33:38.350	00:33:40.550	play, but I think it's one we ought to debate.
512	00:33:40.560	00:33:44.150	Yeah. And that debate--has that debate begun, Professor Lukacs?
513	00:33:44.160	00:33:46.010	Is that what this is really going to lead to?
514	00:33:46.020	00:33:47.430	I mean, is that where we're in the middle of,
515	00:33:47.440	00:33:51.180	actually right now? I don't think so. I think that
516	00:33:51.190	00:33:54.500	the present debate within the country is a very short
517	00:33:54.510	00:33:58.140	range one. I think in the short run this is,
518	00:33:58.150	00:34:01.740	if I may say so, an interesting experiment. It sort
519	00:34:01.750	00:34:04.060	of reverses what's been going on in the past few
520	00:34:04.070	00:34:08.930	years. I hope it works. But allow me to attempt
521	00:34:08.940	00:34:12.270	a--Excuse me, if I can make sure I understand
522	00:34:12.280	00:34:15.820	what you mean, you hope the Bosnia experiment works, is
523	00:34:15.830	00:34:17.870	that what you mean? Yes. If it doesn't work, then
524	00:34:17.880	00:34:20.560	what happens to the long-- the long range is over?
525	00:34:20.570	00:34:23.160	Well, that I don't know, because I'm a historian, not
526	00:34:23.170	00:34:26.620	a prophet. Okay. But--Sorry about that. But I want
527	00:34:26.630	00:34:29.560	to say something to attempt at the risk of being
528	00:34:29.570	00:34:34.310	presumptuous of the longer view, this goes against what is
529	00:34:34.320	00:34:37.570	the long range development. The long range development that these
530	00:34:37.580	00:34:43.140	three big institutions--NATO, the United Nations, and the European
531	00:34:43.150	00:34:47.200	Community--are now 50 years old. They were the result
532	00:34:47.210	00:34:50.590	of the world situation after the Second World War. They
533	00:34:50.600	00:34:54.960	fulfilled a purpose, but they are all to some extent
534	00:34:54.970	00:34:59.480	antiquated, as you know, even NATO, NATO is the North
535	00:34:59.490	00:35:04.410	Atlantic Treaty Organization. What does the North Atlantic have to
536	00:35:04.420	00:35:07.110	do with Bosnia? I mean, of course, this goes back
537	00:35:07.120	00:35:11.440	to 1951, when Mr. Atchison included Greece and Turkey into
538	00:35:11.450	00:35:15.870	NATO, which I think was probably a geographical misnomer. The
539	00:35:15.880	00:35:20.390	United Nations is certainly not united. It's certainly not an
540	00:35:20.400	00:35:26.370	assembly of nations but simply a compendium of governments. The
541	00:35:26.380	00:35:32.030	European Community is not a community. It's an economic organization
542	00:35:32.040	00:35:36.930	with a very, very vague and unknown political future. We
543	00:35:36.940	00:35:40.380	have to think about that. You see, the United States
544	00:35:40.390	00:35:43.850	in a way is now, is an exception, the Bosnian
545	00:35:43.860	00:35:48.000	thing, withdrawing from Europe. We have fewer European bases; we
546	00:35:48.010	00:35:50.380	have fewer troops in Europe than we had five or
547	00:35:50.390	00:35:54.650	ten years ago. The entire movement of the United States,
548	00:35:54.660	00:35:59.360	the composition of the American population is moving westward, away
549	00:35:59.370	00:36:03.070	from Europe. It is a new age that's beginning. That
550	00:36:03.080	00:36:07.380	is the long range development. To some extent, this short
551	00:36:07.390	00:36:11.270	range development of Bosnia goes in the opposite direction. I
552	00:36:11.280	00:36:14.550	welcome it. I hope it works. What's going to happen
553	00:36:14.560	00:36:17.710	in the long run I do not know. Professor Kagan,
554	00:36:17.720	00:36:20.790	what do you see in terms of the United States
555	00:36:20.800	00:36:24.800	long range as a result of what this Bosnia--call
556	00:36:24.810	00:36:28.260	it an experiment--call it whatever you would like? Well,
557	00:36:28.270	00:36:31.120	it depends how it plays out. I see the--It
558	00:36:31.130	00:36:35.210	has to be successful or it will mean--The results
559	00:36:35.220	00:36:37.320	will be very bad news in a long range way,
560	00:36:37.330	00:36:39.280	if it's not successful. I think we have to make
561	00:36:39.290	00:36:43.700	up our minds that this is going to be successful.
562	00:36:43.710	00:36:46.300	The definition of success is going to be argued about,
563	00:36:46.310	00:36:49.480	of course. In my eyes, the critical element is that
564	00:36:49.490	00:36:52.920	we have to show that we are committed not to
565	00:36:52.930	00:36:56.630	allow war to be the way to settle these questions
566	00:36:56.640	00:36:59.850	and that we are prepared to use force to avoid
567	00:36:59.860	00:37:02.640	that in the--in the extreme situation, if we have
568	00:37:02.650	00:37:06.980	to. But I think Mr. Lukacs's observations are interesting and
569	00:37:06.990	00:37:10.110	valuable, and I would just make some distinctions about these
570	00:37:10.120	00:37:14.400	different organizations. The one that seems to me to have
571	00:37:14.410	00:37:18.820	hope and usefulness for the future if it is used
572	00:37:18.830	00:37:24.460	in that way, is NATO. It's perfectly correct and fine
573	00:37:24.470	00:37:26.560	to point out what its origins were and what its
574	00:37:26.570	00:37:31.200	technical orientation is and so on, but it needn't be
575	00:37:31.210	00:37:32.880	only what it was in the past. Of course, it
576	00:37:32.890	00:37:35.460	can't be, since it was chiefly aimed at the Soviet
577	00:37:35.470	00:37:39.200	Union, which doesn't exist. But it's clear that the participants
578	00:37:39.210	00:37:42.590	in NATO are reluctant to just let it fade away.
579	00:37:42.600	00:37:45.490	And they're right to be reluctant. What it presents is
580	00:37:45.500	00:37:49.200	a tool, if properly used, that could be a new
581	00:37:49.210	00:37:52.150	element in international relations, something we haven't seen in the
582	00:37:52.160	00:37:55.480	past that could be used to the general good, and
583	00:37:55.490	00:37:58.310	I think we need to try to make it that.
584	00:37:58.320	00:38:01.890	But, Ronald Steel, whether it's NATO, whether it's UN, any
585	00:38:01.900	00:38:04.970	of these organizations, are they all dependent on the will
586	00:38:04.980	00:38:08.180	of the United States for them to actually perform these
587	00:38:08.190	00:38:10.600	missions? Well, I think NATO and the way that it's
588	00:38:10.610	00:38:13.650	been constructed, it's clearly an alliance that all during the
589	00:38:13.660	00:38:16.070	Cold War has been dominated by the United States. We
590	00:38:16.080	00:38:18.820	were the leader of it, of course, and, therefore, if
591	00:38:18.830	00:38:21.960	NATO is to continue in anything like it's old form,
592	00:38:21.970	00:38:24.880	if the Europeans are continuing to remain rather passive and
593	00:38:24.890	00:38:28.600	concern themselves mostly with enrichment and the United States continues
594	00:38:28.610	00:38:31.340	to want to play this role of global leader, then
595	00:38:31.350	00:38:34.520	I suppose NATO is useful. Certainly one of the, I
596	00:38:34.530	00:38:38.860	think, reasons why the administration has been drawn into involvement
597	00:38:38.870	00:38:41.390	in the Bosnian war after being so reluctant for such
598	00:38:41.400	00:38:44.950	a long time is a concern about making NATO relevant,
599	00:38:44.960	00:38:47.690	of--You don't think it's a concern over making the
600	00:38:47.700	00:38:50.530	United States relevant? Well, but I think they're connected in
601	00:38:50.540	00:38:53.890	the sense that there's the belief that we don't want
602	00:38:53.900	00:38:56.540	the Europeans just left to their own devices; we want
603	00:38:56.550	00:38:58.640	to play a role in Europe, and, therefore, we want
604	00:38:58.650	00:39:00.840	to do something for the Europeans that they're not doing
605	00:39:00.850	00:39:03.130	for themselves. We protected them from the Russians all those
606	00:39:03.140	00:39:06.530	years, which they felt they couldn't do for themselves. When
607	00:39:06.540	00:39:09.240	they worked out a settlement in Bosnia among the contending
608	00:39:09.250	00:39:13.100	forces in 1992, we refused to back it, saying that
609	00:39:13.110	00:39:15.710	it wasn't good enough. People forget that, that there was
610	00:39:15.720	00:39:19.230	a peace agreement similar to the one that was negotiated--
611	00:39:19.240	00:39:21.120	Sure.--in Dayton by the Europeans. But we said, no,
612	00:39:21.130	00:39:24.070	that's ethnic cleansing; we don't like that, we're not going
613	00:39:24.080	00:39:26.850	to--we're not going to support it, but as a
614	00:39:26.860	00:39:29.940	result, the various factions said that they didn't think it
615	00:39:29.950	00:39:31.790	was going to last, and so they continued fighting all
616	00:39:31.800	00:39:35.360	these years. But I do think it's--it's critical for
617	00:39:35.370	00:39:39.760	us not to argue over constitutionality and what should be
618	00:39:39.770	00:39:41.780	the prerogative of the President, all the kinds of things
619	00:39:41.790	00:39:44.340	the Congress is concerned with these days in the name
620	00:39:44.350	00:39:47.750	of credibility. I think there's something very important at stake
621	00:39:47.760	00:39:50.270	here. And this is: Does the United States continue to
622	00:39:50.280	00:39:53.900	define its place in the world the way it did
623	00:39:53.910	00:39:57.160	during the Cold War? I think Professor Kagan states it
624	00:39:57.170	00:39:59.810	very well. I don't agree with him, but should the
625	00:39:59.820	00:40:03.020	United States be, in effect, the international peacekeeper? I'd like
626	00:40:03.030	00:40:05.940	to live in a world where grievances aren't settled by
627	00:40:05.950	00:40:09.020	war anymore either. I don't think we're anywhere near that
628	00:40:09.030	00:40:11.470	kind of world, and I don't think that the United
629	00:40:11.480	00:40:14.260	States has the power to bring about that kind of
630	00:40:14.270	00:40:16.250	world. I think it would bankrupt the United States. I
631	00:40:16.260	00:40:18.930	think it would divide the American people terribly, and it
632	00:40:18.940	00:40:21.610	would bring us all to grief; therefore, we have to
633	00:40:21.620	00:40:25.300	choose our involvements very carefully, and we have to say,
634	00:40:25.310	00:40:28.740	how is this related to the interests and the concerns
635	00:40:28.750	00:40:30.530	of the American people? Now, I think you can make
636	00:40:30.540	00:40:32.780	an argument for intervention in Bosnia, but I think it
637	00:40:32.790	00:40:35.980	has to be essentially on humanitarian grounds. It's not about
638	00:40:35.990	00:40:38.890	stability because Europe has been stable. All right. Could I
639	00:40:38.900	00:40:40.940	say a word about that? One quick word. Yes, sir.
640	00:40:40.950	00:40:46.340	I simply want to say that we mustn't imagine that
641	00:40:46.350	00:40:49.450	if we just back off from Europe and back off
642	00:40:49.460	00:40:51.440	from the rest of the world, everything is going to
643	00:40:51.450	00:40:54.370	be nifty. The assumption is you've got dangers and troubles
644	00:40:54.380	00:40:56.820	if you act, but none if you don't act. We
645	00:40:56.830	00:40:58.750	have made the point that there must be a debate,
646	00:40:58.760	00:41:00.500	and we started it tonight, and it will go on
647	00:41:00.510	00:41:11.330	and on and on. Thank you all three very much.
648	00:41:11.340	00:41:15.650	Now, a breast cancer update. Charlayne Hunter-Gault has that story.
649	00:41:15.660	00:41:20.610	A 1985 study first showed that limited surgery combined with
650	00:41:20.620	00:41:25.220	radiation therapy works just as well as extensive surgery as
651	00:41:25.230	00:41:29.570	a treatment for small breast tumors. The smaller operation is
652	00:41:29.580	00:41:33.360	known as a lumpectomy. Removal of the entire breast is
653	00:41:33.370	00:41:38.090	known as mastectomy. But last year, fraud charges against one
654	00:41:38.100	00:41:42.450	of the researchers raised doubts about the study. Today, the
655	00:41:42.460	00:41:46.220	"New England Journal of Medicine" has published the latest findings,
656	00:41:46.230	00:41:49.340	upholding the study. Here to tell us what it all
657	00:41:49.350	00:41:53.100	means is Dr. Christine Berg, the director of the Breast
658	00:41:53.110	00:41:58.340	Radiation Oncology Section at Georgetown University Medical Center. And Dr.
659	00:41:58.350	00:42:01.630	Berg, tell us about first the original study and its
660	00:42:01.640	00:42:04.980	conclusions and then what led to the controversy. I'd be
661	00:42:04.990	00:42:10.350	very happy to, Charlayne. The study was conceived quite a
662	00:42:10.360	00:42:13.740	number of years ago to look at the best treatment
663	00:42:13.750	00:42:18.580	for the breast for women with early-stage breast cancer. And
664	00:42:18.590	00:42:22.470	the goal was to find out which types of treatments
665	00:42:22.480	00:42:26.100	would be most appropriate. There were three groups of women,
666	00:42:26.110	00:42:29.200	one group treated with mastectomy, the removal of the whole
667	00:42:29.210	00:42:33.810	breast, another treated with lumpectomy alone, and then a third
668	00:42:33.820	00:42:39.230	group treated with lumpectomy with radiation. The study was first
669	00:42:39.240	00:42:45.480	published in 1985, and then updated in 1989, and then
670	00:42:45.490	00:42:50.190	the results at that time indicated that the treatment arms
671	00:42:50.200	00:42:55.990	were identical in terms of long-term survival. All three of
672	00:42:56.000	00:42:59.650	them. All three of them. As, as you mentioned--So
673	00:42:59.660	00:43:03.420	that, in other words, a woman didn't have to go
674	00:43:03.430	00:43:06.650	to the radical step of having her whole breast removed,
675	00:43:06.660	00:43:10.280	but could have the lumpectomy or just, or the lumpectomy
676	00:43:10.290	00:43:15.080	with radiation, the lesser? A woman could opt to have
677	00:43:15.090	00:43:20.780	both lumpectomy with the radiation, or the mastectomy. The lumpectomy
678	00:43:20.790	00:43:25.200	alone arm is showing a higher in-breast recurrence rate, and
679	00:43:25.210	00:43:30.880	so we're advocating treatment either with the lumpectomy with radiation
680	00:43:30.890	00:43:34.720	or the mastectomy. But then a controversy arose because there
681	00:43:34.730	00:43:39.200	were suggestions that the study was tainted, right? Yes. The
682	00:43:39.210	00:43:43.490	controversy arose because the group that did the study, the
683	00:43:43.500	00:43:50.080	National Surgical Adjuvant Breast Project, NSABP, noticed that some of
684	00:43:50.090	00:43:56.600	the data from one investigator in Montreal was tainted, and
685	00:43:56.610	00:43:59.330	they found that out of the over three hundred patients
686	00:43:59.340	00:44:03.640	that he had enrolled six of those patients had data
687	00:44:03.650	00:44:07.380	that was not accurate. How bad was it? I mean,
688	00:44:07.390	00:44:11.160	how tainted was it? Well, it--what he had done
689	00:44:11.170	00:44:13.720	was, you know, for like a date of surgery, he
690	00:44:13.730	00:44:16.220	had--in order to ensure that the woman met the
691	00:44:16.230	00:44:19.920	entry criteria, he might have modified the date by a
692	00:44:19.930	00:44:24.490	few days. And so it--you know--it didn't all--
693	00:44:24.500	00:44:27.690	and he knew that he was modifying the date. Modifying
694	00:44:27.700	00:44:30.800	what date? The date that the woman would have originally
695	00:44:30.810	00:44:33.680	had the surgery. Oh, I see. You have to start
696	00:44:33.690	00:44:36.250	the treatment, you know, the radiation with a certain number
697	00:44:36.260	00:44:39.990	of days, you know, to meet the study entry criteria.
698	00:44:40.000	00:44:42.090	And in order to ensure that a woman might be
699	00:44:42.100	00:44:45.080	still eligible, he would push the date of the surgery
700	00:44:45.090	00:44:48.570	up a little bit--And that--Well--And that could
701	00:44:48.580	00:44:54.430	affect the outcome? Well, one would then wonder about is
702	00:44:54.440	00:44:58.630	he accurately reporting all of the information about the women
703	00:44:58.640	00:45:01.370	in terms of their results. Okay. So what does today's
704	00:45:01.380	00:45:07.680	audit show? Today's audit went back and investigated all of
705	00:45:07.690	00:45:12.210	the charts from the major institutions that participated in the
706	00:45:12.220	00:45:15.740	trial. The National Cancer Institute sent out a team of
707	00:45:15.750	00:45:22.200	76 investigators to pull these records, look over all the
708	00:45:22.210	00:45:26.860	important details regarding the dates of treatment, the results of
709	00:45:26.870	00:45:31.160	treatment, to confirm the validity of the information; they went
710	00:45:31.170	00:45:33.890	to the charts individually and pulled those and looked at
711	00:45:33.900	00:45:38.890	them. And they verified that the data that had been
712	00:45:38.900	00:45:43.200	entered into the analysis was accurate. And so now the
713	00:45:43.210	00:45:47.610	conclusion takes us back to the original study. The conclusion--
714	00:45:47.620	00:45:51.360	in parallel with the audit, the "New England Journal of
715	00:45:51.370	00:45:56.530	Medicine" published a--the update, the 12-year update of the
716	00:45:56.540	00:46:04.540	NSABP results, confirming that lumpectomy and radiation when compared directly
717	00:46:04.550	00:46:11.510	to mastectomy is identical in terms of long-term disease-free survival
718	00:46:11.520	00:46:13.860	for women. So in terms of the women out there,
719	00:46:13.870	00:46:16.710	I think the incidence now is about 180,000, is that
720	00:46:16.720	00:46:20.010	right? That's correct, in 1995. What should they be thinking
721	00:46:20.020	00:46:22.540	now, and what would you be telling them? Yes. I
722	00:46:22.550	00:46:25.070	deal with this every day. I mean, I see a
723	00:46:25.080	00:46:27.920	lot of women with breast cancer. I think the most
724	00:46:27.930	00:46:31.740	important thing for them to do is to gather information
725	00:46:31.750	00:46:37.100	about the particulars of their situation, discuss with their physician,
726	00:46:37.110	00:46:40.580	or even better, a group of physicians to find out
727	00:46:40.590	00:46:43.080	what's best for them. All right. Well, Dr. Berg, thank
728	00:46:43.090	00:46:54.830	you for joining us. Thank you very much. Finally tonight,
729	00:46:54.840	00:46:58.540	a Gergen dialogue. David Gergen, editor-at-large of "U.S. News &
730	00:46:58.550	00:47:03.060	World Report," engages Microsoft chairman Bill Gates. Gates has written
731	00:47:03.070	00:47:05.130	The Road Ahead, a book about the future of the
732	00:47:05.140	00:47:10.170	information highway. Mr. Gates, the message of your book is,
733	00:47:10.180	00:47:12.840	or seems to me, is that the next 20 years
734	00:47:12.850	00:47:16.460	will bring more revolutionary changes in the information age than
735	00:47:16.470	00:47:19.570	all of the changes we've seen heretofore. Can you explain
736	00:47:19.580	00:47:23.470	that? The key idea is that the personal computer so
737	00:47:23.480	00:47:27.600	far has just changed the way we create documents. But
738	00:47:27.610	00:47:31.400	as we connect them together, it becomes a revolution in
739	00:47:31.410	00:47:35.880	communications, an ability to find people with common interests, to
740	00:47:35.890	00:47:39.440	explore any subject, to know what's going on. It becomes
741	00:47:39.450	00:47:43.950	an electronic marketplace, where anybody who has consulting services they
742	00:47:43.960	00:47:46.350	want to offer can declare that, and it's easy to
743	00:47:46.360	00:47:50.160	find them and hook up and even do video conferencing
744	00:47:50.170	00:47:52.540	so the work can be delivered that way. So it's
745	00:47:52.550	00:47:56.030	a big step forward in making the world a smaller
746	00:47:56.040	00:48:00.040	place and allowing us to exercise curiosity that we never
747	00:48:00.050	00:48:02.540	could before. Most of the people that talk to you
748	00:48:02.550	00:48:05.740	about your book discuss technological aspects. I'd like to talk
749	00:48:05.750	00:48:07.260	about the other part of it, and that is the
750	00:48:07.270	00:48:12.670	social implications of these changes. You've just recently gotten married,
751	00:48:12.680	00:48:14.310	and I'm really curious, as you think about the possibility
752	00:48:14.320	00:48:17.620	of having kids, do you think we ought to embrace
753	00:48:17.630	00:48:21.260	as a nation the goal that every American child should
754	00:48:21.270	00:48:25.220	be computer literate before graduating from school? I think we
755	00:48:25.230	00:48:27.780	are going to have to make that a clear goal
756	00:48:27.790	00:48:31.940	because people who agree that this is a great tool
757	00:48:31.950	00:48:36.760	should want everyone to have the opportunity that it represents.
758	00:48:36.770	00:48:39.450	Kids start out with a lot of curiosity. They want
759	00:48:39.460	00:48:43.170	to explore subjects, and the classroom environment makes it tough
760	00:48:43.180	00:48:45.920	for things to be individually tailored. If you're a little
761	00:48:45.930	00:48:48.030	bit slower, a little bit faster, you want to learn
762	00:48:48.040	00:48:52.140	it in a different way, the computer can provide that.
763	00:48:52.150	00:48:55.190	The explosion of publishing up on the Internet is a
764	00:48:55.200	00:49:00.510	wonderful thing, and now teachers are taking their multimedia lessons
765	00:49:00.520	00:49:05.180	and contributing them for free to a repository that other
766	00:49:05.190	00:49:08.220	teachers can go in to and get. And students can
767	00:49:08.230	00:49:11.510	go all over the world and find other kids learning
768	00:49:11.520	00:49:15.820	the same thing. So I think it really should be
769	00:49:15.830	00:49:19.080	something that is available in the same way that books
770	00:49:19.090	00:49:24.060	are available to everyone today. The question then becomes, and
771	00:49:24.070	00:49:25.680	you raise this in your book but you don't quite
772	00:49:25.690	00:49:28.300	answer it--I'm curious what you think--how do we
773	00:49:28.310	00:49:30.980	begin closing some of these gaps? I was quite struck,
