index	starts	ends	content
398	00:24:23.220	00:24:25.810	be expressed in more than one way. Okay. Monism, that
399	00:24:25.820	00:24:27.610	it can only be expressed one way; that the idea
400	00:24:27.620	00:24:31.280	itself is inseparable from the language. The way it's expressed.
401	00:24:31.290	00:24:32.990	I see. Right. That the writer as he writes is
402	00:24:33.000	00:24:35.890	refining and clarifying the idea. And there is another thing.
403	00:24:35.900	00:24:37.960	You seemed to be a little bit incredulous when Dr.
404	00:24:37.970	00:24:42.020	Scanlon said you could teach writing without having taught grammar
405	00:24:42.030	00:24:45.610	first. That shouldn't be so surprising because the words themselves
406	00:24:45.620	00:24:48.930	should tip you off. Composition is really the process of
407	00:24:48.940	00:24:52.670	composing, and the fine point of grammar is an analysis.
408	00:24:52.680	00:24:55.040	And so you're asking the student to do two different,
409	00:24:55.050	00:24:58.050	mental processes, the first one first. You want him to
410	00:24:58.060	00:25:00.990	analyze before he has composed. It's sort of like dissecting
411	00:25:01.000	00:25:04.980	a cadaver before it exists. The two of them are
412	00:25:04.990	00:25:07.960	rather different processes. Well, right. We were talking about the
413	00:25:07.970	00:25:12.430	teaching of it, but my basic exclamation was to the
414	00:25:12.440	00:25:16.450	point that you had to have these tools before you
415	00:25:16.460	00:25:19.490	could actually use the language. I mean, to express an
416	00:25:19.500	00:25:21.670	idea you got to know what the words are, and
417	00:25:21.680	00:25:24.110	what order to put them in; some basic things. Right.
418	00:25:24.120	00:25:26.590	Everyone has an idea of how to use the language
419	00:25:26.600	00:25:28.310	when he goes to college. In fact everyone who goes
420	00:25:28.320	00:25:31.340	to the first grade can already talk, and so we
421	00:25:31.350	00:25:34.730	already have a basic grasp of grammar. The point is
422	00:25:34.740	00:25:36.510	what do you mean by grammar? Do you mean by
423	00:25:36.520	00:25:39.220	grammar that when someone writes he must know never to
424	00:25:39.230	00:25:41.820	link two, independent clauses with a comma; always to have
425	00:25:41.830	00:25:45.900	a coordinating conjunction? Do you mean that when in the
426	00:25:45.910	00:25:48.150	objective case one should always use whom? For example, you
427	00:25:48.160	00:25:51.030	wouldn't say to your wife, "With whom are we eating
428	00:25:51.040	00:25:52.620	tonight?" She'd look at you like you were crazy. You'd
429	00:25:52.630	00:25:54.450	say, "Who are we going to eat with?" Right. Let's
430	00:25:54.460	00:25:57.820	go to Robert MacNeil who is probably even more incredulous
431	00:25:57.830	00:26:01.060	than I am. Robin? Churchill said, "That is the kind
432	00:26:01.070	00:26:05.390	of pedantry up with which I will not put." Some
433	00:26:05.400	00:26:09.610	argue that with so much electronic communication these days, the
434	00:26:09.620	00:26:14.830	telephone, television and everything else, that writing may be becoming
435	00:26:14.840	00:26:17.930	an obsolete skill for the average person to perform or
436	00:26:17.940	00:26:20.290	function in this society. Do you believe that is happening
437	00:26:20.300	00:26:23.240	at all? I wouldn't be running this project if I
438	00:26:23.250	00:26:26.910	felt that. Writing is a way of knowing, and writing
439	00:26:26.920	00:26:28.530	is as close as we can get to teaching students
440	00:26:28.540	00:26:32.100	how to think. We have a potential in the American
441	00:26:32.110	00:26:36.160	school system of almost all students possibly being able to
442	00:26:36.170	00:26:38.970	go on to college. Certainly going on to college you
443	00:26:38.980	00:26:41.550	need to write to be able to survive. The junior
444	00:26:41.560	00:26:45.090	colleges are filled with students who are some of them
445	00:26:45.100	00:26:48.330	dropouts from high school up to 16 years of age.
446	00:26:48.340	00:26:51.310	We've got people coming to college now that we couldn't
447	00:26:51.320	00:26:53.800	predict when they were in the schools. They don't have
448	00:26:53.810	00:26:57.300	to now. To make it in the job world, business
449	00:26:57.310	00:26:59.640	in this country still, I'm sure, is taken care of
450	00:26:59.650	00:27:01.640	with the essay. We are processing more paper than ever
451	00:27:01.650	00:27:05.630	before. We hire people on the Berkeley campus in affirmative
452	00:27:05.640	00:27:08.270	action programs, and they are locked into certain low paying
453	00:27:08.280	00:27:13.690	positions or bottom paying positions unless they can write. The
454	00:27:13.700	00:27:15.420	day will never come as long as we have minds
455	00:27:15.430	00:27:17.330	and as long as we have education that writing will
456	00:27:17.340	00:27:20.510	not be paramount. It hasn't been. I mean it's given
457	00:27:20.520	00:27:23.700	short shrift. For the first time we have an emphasis
458	00:27:23.710	00:27:26.220	on the need for composition in this country. In my
459	00:27:26.230	00:27:29.610	25 years of experience we haven't trained teachers to do
460	00:27:29.620	00:27:32.450	it, and we are just beginning to do it. There's
461	00:27:32.460	00:27:35.870	a crisis. No wonder there is a crisis. We have
462	00:27:35.880	00:27:39.040	never really attacked the problem before. Do you sense at
463	00:27:39.050	00:27:43.060	all, Dr. Scanlon, the need for language among many people,
464	00:27:43.070	00:27:46.510	the need for literary skill, the ability to write clearly,
465	00:27:46.520	00:27:49.730	is actually declining or degenerating, because they can make do
466	00:27:49.740	00:27:52.610	with other modes of communication? Not at all. In fact,
467	00:27:52.620	00:27:56.580	there is increasing evidence that quite the contrary is true.
468	00:27:56.590	00:27:59.790	What we find from the business and professional worlds is
469	00:27:59.800	00:28:03.140	an increasing demand that the people they hire be able
470	00:28:03.150	00:28:06.420	to express themselves clearly and concisely. I do a lot
471	00:28:06.430	00:28:10.550	of teaching of engineers, and the engineer who graduates from
472	00:28:10.560	00:28:13.910	the University of Illinois is likely, in fact, to move
473	00:28:13.920	00:28:16.320	from the field position into a management position in fairly
474	00:28:16.330	00:28:20.410	short order. When he moves, or she moves into a
475	00:28:20.420	00:28:23.710	management position, somewhere between thirty and seventy percent of the
476	00:28:23.720	00:28:25.980	time, and the higher you rise in the structure the
477	00:28:25.990	00:28:28.970	more writing you'll do, so that even in the highly
478	00:28:28.980	00:28:32.450	technical field where sometimes I think we assume the computer
479	00:28:32.460	00:28:37.610	has largely replaced the written word, that we find that
480	00:28:37.620	00:28:39.220	those people who are going to be professionals in that
481	00:28:39.230	00:28:41.240	field are going to have to write. All over the
482	00:28:41.250	00:28:44.550	country, in fact, we see law schools, their great concern
483	00:28:44.560	00:28:47.620	for writing and their students; medical and dental schools, I've
484	00:28:47.630	00:28:50.130	seen some evidence recently which indicates that they have begun
485	00:28:50.140	00:28:53.750	to increase the amount of writing which they expect from
486	00:28:53.760	00:28:56.150	a student when he comes to medical or dental school.
487	00:28:56.160	00:28:59.380	It's almost ten hours. These are new movements and new
488	00:28:59.390	00:29:01.950	directions in the field. I don't have the kind of
489	00:29:01.960	00:29:05.450	experience that Dr. Gray has, but I certainly have been
490	00:29:05.460	00:29:08.130	able to see in the nine or ten years that
491	00:29:08.140	00:29:11.180	I have been involved in composition an increasing awareness of
492	00:29:11.190	00:29:13.590	the importance of the written word and that people be
493	00:29:13.600	00:29:17.580	able to write reasonably well even in technical fields. Yes,
494	00:29:17.590	00:29:19.870	but Dr. Neel, don't you feel--if you can answer
495	00:29:19.880	00:29:24.100	this briefly--that the electronic media of communication are making
496	00:29:24.110	00:29:27.710	it easier to avoid using writing? There's no question about
497	00:29:27.720	00:29:29.140	that now. Now I would agree that people do need
498	00:29:29.150	00:29:31.440	to know how to write, but you've got three English
499	00:29:31.450	00:29:33.090	teachers here, and that's sort of like asking Carter if
500	00:29:33.100	00:29:35.080	the world needs little pills. Of course we're going to
501	00:29:35.090	00:29:36.520	say people need to know how to write. That's what
502	00:29:36.530	00:29:39.520	we do for a living. And I think that the
503	00:29:39.530	00:29:43.070	process of writing is good for people, and it helps
504	00:29:43.080	00:29:45.450	one learn how language is used, and it makes one
505	00:29:45.460	00:29:48.990	not likely to be taken advantage of by a corrupt
506	00:29:49.000	00:29:53.390	politician or the mass media. But nevertheless...I have to
507	00:29:53.400	00:29:55.580	ask you to leave it there. I'm afraid this mass
508	00:29:55.590	00:29:58.130	medium is out of time. Thank you very much in
509	00:29:58.140	00:30:00.340	Washington. Good night, Jim. Thank you here. Jim Lehrer and
510	00:30:00.350	00:30:02.580	I will be back tomorrow evening. I'm Robert MacNeil. Good
511	00:30:02.590	00:31:13.060	night.
