index	starts	ends	content
383	00:25:18.570	00:25:21.510	can change all that in a New York minute. But
384	00:25:21.520	00:25:24.580	there has been...A New Hampshire minute. New Hampshire minute,
385	00:25:24.590	00:25:28.170	it takes longer. That's about 95 seconds, I think, the
386	00:25:28.180	00:25:32.360	last I heard. So he can change it. But the
387	00:25:32.370	00:25:35.750	dynamic for the last month has been one thing after
388	00:25:35.760	00:25:38.350	another and really for the last week all he communicated
389	00:25:38.360	00:25:40.610	in New Hampshire was why he wasn't coming. Does he
390	00:25:40.620	00:25:43.110	hurt himself? Yes. I think he has. First, it's a
391	00:25:43.120	00:25:44.960	sign is he too smug? And in New Hampshire, they're
392	00:25:44.970	00:25:46.630	only allowed to be smug. No one else is allowed
393	00:25:46.640	00:25:49.410	to be smug in New Hampshire. But, secondly because he
394	00:25:49.420	00:25:52.070	needs practice. The guy has not been out debating. There
395	00:25:52.080	00:25:55.180	were some weird questions last night about marijuana, industrial hemp
396	00:25:55.190	00:25:58.830	or whatever. And more are coming. NASA--you need practice.
397	00:25:58.840	00:26:02.120	So, he needs some help on that. Finally, he is
398	00:26:02.130	00:26:04.060	going to show up and debate finally, and when that
399	00:26:04.070	00:26:06.250	comes, us media types are going to be there in
400	00:26:06.260	00:26:08.910	force. And if he had shown up at all, no
401	00:26:08.920	00:26:11.250	individual debate would be so important. But if he only
402	00:26:11.260	00:26:13.750	shows up at a few, each one is mammoth. And
403	00:26:13.760	00:26:17.400	a mistake there becomes catastrophic. The Democrats--your analysis of
404	00:26:17.410	00:26:19.450	how Gore did the other night, David. I'm a little
405	00:26:19.460	00:26:22.020	outside what I see the polls are today. I thought
406	00:26:22.030	00:26:25.380	Bradley wiped the floor with him. I thought Bradley said-
407	00:26:25.390	00:26:27.400	came out and said, I'm a grown-up guy. I'm sitting
408	00:26:27.410	00:26:30.450	here telling you what I believe. Al Gore struck me,
409	00:26:30.460	00:26:33.320	he took the focus group Viagra...and he just came
410	00:26:33.330	00:26:35.810	out and said-What? You said focus group Viagra? Yes.
411	00:26:35.820	00:26:38.350	Somebody compared him to an animal that had been caged
412	00:26:38.360	00:26:40.390	up, and they let him loose, and he was oozing
413	00:26:40.400	00:26:43.810	empathy and doing these cheap tricks. I thought the trick
414	00:26:43.820	00:26:46.560	of staying later after the cameras and going on for
415	00:26:46.570	00:26:48.950	another 90 minutes, somebody said it looked like a kid
416	00:26:48.960	00:26:51.330	who volunteers for more homework. I though it just looks
417	00:26:51.340	00:26:53.740	artificial. And that plays into the line the Bradley people
418	00:26:53.750	00:26:56.880	have been pitching, which is that he's the authentic candidate
419	00:26:56.890	00:27:01.530	and Gore is the synthetic candidate. Bradley is dull but
420	00:27:01.540	00:27:05.300	dignified, Gore is Cheese Whiz. And I think that debate
421	00:27:05.310	00:27:08.350	to me, that underlined that Bradley line. Tom. That's a
422	00:27:08.360	00:27:14.790	lot of certainty which I can't match. Try. A little
423	00:27:14.800	00:27:18.230	bit more agnostic, perhaps. Maybe as a little clue to
424	00:27:18.240	00:27:20.720	what I thought was happening. You know, everybody gets asked
425	00:27:20.730	00:27:23.740	who's your favorite President. That's a standard one. I don't
426	00:27:23.750	00:27:25.640	know if Bush is ready for it, but these guys
427	00:27:25.650	00:27:31.790	get it all the time. He better say...Exactly. That's
428	00:27:31.800	00:27:36.270	easy. But Senator Bradley has always for some obscure reason
429	00:27:36.280	00:27:40.620	included James K. Polk in his pantheon of heroes. And
430	00:27:40.630	00:27:44.840	on Wednesday night James K. Polk was missing. And I'm
431	00:27:44.850	00:27:50.170	thinking why is that? I think he is beginning to
432	00:27:50.180	00:27:53.540	realize that he is the favorite in New Hampshire and
433	00:27:53.550	00:27:57.430	perhaps in the Northeast, and he's adjusting to it a
434	00:27:57.440	00:28:01.140	little bit awkwardly. And I think his own people had
435	00:28:01.150	00:28:03.970	a little problem with his performance Wednesday night because they
436	00:28:03.980	00:28:05.500	thought he might have been a little stiff and a
437	00:28:05.510	00:28:09.570	little bit standoffish. But is that the natural Bill Bradley?
438	00:28:09.580	00:28:14.410	Mostly. I didn't think he was as engaged in the
439	00:28:14.420	00:28:17.240	audience as he is in his meetings when you almost
440	00:28:17.250	00:28:20.030	feel like you're having a conversation with him. It's that
441	00:28:20.040	00:28:25.260	intimate and successful...a little less so Wednesday night. Gore,
442	00:28:25.270	00:28:27.520	people could see what's going on for the last six
443	00:28:27.530	00:28:31.310	weeks. It appears to have stabilized the situation in New
444	00:28:31.320	00:28:34.610	Hampshire. One reason I shrink from David's certainty here....I
445	00:28:34.620	00:28:40.220	said I was outside the mainstream. You know-I hear
446	00:28:40.230	00:28:42.420	what you're saying and I think it's entirely valid. What
447	00:28:42.430	00:28:46.330	holds me back is that I have experienced some of
448	00:28:46.340	00:28:48.970	this Gore-these Gore meetings. They can go on for
449	00:28:48.980	00:28:51.240	two or three hours. I mean, he stays until the
450	00:28:51.250	00:28:54.520	last question is asked. It could be UFO's, it could
451	00:28:54.530	00:28:58.350	be paving roads in northern New Hampshire. He'll just stay.
452	00:28:58.360	00:29:01.090	And some people in the national press had an opportunity
453	00:29:01.100	00:29:03.920	Wednesday night to actually see what this is like. You
454	00:29:03.930	00:29:06.200	walked into that room afterwards. He sat there for two
455	00:29:06.210	00:29:08.910	hours on the stage with his stage dangling over--with
456	00:29:08.920	00:29:13.180	his wife, just having a conversation. And it works. There
457	00:29:13.190	00:29:16.160	is a personal connection that goes on. And it is
458	00:29:16.170	00:29:19.700	a different kind of relationship between Gore and voters than
459	00:29:19.710	00:29:24.410	there was, say in September. What's different is that this
460	00:29:24.420	00:29:29.300	is a close race. It feels like Ford-Reagan in 1976.
461	00:29:29.310	00:29:31.390	And that's what holds me back from saying one of
462	00:29:31.400	00:29:33.320	them is pulling way out in front. But are the
463	00:29:33.330	00:29:35.680	two of you are talking from two different perspectives? You're
464	00:29:35.690	00:29:38.950	talking about the way they project on television. You're talking
465	00:29:38.960	00:29:43.330	about the way they project closeup--in other words, retail-wholesale.
466	00:29:43.340	00:29:46.200	Well, yes, except the coverage of Gore in New Hampshire
467	00:29:46.210	00:29:49.070	and Iowa is more intimate, also and I think that
468	00:29:49.080	00:29:52.880	accounts for some of the stabilizing that's gone on. Do
469	00:29:52.890	00:29:55.200	you agree, David, with what Tom said, that the race
470	00:29:55.210	00:29:58.490	feels close? Oh, absolutely. I mean the polls are now
471	00:29:58.500	00:30:00.410	within four or five points. And you can sense it
472	00:30:00.420	00:30:03.530	in the way Gore is attacking. His people clearly think
473	00:30:03.540	00:30:05.820	he's best on the attack. To me, again it's a
474	00:30:05.830	00:30:07.580	little weird. It's like watching an eagle scout trying to
475	00:30:07.590	00:30:11.440	mug somebody. I don't find him persuasive. But I think
476	00:30:11.450	00:30:15.500	the thing they know is that he can't be defensive.
477	00:30:15.510	00:30:17.730	And there's also the question of how much Bradley wants
478	00:30:17.740	00:30:20.940	this. If the race gets nasty, Bradley's always been this
479	00:30:20.950	00:30:24.400	aloof guy. Is he really going to fight back? Example.
480	00:30:24.410	00:30:38.730	Save for another time. Thank you both, gentlemen. Still to
481	00:30:38.740	00:30:42.580	come on the NewsHour tonight, the morning news wars and
482	00:30:42.590	00:30:46.550	the president of Nigeria. Media Correspondent Terence Smith has the
483	00:30:46.560	00:30:54.670	morning news story. For the past five months, CBS News
484	00:30:54.680	00:30:58.080	has been getting ready to do battle. Its weapon...a
485	00:30:58.090	00:31:01.840	30 million dollar state of the art street level studio
486	00:31:01.850	00:31:04.390	in the heart of New York City. Next week, the
487	00:31:04.400	00:31:07.920	network will launch a fresh assault in the high-stakes morning
488	00:31:07.930	00:31:13.210	news television wars. This week veteran anchor Bryant Gumbel and
489	00:31:13.220	00:31:16.580	newcomer Jane Clayson led a parade of press around their
490	00:31:16.590	00:31:19.260	new set. A lot of work remained to be done
491	00:31:19.270	00:31:22.430	to get it ready by 7 AM Monday, when they
492	00:31:22.440	00:31:25.590	plan to broadcast live from this pricey piece of real
493	00:31:25.600	00:31:30.480	estate on Fifth Avenue. A few blocks away, other familiar
494	00:31:30.490	00:31:34.740	faces are already dueling in the Disneyesque precincts of Times
495	00:31:34.750	00:31:36.780	Square. I just want you to know, I'm not running
496	00:31:36.790	00:31:42.010	for anything. Charlie Gibson and Diane Sawyer of ABC getting
497	00:31:42.020	00:31:45.680	up close and personal with their indoor audience at Good
498	00:31:45.690	00:31:50.880	Morning America's new glass-walled, street-level venue...I'm Matt Lauer along
499	00:31:50.890	00:31:53.020	with Katie Couric and we've come down to check these
500	00:31:53.030	00:31:57.060	people out. And NBC's Today Show hosts sharing face time
501	00:31:57.070	00:32:01.280	with folks gathered outside their famous sidewalk studio in Rockefeller
502	00:32:01.290	00:32:04.710	Center. It's going to be a full-fledged, three-way war. Three-way
503	00:32:04.720	00:32:06.650	wars are a lot more fun than two-way wars, I
504	00:32:06.660	00:32:11.670	think. Executive producer Steve Friedman spent 10 years at the
505	00:32:11.680	00:32:14.310	Today Show, helping raise it to the top of the
506	00:32:14.320	00:32:18.830	morning news heap, where it remains today. Now CBS News
507	00:32:18.840	00:32:23.040	is counting on him to lift its perennial also-ran morning
508	00:32:23.050	00:32:29.460	show into the thick of the competition. Katie Couric and
509	00:32:29.470	00:32:33.240	Matt Lauer, the hosts of the Today Show, responded to
510	00:32:33.250	00:32:38.770	Friedman's battle cry. It's television, I hardly would describe it
511	00:32:38.780	00:32:42.340	as war. If it's war, I'm not a soldier in
512	00:32:42.350	00:32:45.290	it. It is war, I guess in a financial sense.
513	00:32:45.300	00:32:47.570	I mean there's a lot at stake. The morning's are
514	00:32:47.580	00:32:50.120	hot. The way the marketplace is right now on morning
515	00:32:50.130	00:32:52.860	television, it's the only time in network television where the
516	00:32:52.870	00:32:58.840	total audience is growing. Morning television is the new frontier,
517	00:32:58.850	00:33:01.110	the new war, the new way networks can make their
518	00:33:01.120	00:33:06.820	move on news. Indeed they can. In the last five
519	00:33:06.830	00:33:09.900	years the number of American homes with television sets in
520	00:33:09.910	00:33:13.600	use from 7 AM to 9 AM has grown 11
521	00:33:13.610	00:33:18.630	percent. The Today Show alone has 34 percent more viewers
522	00:33:18.640	00:33:21.620	than it had five years ago. You have people who
523	00:33:21.630	00:33:23.980	get up at the same time or even earlier now
524	00:33:23.990	00:33:26.960	because they have longer commutes, there is more traffic. They
525	00:33:26.970	00:33:30.410	have less time to scrub their face and change the
526	00:33:30.420	00:33:33.780	dog dish. And they want their news, they want their
527	00:33:33.790	00:33:36.250	information before they leave the house, so when they go
528	00:33:36.260	00:33:39.100	to the office and stand around the water cooler, they're
529	00:33:39.110	00:33:44.980	informed. Author Richard Hack, a former columnist for TV Guide,
530	00:33:44.990	00:33:48.680	has written "Madness in the Morning," an account of the
531	00:33:48.690	00:33:53.430	45-year competition among the morning news broadcasts. He notes that
532	00:33:53.440	00:33:56.760	while the morning news audience is growing, the evening audience
533	00:33:56.770	00:34:02.940	is shrinking...substantially. That audience has decreased. And it has
534	00:34:02.950	00:34:06.240	decreased not only because people have these longer commutes; sometimes
535	00:34:06.250	00:34:09.000	they don't make it back home in time for the
536	00:34:09.010	00:34:12.090	evening news, but because when they do get home, they
537	00:34:12.100	00:34:14.670	have more time to look at cable, to look at
538	00:34:14.680	00:34:20.460	the Internet; to have any number of distractions that previously
539	00:34:20.470	00:34:24.830	weren't even in existence. And there is network gold to
540	00:34:24.840	00:34:28.170	be mined in the morning. The economic stakes for Good
541	00:34:28.180	00:34:30.760	Morning America and the other network news shows in the
542	00:34:30.770	00:34:35.050	morning are huge, they share a gross revenue pool of
543	00:34:35.060	00:34:38.580	about 600 million dollars worth of advertising; if one of
544	00:34:38.590	00:34:42.670	these can increase it's ratings by one point it brings
545	00:34:42.680	00:34:48.330	in an extra $70 million in revenue. Steve Friedman says
546	00:34:48.340	00:34:51.770	that CBS realizes in order to be competitive as a
547	00:34:51.780	00:34:55.500	network overall they must be a player in the morning.
548	00:34:55.510	00:34:59.500	The fact is, financially, the difference between being first and
549	00:34:59.510	00:35:02.220	third in the evening might be 15 to 18 million
550	00:35:02.230	00:35:05.860	dollars. Financially, the difference between being first and third in
551	00:35:05.870	00:35:10.490	the morning is $150 million. That's why Diane Sawyer's there.
552	00:35:10.500	00:35:13.960	That's why Bryant Gumbel came back. That's why NBC pays
553	00:35:13.970	00:35:17.330	Katie Couric 6 or 7 million dollars. That's why people
554	00:35:17.340	00:35:20.210	at CBS would invest tens of millions of dollars in
555	00:35:20.220	00:35:22.030	a street level studio, just to get us on the
556	00:35:22.040	00:35:25.630	playing field. If CBS does even modestly well in the
557	00:35:25.640	00:35:28.840	morning, it will quickly make back the tens of millions
558	00:35:28.850	00:35:33.300	it spent building this new studio and begin to amortize
559	00:35:33.310	00:35:39.750	Bryant Gumbel's five-million-dollar a year salary. Gumbel, who recently anchored
560	00:35:39.760	00:35:45.270	the failed prime time CBS newsmagazine Public Eye, concedes that
561	00:35:45.280	00:35:51.220	the stakes are high. Look, I'm aware that CBS has
562	00:35:51.230	00:35:54.260	a considerable investment in this. I'm aware that there are
563	00:35:54.270	00:35:56.800	people who are going to be anxious to, to see
564	00:35:56.810	00:36:00.570	how the Bryant Gumbel on CBS compares with the Bryant
565	00:36:00.580	00:36:05.460	Gumbel of, of NBC years. Gumbel has always been a
566	00:36:05.470	00:36:08.410	lightening rod in the morning. His fans see him as
567	00:36:08.420	00:36:12.740	a probing interviewer, his critics as arrogant. Steve Friedman is
568	00:36:12.750	00:36:16.710	familiar with both reactions. Bryant Gumbel is a different kind
569	00:36:16.720	00:36:20.190	of television performer. Most people on television, no matter who
570	00:36:20.200	00:36:22.820	they are, do say to the audience, "I want you
571	00:36:22.830	00:36:27.250	to like me." Bryant does not. Bryant says to the
572	00:36:27.260	00:36:30.390	audience, "I want you to respect me." He never asks
573	00:36:30.400	00:36:33.070	the audience to like him. He'll never have a Sally
574	00:36:33.080	00:36:41.670	Field moment. Over the last four decades, morning news has
575	00:36:41.680	00:36:47.290	changed--but not a lot. The Today Show debuted in
576	00:36:47.300	00:36:51.790	1952 with the garrulous Dave Garroway, paired at one point
577	00:36:51.800	00:36:56.210	with J. Fred Muggs, the chimp. CBS soon followed with
578	00:36:56.220	00:37:00.430	newsman Walter Cronkite, aided and abetted by a puppet Lion,
579	00:37:00.440	00:37:03.740	Charlemagne...the morning shows have always been a mix of
580	00:37:03.750	00:37:15.200	news, features and low-rent entertainment. The Today Show pioneered the
581	00:37:15.210	00:37:19.960	latest "New Big Thing"--the Streetside Studio--40 years ago.
582	00:37:19.970	00:37:23.670	All these people out here are all going to work,
583	00:37:23.680	00:37:28.570	I think. They may be late too as a matter
584	00:37:28.580	00:37:31.170	of fact, but they're on 49th Street right outside our
585	00:37:31.180	00:37:35.260	communications center here. Reinventing itself, the Today Show brought the
586	00:37:35.270	00:37:39.770	street level view back in 1994. The broadcast quickly pulled
587	00:37:39.780	00:37:45.090	into first place and has remained there for 200-plus weeks.
588	00:37:45.100	00:37:48.420	Good Morning America felt it needed a face-lift too. This
589	00:37:48.430	00:37:50.800	fall it rolled out its own state of the art
590	00:37:50.810	00:37:57.910	studio. Anchor Diane Sawyer likes the interaction with the audience.
591	00:37:57.920	00:38:02.630	It's automatic energy. It's orange juice. It's a B-12 shot,
592	00:38:02.640	00:38:05.720	to have people wandering in off the street, and they
593	00:38:05.730	00:38:08.240	look up, and there you are, and maybe Garth Brooks
594	00:38:08.250	00:38:13.330	is singing or a camel is--had too much fiber.
595	00:38:13.340	00:38:15.880	Anything can be happening in the morning when they're going
596	00:38:15.890	00:38:19.510	by. Charles Gibson says that Good Morning America has evolved
597	00:38:19.520	00:38:22.710	into something very different from what he first started doing
598	00:38:22.720	00:38:26.730	nearly 13 years ago. It is a much more spontaneous
599	00:38:26.740	00:38:31.960	broadcast. It is off script. It's basically what's going through
600	00:38:31.970	00:38:34.980	your head at the moment, and it's also pushing toward
601	00:38:34.990	00:38:37.170	a little bit more high energy, and that's the reason
602	00:38:37.180	00:38:40.990	for these changes in sets. Sawyer seems to revel in
603	00:38:41.000	00:38:45.300	the more relaxed atmosphere of morning television. Here she watches
604	00:38:45.310	00:38:50.170	underwear model Antonio Sabato demonstrate his fitness with a two
605	00:38:50.180	00:38:54.150	finger pushup...and when the cameras stop rolling, she tries
606	00:38:54.160	00:39:03.560	it herself, in front of a live audience. But what
607	00:39:03.570	00:39:07.720	about CBS? Even with its new studio and a familiar
608	00:39:07.730	00:39:10.450	face in Bryant Gumbel and a fresh face in Jane
609	00:39:10.460	00:39:14.570	Clayson, can the network rise from its perennial third place
610	00:39:14.580	00:39:16.750	status in the morning? Who else is going to be
611	00:39:16.760	00:39:22.340	part of the cast? Bill Carroll of the Katz Television
612	00:39:22.350	00:39:26.900	Group is not so sure. He advises network-affiliated stations on
613	00:39:26.910	00:39:31.360	programming. Most CBS affiliates, he says, are making money with
614	00:39:31.370	00:39:35.730	their own local news broadcasts in the crucial seven-to-eight o'clock
615	00:39:35.740	00:39:38.010	hour. One of the big hurdles they're going to have
616	00:39:38.020	00:39:44.710	to face is in the most recent CBS morning incarnation,
617	00:39:44.720	00:39:49.220	a number of their stations established a 7:00 to 8:00
618	00:39:49.230	00:39:55.370	AM local presence, and a very successful local presence, and
619	00:39:55.380	00:39:58.650	in many of those markets, they're going to take a
620	00:39:58.660	00:40:02.550	"wait and see" attitude on the Bryant Gumbel effort. But
621	00:40:02.560	00:40:08.980	doesn't that condemn the new CBS effort to lower ratings?
622	00:40:08.990	00:40:10.590	Yeah, it's going to be a problem. What are you
623	00:40:10.600	00:40:13.860	going to recommend to your clients, the affiliates? Leave the
624	00:40:13.870	00:40:18.420	local news that's working at 7:00 o'clock, and run the
625	00:40:18.430	00:40:24.150	new Bryant Gumbel Early Show at 8:00 o'clock. CBS reported
626	00:40:24.160	00:40:27.530	this week that three-quarters of its affiliates plan to carry
627	00:40:27.540	00:40:31.230	the new broadcast in its entirety. Bryant Gumbel says the
628	00:40:31.240	00:40:35.950	key to overcoming the remaining affiliate reluctance is, well, news.
629	00:40:35.960	00:40:39.640	Our first half hour is going to be as hard
630	00:40:39.650	00:40:42.910	a news half hour as there is on television and
631	00:40:42.920	00:40:45.190	as comprehensive a, a news half hour as there is
632	00:40:45.200	00:40:48.940	on television because we firmly believe, that if you don't
633	00:40:48.950	00:40:53.470	deliver the news you lose--plain and simple. Beyond news,
634	00:40:53.480	00:40:56.470	Friedman says he is prepared to cut special deals to
635	00:40:56.480	00:41:01.380	book high profile, marquee guests...deals such as promising multiple
636	00:41:01.390	00:41:05.350	appearances, a kind of journalistic horse trading that the Today
637	00:41:05.360	00:41:09.070	Show recently renounced. So, you're ready to deal? I'm ready
638	00:41:09.080	00:41:11.330	to deal. And the Today Show says they're not going
639	00:41:11.340	00:41:14.510	to deal. They won't deal unless they're forced to. Maybe
640	00:41:14.520	00:41:17.840	they will, maybe they won't. Katie Couric says they won't.
641	00:41:17.850	00:41:20.840	I think deal making is very dangerous in this business.
642	00:41:20.850	00:41:24.150	Why? Because you can be held hostage by a movie
643	00:41:24.160	00:41:28.940	company, a publicist, an actor or actress, an author who
644	00:41:28.950	00:41:32.910	obviously wants maximum air time but it gets into the
645	00:41:32.920	00:41:38.720	editorial decision-making where it's inappropriate. You know, you're doing eight
646	00:41:38.730	00:41:43.080	parts on a movie that frankly ain't very good or
647	00:41:43.090	00:41:47.920	doesn't deserve that much national airtime. The Today Show displayed
648	00:41:47.930	00:41:51.130	its draw for top talent and willingness to pounce this
649	00:41:51.140	00:41:55.610	week, when it scooped up singer Mariah Carey. CBS had
650	00:41:55.620	00:41:57.840	planned to kick off The Early Show with a Carey
651	00:41:57.850	00:42:01.810	concert outside their studio on Fifth Avenue. When they failed
652	00:42:01.820	00:42:05.420	to get permits in time for Carey's deadline, she bolted
653	00:42:05.430	00:42:07.570	to the Today Show. There are going to be some
654	00:42:07.580	00:42:12.010	ferocious, behind the scenes battles for the top names. Beyond
655	00:42:12.020	00:42:14.690	the booking wars, there is the content of the show
656	00:42:14.700	00:42:18.830	itself. Will the hard news approach work for CBS? Author
657	00:42:18.840	00:42:22.570	Richard Hack has his doubts. The idea that CBS has
658	00:42:22.580	00:42:25.660	for The Early Show is to make it more edgy,
659	00:42:25.670	00:42:28.950	hard news type of broadcast. Bryant Gumbel works very well
660	00:42:28.960	00:42:32.010	in that type of format and of course CBS has
661	00:42:32.020	00:42:35.370	a lot of history doing that kind of show. Unfortunately,
662	00:42:35.380	00:42:39.750	nobody has remembered that it doesn't work. What happens with
663	00:42:39.760	00:42:42.710	that kind of program is that you get people to
664	00:42:42.720	00:42:45.300	tune in, they expect to see the Today Show, they
665	00:42:45.310	00:42:48.550	expect to see Good Morning America, what they get is
666	00:42:48.560	00:42:55.070	CNN. If they wanted CNN, they would tune in CNN.
667	00:42:55.080	00:42:58.570	But Bryant Gumbel thinks his prospects--and those of CBS--
668	00:42:58.580	00:43:03.200	have never been brighter. I'm going into this, obviously, expecting
669	00:43:03.210	00:43:08.700	to do well, and hoping to do well, but I'm
670	00:43:08.710	00:43:11.580	not going to slit my wrists, you know? Perhaps not.
671	00:43:11.590	00:43:14.980	But executives at CBS News--and the other cash strapped
672	00:43:14.990	00:43:18.500	news divisions--recognize that the morning time slot
673	00:43:18.510	00:43:22.020	is their best opportunity to build audiences and in the
674	00:43:22.030	00:43:35.270	process, prop up the bottom line. Finally tonight, the visit
675	00:43:35.280	00:43:39.510	of Nigeria's new leader to Washington. Ray Suarez has that
676	00:43:39.520	00:43:44.260	story. Early this year, for the first time in 15
677	00:43:44.270	00:43:48.800	years, Nigerians chose their president, and nearly 30 million citizens
678	00:43:48.810	00:43:52.400	cast ballots that ended 16 years of military rule in
679	00:43:52.410	00:43:56.510	the West African nation. Nigeria, about twice the size of
680	00:43:56.520	00:43:59.530	California, was once on the road to becoming a wealthy
681	00:43:59.540	00:44:02.700	nation. It's one of the world's top oil producers. But
682	00:44:02.710	00:44:05.950	for years, corrupt governments and businesses have been accused of
683	00:44:05.960	00:44:10.060	siphoning off much of the wealth. Most of Nigeria's 110
684	00:44:10.070	00:44:16.020	million people live in poverty. During military rule, political repression
685	00:44:16.030	00:44:20.520	in Nigeria drew intense criticism. And the 1995 hanging of
686	00:44:20.530	00:44:24.520	poet and human rights crusader Ken Saro-Wiwa and several others
687	00:44:24.530	00:44:29.640	brought international pressure to penalize Nigeria. International bodies voted to
688	00:44:29.650	00:44:34.640	sanction the country, but were largely ineffective. But after the
689	00:44:34.650	00:44:38.910	death of General Sani Abacha, the country's military rulers agreed
690	00:44:38.920	00:44:42.410	to an election. The winner was a former military ruler,
691	00:44:42.420	00:44:47.830	General Olusegun Obasanjo, now in traditional garb instead of army
692	00:44:47.840	00:44:52.380	green. Obasanjo served as president in the late 70's. He
693	00:44:52.390	00:44:56.860	voluntarily relinquished power in 1979 to a civilian government that
694	00:44:56.870	00:45:01.200	was later overthrown by the military. Obasanjo spent three years
695	00:45:01.210	00:45:07.580	in prison for criticizing military rule. Despite allegations of vote
696	00:45:07.590	00:45:12.390	fraud, international monitors called the elections fair. The mood was
697	00:45:12.400	00:45:16.560	festive when Obasanjo came forward to greet the nation. The
698	00:45:16.570	00:45:24.160	people of Nigeria have made their choice. I am humbled
699	00:45:24.170	00:45:32.800	by the fact that I, Olusegun Obasanjo, am that choice.
700	00:45:32.810	00:45:36.410	During his campaign, Obasanjo promised that his government would fight
701	00:45:36.420	00:45:40.110	the corruption that made millionaires out of military cronies, and
702	00:45:40.120	00:45:44.710	makes his country frightening to investors. President Clinton after yesterday's
703	00:45:44.720	00:45:47.770	talks with the new Nigerian leader, backed up his call
704	00:45:47.780	00:45:52.480	for increased aid, and some forgiveness of Nigeria's crushing debt.
705	00:45:52.490	00:45:56.250	President Obasanjo's election in May has signaled a new day
706	00:45:56.260	00:46:00.190	for Nigeria, and a new hope for Africa. It is
707	00:46:00.200	00:46:05.940	very much in America's interests that Nigeria succeed, and therefore
708	00:46:05.950	00:46:10.580	we should assist them in their success. We intend to
709	00:46:10.590	00:46:14.200	increase our assistance to Nigeria, to expand law enforcement cooperation
710	00:46:14.210	00:46:16.840	and to work toward an agreement to stimulate trade and
711	00:46:16.850	00:46:20.080	investment between us. We intend to do what we can
712	00:46:20.090	00:46:24.870	to help Nigeria recover assets plundered by the previous regime.
713	00:46:24.880	00:46:27.190	But we must do more to realize the promise of
714	00:46:27.200	00:46:31.910	this moment for Nigeria and for Africa. President Obasanjo says,
715	00:46:31.920	00:46:34.770	if he doesn't pass power to an elected civilian after
716	00:46:34.780	00:46:37.970	his term, he will have failed. During an interview this
717	00:46:37.980	00:46:41.880	morning he stressed his country's progress and America's interests in
718	00:46:41.890	00:46:48.200	Africa's success. In recent speeches you've talked about Nigeria as
719	00:46:48.210	00:46:52.780	being a potentially great country. Certainly it's always been a
720	00:46:52.790	00:46:58.840	potentially rich country. President Clinton yesterday talked about relieving some
721	00:46:58.850	00:47:03.700	of the debt burden of heavily indebted countries. But oil
722	00:47:03.710	00:47:08.260	prices are low right now. How can you sort of
723	00:47:08.270	00:47:17.100	get the engine of the economy going? Well, President Clinton
724	00:47:17.110	00:47:28.540	got it right when he said that taking the economic
725	00:47:28.550	00:47:35.710	and social indicators as they are today, Nigeria is potentially
726	00:47:35.720	00:47:42.090	a rich country but as of today is a poor
727	00:47:42.100	00:47:50.440	country. If you like, you may even say it's not
728	00:47:50.450	00:47:55.250	that poor a country because the riches are there in
729	00:47:55.260	00:48:04.220	its human resources. And natural resources are good--but it
730	00:48:04.230	00:48:09.560	is an impoverished country. As long as Nigeria has to
731	00:48:09.570	00:48:15.440	be at the bottom of the excessive debt that hangs
732	00:48:15.450	00:48:19.560	over its head now, so long will it not be
733	00:48:19.570	00:48:25.500	able to come out or to actualize its potential. So
734	00:48:25.510	00:48:27.960	what we are saying is that for Nigeria to actualize
735	00:48:27.970	00:48:32.620	its potential it needs a lifeline, and the lifeline is
736	00:48:32.630	00:48:40.670	to help us out of its burden of debt. One
737	00:48:40.680	00:48:43.400	of the popular slogans here in Washington when you talk
738	00:48:43.410	00:48:50.850	about Africa is "trade, not aid." Doesn't Nigeria need both?
739	00:48:50.860	00:48:55.700	Fact, Africa needs both. Before you can trade, you have
740	00:48:55.710	00:49:02.510	to be in a position to prepare what you, the
741	00:49:02.520	00:49:07.750	ware that will you trade in; and to prepare the
742	00:49:07.760	00:49:11.090	ware that will you trade in, you need to be
743	00:49:11.100	00:49:17.060	helped--and that is the initial aid--to be helped
744	00:49:17.070	00:49:23.460	in a position of skill, to be helped in education,
745	00:49:23.470	00:49:30.380	to be helped even in the simple thing of how
746	00:49:30.390	00:49:34.920	do you package what you want to trade in, the
747	00:49:34.930	00:49:39.960	product, how is it packaged? Where do you look for
748	00:49:39.970	00:49:46.050	market? How do you advertise? All these will need to
749	00:49:46.060	00:49:52.340	learn and in learning those--what I call the nuts
750	00:49:52.350	00:49:58.020	and bolts--you need assistance. That's where the aid comes
751	00:49:58.030	00:50:02.910	before trade; but yes, trade not aid. But I will
752	00:50:02.920	00:50:07.640	say a little bit of aid, which will then assist--
753	00:50:07.650	00:50:12.400	a little bit of aid, which will then assist trade.
754	00:50:12.410	00:50:16.480	Nigerian troops have been in several countries in West Africa
755	00:50:16.490	00:50:24.160	in recent years; the region has had many troubles. As
756	00:50:24.170	00:50:28.570	we watch your country move into a new era trying
757	00:50:28.580	00:50:33.340	to solve some of its own problems internally, could we
758	00:50:33.350	00:50:37.740	expect that Nigeria will look inward and be less involved
759	00:50:37.750	00:50:41.430	in its region? No, we won't look inward. I believe
760	00:50:41.440	00:50:49.810	that we have a responsibility beyond our borders for peace
761	00:50:49.820	00:50:54.870	and stability in our sub-region, indeed, in our region, and
762	00:50:54.880	00:51:01.930	that's the reason why we must be strong internally--politically
