index	starts	ends	content
372	00:26:29.790	00:26:32.640	which is inhabited by gypsies and because the gypsies in
373	00:26:32.650	00:26:37.140	Iraq tend to kind of dance and sing, this village
374	00:26:37.150	00:26:41.130	was entirely raised to the ground, and it's inhabitants of
375	00:26:41.140	00:26:44.050	about a thousand or fifteen hundred were either killed or
376	00:26:44.060	00:26:47.290	tortured. This is the kind of group that this man
377	00:26:47.300	00:26:50.800	is presiding over. And this is why I think the
378	00:26:50.810	00:26:54.320	CPA has finally decided to take him on. Professor Shehata
379	00:26:54.330	00:26:56.790	if there are 10,000 of them and they are thugs
380	00:26:56.800	00:27:00.120	and they are organized thugs, what is it that the
381	00:27:00.130	00:27:02.990	coalition provisional authority ought to be doing or the United
382	00:27:03.000	00:27:06.600	States forces ought to be doing to silence them? Well,
383	00:27:06.610	00:27:09.450	this is the crucial question, because Moqtada al-Sadr might not
384	00:27:09.460	00:27:12.280	be a problem, but how the U.S. deals with him
385	00:27:12.290	00:27:15.880	and his militia is a crucial issue. I think that
386	00:27:15.890	00:27:18.050	dealing with them as they have over the last couple
387	00:27:18.060	00:27:21.280	of days with Apache helicopter gun ships, tanks and so
388	00:27:21.290	00:27:24.700	on, my not be the best way to do that,
389	00:27:24.710	00:27:29.070	because Moqtada al-Sadr could become a martyr. This could embitter
390	00:27:29.080	00:27:32.640	a much larger segment of the Iraqi population against the
391	00:27:32.650	00:27:35.280	United States. So I think that's really the key question.
392	00:27:35.290	00:27:38.340	And it's not clear at all why this arrest warrant
393	00:27:38.350	00:27:41.930	was issued right now if it-or why they're trying
394	00:27:41.940	00:27:44.150	to arrest him right now, if the arrest warrant was
395	00:27:44.160	00:27:47.630	issued sometime ago. So I think probably what's in the
396	00:27:47.640	00:27:52.500	CPA's minds is this June 30 deadline and the desire
397	00:27:52.510	00:27:55.610	to get rid of someone like Moqtada al-Sadr and the
398	00:27:55.620	00:27:59.290	possible danger that he poses before the symbolic handover of
399	00:27:59.300	00:28:03.430	power to a sovereign Iraqi authority. Professor Dawisha, your thoughts
400	00:28:03.440	00:28:06.540	on that, exactly what should the coalition provisional authority be
401	00:28:06.550	00:28:09.910	doing if anything if he is that serious a threat?
402	00:28:09.920	00:28:12.580	I think the CPA at the moment is walking a
403	00:28:12.590	00:28:16.290	very tight rope, and I hope they will come to
404	00:28:16.300	00:28:19.730	the right conclusions about what to do. On the one
405	00:28:19.740	00:28:25.510	hand, the kind of people al-Sadr leads and he himself,
406	00:28:25.520	00:28:27.670	they're not the kind of people who in a sense
407	00:28:27.680	00:28:31.200	understand compromise. Any compromise on the part of the CPA
408	00:28:31.210	00:28:34.190	is seen as a sign of weakness and will only
409	00:28:34.200	00:28:37.780	engender even more violence on their part. On the other
410	00:28:37.790	00:28:42.660	hand, if, I agree wholeheartedly with Professor Shehata, if you
411	00:28:42.670	00:28:46.800	make al-Sadr into a martyr, then whatever support he has
412	00:28:46.810	00:28:51.290	might overspill into the larger Shiite community, and then if
413	00:28:51.300	00:28:54.300	we're going to have--the a large segment of the
414	00:28:54.310	00:28:58.950	Shiite community against us as well as the Sunni Triangle,
415	00:28:58.960	00:29:01.680	then we are having a major problem on our hands.
416	00:29:01.690	00:29:03.600	So we need to use--sorry. But in your opinion,
417	00:29:03.610	00:29:06.300	should he be removed, is he a serious enough threat
418	00:29:06.310	00:29:07.750	or can he just be set to the side and
419	00:29:07.760	00:29:11.150	ignored? I think if we can remove him while at
420	00:29:11.160	00:29:16.840	the same time appealing to the grand ayatollah's Sistani--the
421	00:29:16.850	00:29:20.560	people who have a lot of influence amongst the larger
422	00:29:20.570	00:29:24.140	Shiite community, if we can bring them in and don't
423	00:29:24.150	00:29:28.150	forget these people detest Moqtada al-Sadr; they would be very
424	00:29:28.160	00:29:30.750	happy to see him go. If we can do this
425	00:29:30.760	00:29:34.660	kind of stick and carrot policy, then we might get
426	00:29:34.670	00:29:37.710	away with it. But if we just leave him untouched,
427	00:29:37.720	00:29:40.290	then he's just going to continue, because he's going to
428	00:29:40.300	00:29:42.370	see this as a sign of weakness on our part
429	00:29:42.380	00:29:45.100	and that's something which he plays on. Adeed Dawisha and
430	00:29:45.110	00:29:50.220	Samer Shehata, thank you for joining us. And now, part
431	00:29:50.230	00:29:53.280	three of our Iraq violence focus with the two leaders
432	00:29:53.290	00:29:56.740	of the Senate Foreign Relations Committee: The chairman, Richard Lugar,
433	00:29:56.750	00:30:00.760	Republican of Indiana; and the ranking Democrat Joe Biden of
434	00:30:00.770	00:30:05.180	Delaware. Senator Lugar, the president today rejected delaying the June
435	00:30:05.190	00:30:08.780	or considering delaying the June 30 deadline for turning over
436	00:30:08.790	00:30:12.770	sovereignty to Iraq. Do you agree with him? Well, I
437	00:30:12.780	00:30:16.220	was asked a question yesterday by a reporter about the
438	00:30:16.230	00:30:20.020	30th deadline and it appeared to me that this might
439	00:30:20.030	00:30:23.100	be a subject for more study and more debate. And
440	00:30:23.110	00:30:27.030	certainly the program you've had this evening illustrates some of
441	00:30:27.040	00:30:31.560	the reasons why, namely the timeframe is very small to
442	00:30:31.570	00:30:35.590	disarm the militia, to bring about a security situation in
443	00:30:35.600	00:30:39.910	which the governing council, the 24 Iraqis or however many
444	00:30:39.920	00:30:44.640	others they appoint, can govern the country. And furthermore, I
445	00:30:44.650	00:30:48.280	added that over here on the Senate, at some point
446	00:30:48.290	00:30:51.750	we hope to see a nominee for ambassador of the
447	00:30:51.760	00:30:56.750	country, a very important appointment, and have the confirmation process,
448	00:30:56.760	00:30:59.820	learn more about the 3,000 Americans who may be going
449	00:30:59.830	00:31:03.280	to the largest embassy we've ever had before the 30th
450	00:31:03.290	00:31:06.780	of June and try to figure out the security for
451	00:31:06.790	00:31:10.790	those Americans quite apart from those folks who are out
452	00:31:10.800	00:31:15.360	there now: Humanitarian people, construction Americans, trying to help the
453	00:31:15.370	00:31:19.100	Iraqis rebuild their country. But Senator, it was your statement
454	00:31:19.110	00:31:22.040	that caused the president to be asked this very question
455	00:31:22.050	00:31:26.280	today. Yes. Do you interpret his answer as saying no
456	00:31:26.290	00:31:31.030	way, Senator Lugar? That's my impression. That the president gave
457	00:31:31.040	00:31:34.500	that answer, that June 30 is it, is the deadline.
458	00:31:34.510	00:31:37.540	Now if this be the case, then I'm very hopeful
459	00:31:37.550	00:31:41.770	that whoever is doing the planning for the next few
460	00:31:41.780	00:31:45.430	days as we count down to June 30, will come
461	00:31:45.440	00:31:48.580	forward, at least to some of us in the Congress,
462	00:31:48.590	00:31:53.070	I think that they probably in the administration will need
463	00:31:53.080	00:31:56.400	some of our assistance in a time in which the
464	00:31:56.410	00:31:59.840	Congress has been polarized, is fractious, as the president and
465	00:31:59.850	00:32:02.840	others have observed. We're going to need at least some
466	00:32:02.850	00:32:06.020	idea, which we used to get daily when the war
467	00:32:06.030	00:32:09.910	was going on, the hostilities in Iraq. But now whole
468	00:32:09.920	00:32:14.650	weeks pass without any sign really of how things are
469	00:32:14.660	00:32:17.300	proceeding. So we're going to have hearings in the Foreign
470	00:32:17.310	00:32:20.710	Relations Committee on the 20th, the 21st and 22nd of
471	00:32:20.720	00:32:24.230	this month, we are going to probe anybody who will
472	00:32:24.240	00:32:27.230	tell us what ought to occur in Iraq, or what
473	00:32:27.240	00:32:30.700	is occurring. Senator Biden, how do you read the president's
474	00:32:30.710	00:32:34.400	statement today, same way Senator Lugar does? The exact same
475	00:32:34.410	00:32:39.030	way Senator Lugar does, and quite frankly I think whether
476	00:32:39.040	00:32:42.000	or not we go forward on June 30 is actually
477	00:32:42.010	00:32:45.650	less important than whether we have a plan for success.
478	00:32:45.660	00:32:48.040	I don't know what the administration's plan is. I don't
479	00:32:48.050	00:32:50.450	know what the plan is as when Bremer says wheels
480	00:32:50.460	00:32:55.400	up on June 30, what happens then, to whom are
481	00:32:55.410	00:33:00.000	we turning over sovereignty, number one. Number two, who is
482	00:33:00.010	00:33:02.560	going to be the referee, there's no doubt there's going
483	00:33:02.570	00:33:05.760	to be some degree of chaos between June 30 and
484	00:33:05.770	00:33:07.450	the time general elections are to be held at the
485	00:33:07.460	00:33:10.120	end of January. Who is going to be the one
486	00:33:10.130	00:33:15.370	that lets, if in fact Chalabi makes a deal with
487	00:33:15.380	00:33:19.890	Sistani on diminishing the role of women in Iraq, for
488	00:33:19.900	00:33:23.620	example, who is going to démarche them just like we
489	00:33:23.630	00:33:27.610	did in Afghanistan when they-when the Loyah Jirga were
490	00:33:27.620	00:33:31.160	putting together their constitution and they diverted in a significant
491	00:33:31.170	00:33:33.650	way? I just don't know what the plan is, and
492	00:33:33.660	00:33:36.990	it is absolutely incredible to me that here we are
493	00:33:37.000	00:33:40.650	about twelve weeks out, neither the chairman of the Foreign
494	00:33:40.660	00:33:43.470	Relations Committee nor the ranking member, not that we're so
495	00:33:43.480	00:33:47.830	important, but institutionally we in a sense are, at least
496	00:33:47.840	00:33:50.510	I don't have any idea what their plan is. What
497	00:33:50.520	00:33:54.500	about the president's point today, Senator Biden, that the U.S.
498	00:33:54.510	00:33:58.480	has an obligation to the Iraqi people to keep its
499	00:33:58.490	00:34:00.770	word? The word was we're going to turn it over
500	00:34:00.780	00:34:03.450	on June 30. Yes, there's some security problems, yes the
501	00:34:03.460	00:34:06.350	U.S. is going to have to keep troops there. The
502	00:34:06.360	00:34:09.140	answer is there's some truth to that. The president for
503	00:34:09.150	00:34:14.690	whatever reason picking June 30 has raised expectations considerably. And
504	00:34:14.700	00:34:17.530	there's two concerns about not being able to turn power
505	00:34:17.540	00:34:20.860	over at that time: One would be that we have
506	00:34:20.870	00:34:25.120	reneged on our word to the Iraqi populace at large.
507	00:34:25.130	00:34:28.110	But the second is that is Sadr and his thugs
508	00:34:28.120	00:34:33.220	or the Sunni Triangle folks in Fallujah conclude that their
509	00:34:33.230	00:34:37.230	activity can alter our course of action--that they are
510	00:34:37.240	00:34:41.960	succeeding. So I acknowledge that there is a real concern.
511	00:34:41.970	00:34:45.030	There is still time to do this the right way,
512	00:34:45.040	00:34:48.090	in my view. But I just am at a loss
513	00:34:48.100	00:34:52.380	to be able to understand why there hasn't been a
514	00:34:52.390	00:34:56.140	resolution within the administration as to whether or not they're
515	00:34:56.150	00:34:58.580	going to go back for another U.N. resolution, whether or
516	00:34:58.590	00:35:01.250	not they're going to try to get a Brahimi-like figure
517	00:35:01.260	00:35:07.270	in--. The U.N. special--The U.N. special envoy, essentially a
518	00:35:07.280	00:35:12.060	high commissioner. In other words, I just don't know what
519	00:35:12.070	00:35:15.560	they have in mind. And as Dick said, during the
520	00:35:15.570	00:35:19.130	war, prior to the war they consulted with us regularly.
521	00:35:19.140	00:35:22.560	As if, and they're acting now like as if there's
522	00:35:22.570	00:35:24.840	no need to consult us, as if they don't need
523	00:35:24.850	00:35:30.700	congressional support. And I think it's less important that they
524	00:35:30.710	00:35:34.070	satisfy Dick and me than they satisfy the American people.
525	00:35:34.080	00:35:36.190	And I think the American people are beginning to wonder
526	00:35:36.200	00:35:38.490	whether they have a plan for success. Do you agree
527	00:35:38.500	00:35:40.620	with that, Senator Lugar, the American people are wondering what's
528	00:35:40.630	00:35:43.860	going on over there? Yes, they are wondering and we
529	00:35:43.870	00:35:50.010	need to offer answers. We meaning the entire U.S. Government,
530	00:35:50.020	00:35:52.060	you all included as well as the president? That's right-
531	00:35:52.070	00:35:54.990	the president and Congress. And we need to see it
532	00:35:55.000	00:35:58.340	together, so that it is even more credible. I would
533	00:35:58.350	00:36:01.240	just add to what Joe Biden has said that clearly
534	00:36:01.250	00:36:03.400	if I were a member of the governing council of
535	00:36:03.410	00:36:06.890	24 and sovereignty was passed to me, sometimes it's said
536	00:36:06.900	00:36:11.260	symbolically, but the Iraqis believe it's actually, and at that
537	00:36:11.270	00:36:15.400	point the Iraqis have virtually no army, the police forces
538	00:36:15.410	00:36:18.130	are very small and some are being trained as we've
539	00:36:18.140	00:36:22.040	just heard, they flee when there is conflict in the
540	00:36:22.050	00:36:24.080	cities of Iraq. If I were a member of that
541	00:36:24.090	00:36:26.360	governing council I would wonder how do I plan to
542	00:36:26.370	00:36:30.920	govern? The old idea is not to worry, the United
543	00:36:30.930	00:36:33.710	States will be there. But then the idea that we're
544	00:36:33.720	00:36:36.380	going to have an agreement with this new government prior
545	00:36:36.390	00:36:40.410	to June 30 has been put aside, and people have
546	00:36:40.420	00:36:43.480	said in Iraq, you can't do that prior to our
547	00:36:43.490	00:36:47.030	taking sovereignty. Then we'll make an arrangement with the United
548	00:36:47.040	00:36:52.220	States for the troops. This is an entirely unsatisfactory, watching
549	00:36:52.230	00:36:54.700	what we have been watching in the last few days.
550	00:36:54.710	00:36:57.590	Back to the rock and the hard place issue that
551	00:36:57.600	00:37:01.140	Senator Biden raised, that if the United States for whatever
552	00:37:01.150	00:37:04.860	reason does not meet its obligation or meet its promise
553	00:37:04.870	00:37:09.230	on June 30, then the al-Sadrs and the other thugs
554	00:37:09.240	00:37:13.360	in Iraq will have won. Is that a problem in
555	00:37:13.370	00:37:16.430	and of itself? Of course it's a problem. And I
556	00:37:16.440	00:37:20.540	would just say that talking about the June 30 deadline
557	00:37:20.550	00:37:24.530	is a difficult issue because of the promise that June
558	00:37:24.540	00:37:29.210	30 is it. But once again the Iraqi governing council
559	00:37:29.220	00:37:31.680	is the group that is to receive the sovereignty, they're
560	00:37:31.690	00:37:35.300	the group that supposedly will work out the road map
561	00:37:35.310	00:37:38.660	of how they get a constitution, how they have executive
562	00:37:38.670	00:37:42.370	persons there, how finally the elections might be held. And
563	00:37:42.380	00:37:44.360	in order to do any of that, they're going to
564	00:37:44.370	00:37:48.340	have to have some security around themselves. We're going to
565	00:37:48.350	00:37:53.040	transfer authority essentially from the Pentagon to the State Department
566	00:37:53.050	00:37:56.550	on June 30. Jerry Bremer leaves and an ambassador still
567	00:37:56.560	00:37:59.370	to be named and confirmed and all the people to
568	00:37:59.380	00:38:03.020	come in. This is a huge change in a very
569	00:38:03.030	00:38:06.970	insecure situation. And all I'm saying is that we do
570	00:38:06.980	00:38:09.330	need a road map of our own, that is the
571	00:38:09.340	00:38:13.860	congress, the American people, to follow what kind of sacrifice,
572	00:38:13.870	00:38:17.150	what kind of money, extra troops if that is required,
573	00:38:17.160	00:38:21.370	or whatever, so that we are successful. Senator Biden, extra
574	00:38:21.380	00:38:25.310	troops, that issue came up today in a joint press
575	00:38:25.320	00:38:31.400	availability in Baghdad with Paul Bremer, and they said that
576	00:38:31.410	00:38:34.900	no extra troops were needed, but always looking at that
577	00:38:34.910	00:38:37.100	as an issue. What do you think, where do you
578	00:38:37.110	00:38:40.430	come down on that? It's a very unpopular position I'm
579	00:38:40.440	00:38:42.570	taking, I've been taking it for the last five months,
580	00:38:42.580	00:38:45.810	we don't have enough troops there. The idea that you
581	00:38:45.820	00:38:48.420	hear Bremer and others and they're good people say that
582	00:38:48.430	00:38:54.390	we've trained up 200,000 Iraqi security forces from their civil
583	00:38:54.400	00:38:59.290	guard to their police to their army is absolutely preposterous.
584	00:38:59.300	00:39:01.450	When Dick Lugar and I were there over a year
585	00:39:01.460	00:39:04.400	ago almost now, we met with all our trainers, they
586	00:39:04.410	00:39:06.360	say it's going to take at least three years to
587	00:39:06.370	00:39:08.990	train up an Iraqi police force, it's going to take
588	00:39:09.000	00:39:11.810	that long or longer to train an Iraqi army. The
589	00:39:11.820	00:39:15.370	truth of the matter is there is no security but
590	00:39:15.380	00:39:18.970	U.S. security, a few Brits, a few Spaniards and a
591	00:39:18.980	00:39:23.210	few Poles. It is the United States of America. And
592	00:39:23.220	00:39:25.370	that's not going to change on June 30, right? It's
593	00:39:25.380	00:39:27.600	not going to change, it just going to get worse,
594	00:39:27.610	00:39:30.610	so we are the game, we are the totality of
595	00:39:30.620	00:39:36.130	the security. And it seems to me we're not leveling
596	00:39:36.140	00:39:40.060	with the American people here. This can be done, but
597	00:39:40.070	00:39:44.330	remember, we made the announcement as far back as late
598	00:39:44.340	00:39:48.010	November of last year to June 30 was the date.
599	00:39:48.020	00:39:51.930	Here we are, in April, and they still haven't resolved
600	00:39:51.940	00:39:55.170	the dispute in the administration between the State Department and
601	00:39:55.180	00:39:57.630	the vice president's office or who ever else is arguing
602	00:39:57.640	00:40:01.770	about this as to what is the plan. Senator Lugar,
603	00:40:01.780	00:40:04.960	is that the problem here, that the administration can't get
604	00:40:04.970	00:40:09.040	its own disagreements sorted out? I don't know; I frankly
605	00:40:09.050	00:40:14.280	don't know. I've asked this quietly, for a while, without
606	00:40:14.290	00:40:17.080	having any resolution of it. So as I've mentioned to
607	00:40:17.090	00:40:20.030	you publicly-we're going to raise these in a couple
608	00:40:20.040	00:40:23.150	of weeks and hopefully in that period of time the
609	00:40:23.160	00:40:27.210	administration will have plans that it can give to the
610	00:40:27.220	00:40:30.220	public and to us and then we can then move
611	00:40:30.230	00:40:33.190	more confidently. Do you agree with Senator Biden, he said
612	00:40:33.200	00:40:37.000	it twice now, that it can be done probably by
613	00:40:37.010	00:40:40.370	June 30? Yes, I think we need to focus on
614	00:40:40.380	00:40:45.200	success. The purpose of the conversation of Joe Biden and
615	00:40:45.210	00:40:47.800	Dick Lugar on these issues is that we have been
616	00:40:47.810	00:40:51.660	stalwarts in a bipartisan way for the president throughout this
617	00:40:51.670	00:40:55.170	entire period of time. We're not harping critics, attempting to
618	00:40:55.180	00:40:59.430	cause difficulty either publicly or privately. We want success, the
619	00:40:59.440	00:41:01.370	president wants success. We're going to have to begin to
620	00:41:01.380	00:41:04.410	pull together and talk to each other, and the American
621	00:41:04.420	00:41:07.610	people need to hear that conversation. Senator Biden, have you
622	00:41:07.620	00:41:10.650	made efforts to tell the people in the administration what
623	00:41:10.660	00:41:13.880	you all have just been saying here tonight? Absolutely I
624	00:41:13.890	00:41:15.730	have. As a matter of fact--. Who do you talk
625	00:41:15.740	00:41:20.040	to? Well, to Dr. Rice, I talked to the secretary
626	00:41:20.050	00:41:26.190	of state, and deputy secretary. But they're very empathetic and
627	00:41:26.200	00:41:29.380	sympathetic. I've tried to talk to the president. I came
628	00:41:29.390	00:41:33.170	back from a long meeting with President Chirac, meeting with
629	00:41:33.180	00:41:36.490	the heads of all our NATO allies, the so-called permanent
630	00:41:36.500	00:41:39.760	representatives in Brussels, I came back and I said this
631	00:41:39.770	00:41:42.240	is what, and I wrote a report, I asked for
632	00:41:42.250	00:41:44.520	five minutes to be able to see the president, he
633	00:41:44.530	00:41:47.120	was not able to see me. In the past, on
634	00:41:47.130	00:41:49.360	the run up to the war, Dick Lugar and I
635	00:41:49.370	00:41:52.640	and right after the war were in his office frequently.
636	00:41:52.650	00:41:54.470	I don't often ask to see the president of the
637	00:41:54.480	00:41:56.910	United States, it's not that I'm so important, I wanted
638	00:41:56.920	00:41:59.080	a report to the president on what was being said
639	00:41:59.090	00:42:02.380	in Europe, what possibilities existed in my view, so we
640	00:42:02.390	00:42:05.300	heard another point of view. And he wrote me a
641	00:42:05.310	00:42:08.790	very nice handwritten letter saying Condi will be in touch.
642	00:42:08.800	00:42:10.860	She called me and said I got your memo, got
643	00:42:10.870	00:42:15.080	your note, thank you very much. So now maybe you're
644	00:42:15.090	00:42:18.190	talking to somebody, Jim, look, Jim, if they have, if
645	00:42:18.200	00:42:21.740	there isn't a division within the administration, about what the
646	00:42:21.750	00:42:24.790	plan should be, then that means there is a plan
647	00:42:24.800	00:42:27.950	and they're not telling us. Why? I don't get it.
648	00:42:27.960	00:42:31.370	I mean, I truly do not get this. So, Senator
649	00:42:31.380	00:42:34.980	Lugar, same question. Have you been trying very hard also
650	00:42:34.990	00:42:36.830	to say the same thing and who have you been
651	00:42:36.840	00:42:40.030	talking to? Because it's unusual, both of you have said
652	00:42:40.040	00:42:43.720	it several times now, hey, you were definitely in the
653	00:42:43.730	00:42:46.140	loop up until recently, why are you no longer in
654	00:42:46.150	00:42:48.790	the loop, have you asked people that question? No, I've
655	00:42:48.800	00:42:54.050	not asked. My own supposition is essentially that there is
656	00:42:54.060	00:42:57.940	indecision right now as to the questions that we're raising
657	00:42:57.950	00:43:03.130	would be answered. And probably at least some inner circle
658	00:43:03.140	00:43:06.080	talk within the administration that they're not prepared really to
659	00:43:06.090	00:43:09.990	share, and as far as their concerned, essentially they would
660	00:43:10.000	00:43:14.070	say the administration is running this war or running the
661	00:43:14.080	00:43:18.350	peace, we are interesting people and in due course if
662	00:43:18.360	00:43:21.070	we can be brought together in some sort of alliance
663	00:43:21.080	00:43:23.610	that would be useful, but for the moment not a
664	00:43:23.620	00:43:38.170	priority. All right. Senators both, thank you very much. And
665	00:43:38.180	00:43:42.120	finally tonight, baseball begins a new season facing some tough
666	00:43:42.130	00:43:49.270	questions. Terence Smith has that. Into left center field. He's
667	00:43:49.280	00:43:53.630	going to...Baseball's new season got under way at ballparks
668	00:43:53.640	00:43:57.540	across the country today, with many fans and players braving
669	00:43:57.550	00:44:01.640	cold and windy weather. President Bush told reporters he had
670	00:44:01.650	00:44:04.960	a strategy for the ceremonial first pitch. I'm going straight
671	00:44:04.970	00:44:09.220	fastball today. Try to get a little hop on it.
672	00:44:09.230	00:44:11.520	And then later in St. Louis, he put his arm
673	00:44:11.530	00:44:16.400	to the test, and opened the Cardinals' season. This year,
674	00:44:16.410	00:44:20.820	the cloud of steroid use looms large over baseball. Last
675	00:44:20.830	00:44:26.750	season, nearly 1,200 ballplayers underwent anonymous, penalty-free testing for steroids
676	00:44:26.760	00:44:30.590	as part of the league's new drug policy. Between 5%
677	00:44:30.600	00:44:34.480	and 7% came back positive--enough to staff about three
678	00:44:34.490	00:44:39.280	teams. Baseball's drug policy is less stringent than other sports.
679	00:44:39.290	00:44:42.900	While a player can be fined and even temporarily suspended,
680	00:44:42.910	00:44:45.980	no player can be suspended for a full season until
681	00:44:45.990	00:44:51.860	his fifth offense. One San Francisco lab, Balco, is under
682	00:44:51.870	00:44:55.080	heavy scrutiny for its alleged role in a scheme to
683	00:44:55.090	00:45:00.500	distribute illegal steroids to professional athletes. Four people were indicted
684	00:45:00.510	00:45:04.150	by a federal grand jury, including Balco's founder and the
685	00:45:04.160	00:45:08.430	personal trainer to home run champion Barry Bonds. During the
686	00:45:08.440	00:45:11.660	offseason, President Bush raised the issue in his state of
687	00:45:11.670	00:45:14.830	the union address. And at a hearing in Washington last
688	00:45:14.840	00:45:18.640	month, Republican Senator John McCain put the pressure on Major
689	00:45:18.650	00:45:23.330	League players and owners to change their ways. Your failure
690	00:45:23.340	00:45:27.740	to commit to addressing this issue straight on, and immediately,
691	00:45:27.750	00:45:32.650	will motivate this committee to search for legislative remedies. I
692	00:45:32.660	00:45:36.430	don't know what they are, but I can tell you
693	00:45:36.440	00:45:40.640	and your players that you represent the status quo is
694	00:45:40.650	00:45:45.040	not acceptable. For his part, baseball commissioner Bud Selig has
695	00:45:45.050	00:45:49.670	acknowledged the problem in recent weeks, including yesterday on ABC's
696	00:45:49.680	00:45:54.570	"This Week." We need, in my opinion, is random testing
697	00:45:54.580	00:45:58.520	year round. We also need stiffer penalties. We need a
698	00:45:58.530	00:46:01.200	program, as I said earlier, like the one that's in
699	00:46:01.210	00:46:05.220	the minor leagues because that will forever remove the cloud.
700	00:46:05.230	00:46:07.840	George, this is not only a health issue. There's no
701	00:46:07.850	00:46:12.070	question about that. But it's also it's an integrity issue.
702	00:46:12.080	00:46:14.590	There's a whole series of things that we really have
703	00:46:14.600	00:46:17.800	to deal with. The players union has resisted calls for
704	00:46:17.810	00:46:24.590	random drug testing, citing concerns over the players' privacy. For
705	00:46:24.600	00:46:27.800	more, I'm joined by Buster Olney, a senior writer at
706	00:46:27.810	00:46:32.790	"ESPN," the magazine, and a longtime baseball beat reporter. Buster
707	00:46:32.800	00:46:37.500	Olney, welcome. Tell us, as this season opens, just how
708	00:46:37.510	00:46:41.160	widespread a problem is this? I mean, we mentioned those
709	00:46:41.170	00:46:45.550	tests last year that suggested five to seven percent. Is
710	00:46:45.560	00:46:49.020	that the dimension or is it in fact larger? I
711	00:46:49.030	00:46:51.740	think players think it's much larger than that. The five
712	00:46:51.750	00:46:55.870	to seven percent that tested positive last year, those were
713	00:46:55.880	00:46:58.230	tests that players could reasonably predict when they were going
714	00:46:58.240	00:47:00.410	to take place. I think when you talk to players
715	00:47:00.420	00:47:02.880	privately they think it's probably about a third of the
716	00:47:02.890	00:47:06.310	players, a couple years ago were taking it and maybe
717	00:47:06.320	00:47:08.600	half of those because they're feeling pressure to keep up
718	00:47:08.610	00:47:11.640	with their competitors. What does that do to baseball, if
719	00:47:11.650	00:47:15.250	that's the case, then it really is very widespread and
720	00:47:15.260	00:47:18.330	as Commissioner Selig said, it's on one hand a health
721	00:47:18.340	00:47:20.780	issue and on the other hand an integrity of the
722	00:47:20.790	00:47:25.150	game issue. What does that do to baseball? It really
723	00:47:25.160	00:47:27.840	puts it in a bind. They just, because the labor
724	00:47:27.850	00:47:30.660	agreement is only two years old, and this is only
725	00:47:30.670	00:47:33.300	the second year of testing, they're kind of locked into
726	00:47:33.310	00:47:37.520	the current program unless the union leadership changes its stance,
727	00:47:37.530	00:47:40.220	and I don't know if that's going to happen. The
728	00:47:40.230	00:47:43.650	players internally within the union, I think, the vast majority
729	00:47:43.660	00:47:48.940	of them want a more stronger testing program, but the
730	00:47:48.950	00:47:51.370	union leadership I don't think wants to give away this
731	00:47:51.380	00:47:54.800	issue when they're not in a situation where they're negotiating
732	00:47:54.810	00:47:57.380	a new contract with the owners. Well, break that down
733	00:47:57.390	00:48:00.780	for us. You say the players want it. But the
734	00:48:00.790	00:48:05.240	union is resisting it or treats it as a negotiating
735	00:48:05.250	00:48:10.730	bargaining chip. That seems almost contradictory. Well, a couple years
736	00:48:10.740	00:48:13.730	ago U.S.A. Today did a poll of players and they
737	00:48:13.740	00:48:18.010	polled about 550 of 750 players, and 79% of the
738	00:48:18.020	00:48:21.760	players in a private poll said that they preferred a
739	00:48:21.770	00:48:24.440	strong testing system. I think most of the players look
740	00:48:24.450	00:48:28.930	at steroid users as a threat to the others, competitively,
741	00:48:28.940	00:48:32.370	financially, because they're taking jobs away from players who are
742	00:48:32.380	00:48:35.380	not using it, and they don't know what the risks
743	00:48:35.390	00:48:38.880	are healthwise. And they're I think a little worried about
744	00:48:38.890	00:48:40.680	if I use this stuff what's going to happen to
745	00:48:40.690	00:48:44.010	me in ten years, as one player said to me
746	00:48:44.020	00:48:46.710	this spring, I have to wonder if I'm going to
747	00:48:46.720	00:48:49.770	be able to see my children go through their weddings.
748	00:48:49.780	00:48:51.860	That's a difficult situation for the players. On the other
749	00:48:51.870	00:48:55.910	hand, the union leadership has always taken the public stance
750	00:48:55.920	00:48:58.430	that this is a privacy issue for the players, they
751	00:48:58.440	00:49:01.200	don't want players to have to submit to random drug
752	00:49:01.210	00:49:04.900	tests, not only for steroids, but for other drugs. They
753	00:49:04.910	00:49:07.320	feel like that's an infringement upon the players. But I
754	00:49:07.330	00:49:11.390	also think that because they are not currently negotiating a
755	00:49:11.400	00:49:13.820	contract, this is an issue they don't want to give
756	00:49:13.830	00:49:18.140	away for free. You mentioned you were at spring training,
757	00:49:18.150	00:49:22.280	and I wonder what you heard there, whether players talked
758	00:49:22.290	00:49:26.130	about possibly using steroids and now getting off it? Did
759	00:49:26.140	00:49:29.410	you see any evidence of that? There is, there are
760	00:49:29.420	00:49:31.770	a lot of executive scouts you talk to and looking
761	00:49:31.780	00:49:34.660	at the players because this is the first year where
762	00:49:34.670	00:49:38.360	a player can be suspended for steroid use, the bodies
763	00:49:38.370	00:49:41.800	are definitely smaller, were definitely smaller around spring training, you
764	00:49:41.810	00:49:44.880	look around baseball, you can see the effect that the
765	00:49:44.890	00:49:47.480	testing is having on it. The question is whether or
766	00:49:47.490	00:49:51.440	not because they're not strong penalties, is this going to
