index	starts	ends	content
387	00:24:13.940	00:24:17.700	is now spending about $300 million a year in emergency
388	00:24:17.710	00:24:21.410	food aid for Africa. Senator Danforth estimates that an additional
389	00:24:21.420	00:24:26.080	$200 million in development assistance is needed. We'll be back
390	00:24:26.090	00:25:32.550	in a moment. In Casablanca, the Islamic Conference Organization decided
391	00:25:32.560	00:25:36.260	tonight to readmit Egypt to membership five years after Egypt
392	00:25:36.270	00:25:39.380	was suspended for signing a peace treaty with Israel. The
393	00:25:39.390	00:25:43.430	Egyptians have indicated they're interested in rejoining the 45-nation body,
394	00:25:43.440	00:25:46.090	but have declared they would not submit to any conditions,
395	00:25:46.100	00:25:50.880	such as repudiating the Israeli-Egyptian treaty. In Lebanon, the guns
396	00:25:50.890	00:25:54.070	around Beirut were silent for a day while both Moslems
397	00:25:54.080	00:25:57.250	and Christians closed their classrooms in mourning for the president
398	00:25:57.260	00:26:00.710	of the American University, who was killed yesterday. But in
399	00:26:00.720	00:26:03.540	a mountain area near the northern city of Tripoli, four
400	00:26:03.550	00:26:06.310	people were killed and 14 wounded in a fight between
401	00:26:06.320	00:26:10.380	two rival factions of pro-Syrian Moslems. And in the southern
402	00:26:10.390	00:26:14.190	city of Sidon, gunmen attacked an Israeli patrol, touching off
403	00:26:14.200	00:26:16.920	a 30-minute firefight that closed the port and the business
404	00:26:16.930	00:26:20.390	area for the third day in a row. In Washington,
405	00:26:20.400	00:26:24.190	the State Department announced a relaxation of American economic sanctions
406	00:26:24.200	00:26:27.820	against Poland. By order of President Reagan, the Polish national
407	00:26:27.830	00:26:30.880	airline will be allowed to land its planes on charter
408	00:26:30.890	00:26:33.800	flights to the United States and Polish vessels will be
409	00:26:33.810	00:26:37.040	allowed to fish in American waters. And in Rome, Pope
410	00:26:37.050	00:26:40.450	John Paul has been discussing the possibility of opening diplomatic
411	00:26:40.460	00:26:44.050	relations between the Vatican and the Communist government of Poland,
412	00:26:44.060	00:26:47.410	perhaps later this year. Cardinal Jozef Glemp, the head of
413	00:26:47.420	00:26:50.460	the Polish Catholic Church, told reporters about it today as
414	00:26:50.470	00:26:54.920	he left Rome after a four-day visit. Judy? Argentina's new
415	00:26:54.930	00:26:59.970	government, headed by democratically elected President Raul Alfonsin, announced today
416	00:26:59.980	00:27:03.810	that it was ending all assistance to counterrevolutionary forces in
417	00:27:03.820	00:27:08.360	Central America. Those include the so-called contras the United States
418	00:27:08.370	00:27:11.340	is backing in their struggle against the Marxist government in
419	00:27:11.350	00:27:16.200	Nicaragua. Alfonsin said he was aligning Argentina with Mexico and
420	00:27:16.210	00:27:20.080	other Latin countries which are seeking negotiated settlements to end
421	00:27:20.090	00:27:23.540	the disputes there. Meanwhile, there has been more fighting in
422	00:27:23.550	00:27:27.210	El Salvador, where government troops are trying to prevent leftist
423	00:27:27.220	00:27:31.010	guerrillas from destroying the last remaining bridge over a major
424	00:27:31.020	00:27:35.170	waterway. The Lempa River divides the eastern third of El
425	00:27:35.180	00:27:38.520	Salvador from the rest of the country. Since September the
426	00:27:38.530	00:27:42.040	rebels have made significant gains toward their goal of taking
427	00:27:42.050	00:27:44.940	over the area east of the river and declaring it
428	00:27:44.950	00:27:48.610	a liberated zone. Chirilagua is a small town in the
429	00:27:48.620	00:27:54.040	eastern third, located behind rebel lines. Our special correspondent, Charles
430	00:27:54.050	00:27:57.840	Krause, recently spent five days there and discovered that even
431	00:27:57.850	00:28:00.900	though the town is controlled by guerrillas, there is still
432	00:28:00.910	00:28:06.240	an important American presence there. Chirilagua fell to the guerrillas
433	00:28:06.250	00:28:10.680	last September 25th. Every two or three days, patrols from
434	00:28:10.690	00:28:15.110	nearby guerrilla bases entered Chirilagua to make their presence felt,
435	00:28:15.120	00:28:18.740	but otherwise life here hasn't changed very much since the
436	00:28:18.750	00:28:23.680	guerrillas took control. Buses still connect Chirilagua with other parts
437	00:28:23.690	00:28:28.450	of El Salvador. The post office still functions. And despite
438	00:28:28.460	00:28:32.160	their avowed Marxism, the guerrillas have made no attempt to
439	00:28:32.170	00:28:44.920	disrupt Chirilagua's religious life. On Sundays there's been no change
440	00:28:44.930	00:28:49.170	at Our Lady of Guadalupe Church. Mass is still celebrated,
441	00:28:49.180	00:28:53.730	very much as usual. What is unusual is that for
442	00:28:53.740	00:28:57.770	many years the Chirilagua parish has been staffed by American
443	00:28:57.780	00:29:05.240	missionaries from Cleveland, Ohio. That hasn't changed either. Well, since
444	00:29:05.250	00:29:11.350	the end of September the guerrillas have nominal control over
445	00:29:11.360	00:29:15.790	the town. They haven't hindered us in any way. We're
446	00:29:15.800	00:29:23.320	cautious. You know, we can't accept necessarily their beliefs or
447	00:29:23.330	00:29:26.820	their philosophical background they're coming from--it's not the same
448	00:29:26.830	00:29:35.620	as ours--and it's a delicate and complicated situation. Father
449	00:29:35.630	00:29:40.270	John Loya is one of four American missionaries in Chirilagua.
450	00:29:40.280	00:29:45.210	He, Father David Fallon, Sisters Therese Osborne and Maria Berlich,
451	00:29:45.220	00:29:48.350	are believed to be the only American priests and nuns
452	00:29:48.360	00:29:52.980	living and working behind guerrilla lines in El Salvador. But
453	00:29:52.990	00:29:56.750	unlike some other foreign priests who've embraced the guerrillas, these
454	00:29:56.760	00:30:01.320	Americans are not radicals or political activists. It's a really
455	00:30:01.330	00:30:04.560	tense situation because, coming from the United States where we
456	00:30:04.570	00:30:09.260	have a tradition of freedom of speech, it is very
457	00:30:09.270	00:30:11.770	hard to adjust to a situation in which you don't
458	00:30:11.780	00:30:15.510	feel that same liberty. Sister Therese told us that she
459	00:30:15.520	00:30:18.930	and her colleagues from Cleveland view their mission as ministering
460	00:30:18.940	00:30:22.430	to the needs of the people of Chirilagua, regardless of
461	00:30:22.440	00:30:26.450	which side has political control of the town and surrounding
462	00:30:26.460	00:30:32.000	area. We're foreign missionaries, and I think that we are
463	00:30:32.010	00:30:36.130	fulfilling a role right now in the country, helping people,
464	00:30:36.140	00:30:39.780	helping the Christian communities. And we want to be able
465	00:30:39.790	00:30:43.290	to remain in this area. Father David has been in
466	00:30:43.300	00:30:46.810	El Salvador for six years. He's the senior member of
467	00:30:46.820	00:30:52.500	the Cleveland mission and pastor of the Chirilagua church. Before
468	00:30:52.510	00:30:54.760	we came here, there was no priest; and if we
469	00:30:54.770	00:30:57.890	weren't here, there wouldn't be any priests or sisters, so
470	00:30:57.900	00:31:02.420	that our work is very extensive. A lot of the
471	00:31:02.430	00:31:09.810	work is sacramental work, that is, celebrating the Mass and
472	00:31:09.820	00:31:14.880	baptism and weddings, other sacraments. But despite that, I like
473	00:31:14.890	00:31:18.920	to think that the focus we have is to encourage
474	00:31:18.930	00:31:23.140	and train lay leadership, knowing that we can be there,
475	00:31:23.150	00:31:25.980	seldom be there--somebody has to do most of the
476	00:31:25.990	00:31:29.890	work of evangelizing, of bringing the message of Christ to
477	00:31:29.900	00:31:34.320	others. In addition to their work in the town of
478	00:31:34.330	00:31:38.420	Chirilagua, the priests celebrate Mass at least once a month
479	00:31:38.430	00:31:43.220	in about 25 small villages, villages like El Cucol. The
480	00:31:43.230	00:31:46.430	American missionaries work in an area of about 100 square
481	00:31:46.440	00:31:49.780	miles, all of it now at least nominally controlled by
482	00:31:49.790	00:31:53.170	the guerrillas. One of the communities we visit is named
483	00:31:53.180	00:31:58.190	Guadalupe. We usually only go there once a month, but
484	00:31:58.200	00:32:00.900	I was visiting there and I knew this woman was
485	00:32:00.910	00:32:05.480	ill; I'd visited her before in a community called La
486	00:32:05.490	00:32:08.720	Nina Chinita, it means like the child--it's term of
487	00:32:08.730	00:32:13.150	endearment; her name is really Cypriana. She's been living there
488	00:32:13.160	00:32:17.580	for about, oh, better part of a year. And so
489	00:32:17.590	00:32:19.410	I decided to bring her Communion, because I knew that
490	00:32:19.420	00:32:23.270	she wanted Communion. And she was just overjoyed to have
491	00:32:23.280	00:32:27.500	a visit. Simple faith. She knows she's ill, she doesn't
492	00:32:27.510	00:32:29.760	want to go to a hospital; she wants to die
493	00:32:29.770	00:32:34.400	at home. One of the things that struck me quite
494	00:32:34.410	00:32:38.620	quickly was the way people are very close to the
495	00:32:38.630	00:32:42.860	birth and death. People are born in their homes, not
496	00:32:42.870	00:32:45.200	in hospitals, in the rural areas. They die in their
497	00:32:45.210	00:32:49.350	homes. They prepare the body. On more than one occasion
498	00:32:49.360	00:32:54.900	I have been celebrating a Mass or wedding, and because
499	00:32:54.910	00:32:57.260	at that same time someone died, they brought the body
500	00:32:57.270	00:32:59.460	in. And we had a wedding and a funeral at
501	00:32:59.470	00:33:02.480	the same time, and the people were not upset in
502	00:33:02.490	00:33:08.210	the least. They're just not hidden from those realities. Outsiders
503	00:33:08.220	00:33:13.060	are often shocked by how primitive conditions are. Sister Maria
504	00:33:13.070	00:33:15.810	told us that she too was shocked when she first
505	00:33:15.820	00:33:20.290	came to Chirilagua three years ago. The actual reality of
506	00:33:20.300	00:33:24.640	Chirilagua was much different than just seeing it in the
507	00:33:24.650	00:33:29.600	pictures and in the slides, because the poverty of some
508	00:33:29.610	00:33:32.760	of the places is really striking. I just couldn't believe
509	00:33:32.770	00:33:38.000	that people really did live in little stick huts. Infant
510	00:33:38.010	00:33:43.490	mortality is high. Life expectancy for adults is low. At
511	00:33:43.500	00:33:47.120	least once a week Sister Therese travels to outlying villages
512	00:33:47.130	00:33:50.850	in the parish, often by horseback to work with volunteer
513	00:33:50.860	00:33:55.480	health teams. It's not strictly religious work. But it is
514	00:33:55.490	00:33:58.100	very much a part of what the Cleveland mission is
515	00:33:58.110	00:34:02.660	all about. Each local community has three to seven team
516	00:34:02.670	00:34:06.840	members who will learn about certain health themes and then
517	00:34:06.850	00:34:09.900	present them to their neighbors. The health needs are so
518	00:34:09.910	00:34:12.240	great that if we were to work on the curative
519	00:34:12.250	00:34:17.450	aspect, giving shots or dispensing medicines, we wouldn't even begin
520	00:34:17.460	00:34:20.960	to scratch the surface. So we're trying to work in
521	00:34:20.970	00:34:27.950	the preventive angle, hoping to prevent mostly infant deaths. If
522	00:34:27.960	00:34:31.570	children do survive, education is a luxury many of their
523	00:34:31.580	00:34:35.140	parents cannot afford. By the age of eight or nine,
524	00:34:35.150	00:34:39.220	many children in El Salvador, especially in rural areas, must
525	00:34:39.230	00:34:44.340	work. Sister Maria has taught reading skills to illiterate adults,
526	00:34:44.350	00:34:47.090	but most of her work is with children, who learn
527	00:34:47.100	00:34:50.880	more than just religion in her classes. It's unrealistic to
528	00:34:50.890	00:34:53.700	expect that they'll ever be able to reach any high
529	00:34:53.710	00:34:57.290	formal level of education. At least they will have had
530	00:34:57.300	00:35:01.310	the dignity of saying, "Once I did go to school,
531	00:35:01.320	00:35:05.240	and I did learn something." What even the best-educated Salvadorans
532	00:35:05.250	00:35:08.500	have not learned is how to resolve their economic and
533	00:35:08.510	00:35:13.740	political differences. When Chirilagua fell last fall, the guerrillas explained
534	00:35:13.750	00:35:17.940	their political program and promised not to invite an army
535	00:35:17.950	00:35:22.860	attack by occupying the town full time. About a thousand
536	00:35:22.870	00:35:28.260	government supporters fled, fearing the guerrillas would confiscate private property
537	00:35:28.270	00:35:32.560	and kill those identified with the government. The situation here
538	00:35:32.570	00:35:36.560	could have been most difficult and dangerous for Fathers David
539	00:35:36.570	00:35:40.960	and John, Sisters Therese and Maria. They are, after all,
540	00:35:40.970	00:35:46.330	Catholic missionaries living in a town controlled by Marxist revolutionaries,
541	00:35:46.340	00:35:50.340	and Americans working in an area dominated by guerrillas who
542	00:35:50.350	00:35:54.730	consider the United States their principal enemy. We asked them
543	00:35:54.740	00:35:58.480	if they weren't afraid to remain here, knowing the guerrillas
544	00:35:58.490	00:36:01.890	could one day turn on them, or the government could
545	00:36:01.900	00:36:05.910	accuse them of being leftist sympathizers if the army ever
546	00:36:05.920	00:36:12.100	regains control of Chirilagua. There's always a certain amount of
547	00:36:12.110	00:36:17.070	uncertainty associated with a situation like this of conflict--what's
548	00:36:17.080	00:36:19.420	going to happen next? We feel it, the people feel
549	00:36:19.430	00:36:24.590	it. I would think that we are being treated or
550	00:36:24.600	00:36:29.270	approached as individuals. The boys will condemn the Yankees and
551	00:36:29.280	00:36:34.440	the imperialism and everything like that, but they've met four
552	00:36:34.450	00:36:41.500	of us here, and have respected us in that regard.
553	00:36:41.510	00:36:44.150	Human right, or human value, or whatever values they're working
554	00:36:44.160	00:36:47.700	with. People are very, very nervous. Many of them are
555	00:36:47.710	00:36:52.210	suffering from nervous disorders now with the constant tension. One
556	00:36:52.220	00:36:55.770	side may be in charge today, and another side may
557	00:36:55.780	00:36:58.540	be in charge tomorrow. And as long as there are
558	00:36:58.550	00:37:01.960	two different sides, maybe there isn't any problem right now,
559	00:37:01.970	00:37:04.360	but if there's a battle--they call it in Spanish
560	00:37:04.370	00:37:08.060	an enfrentamiento--people are going to be hurt and people
561	00:37:08.070	00:37:09.880	are going to be killed, and I guess that's their
562	00:37:09.890	00:37:14.960	constant fear. I'm not afraid. But I'm not afraid anywhere.
563	00:37:14.970	00:37:17.560	I'm not afraid in Cleveland, where I come from. And
564	00:37:17.570	00:37:19.770	anything could have happened to me where I used to
565	00:37:19.780	00:37:22.350	live in Cleveland, the same as anything can happen to
566	00:37:22.360	00:37:27.840	me here. So I think that's where my idea of
567	00:37:27.850	00:37:30.340	what faith and who God is comes in. We can
568	00:37:30.350	00:37:32.400	travel a road of faith or we can travel a
569	00:37:32.410	00:37:38.180	road of fear. And as a priest, following the example
570	00:37:38.190	00:37:41.110	of our Lord, a great deal of my job or
571	00:37:41.120	00:37:45.130	my vocation is to help people make the decision: what's
572	00:37:45.140	00:37:51.010	the basic denominator that we're living our lives by? Is
573	00:37:51.020	00:37:53.450	it by faith or is it by fear? This is
574	00:37:53.460	00:38:02.880	one way of spreading or teaching the Gospel. You may
575	00:38:02.890	00:38:06.690	remember that in 1980 four American churchwomen were killed in
576	00:38:06.700	00:38:10.420	El Salvador. Their families are reportedly angry at a State
577	00:38:10.430	00:38:13.810	Department decision this week not to release a report on
578	00:38:13.820	00:38:17.190	the failure of the Salvadoran government to bring to trial
579	00:38:17.200	00:38:20.950	five soldiers accused of murdering the Americans. Two of the
580	00:38:20.960	00:38:24.030	women were from Cleveland, members of the same team of
581	00:38:24.040	00:38:57.430	missionaries working in Chirilagua. We'll be back in a moment.
582	00:38:57.440	00:39:00.460	In New York, a federal appeals court tonight turned down
583	00:39:00.470	00:39:04.230	a last-minute effort by former New Jersey Senator Harrison Williams
584	00:39:04.240	00:39:07.710	to delay beginning his prison sentence for bribery in the
585	00:39:07.720	00:39:12.000	Abscam investigation. In an unusual hearing after the usual court
586	00:39:12.010	00:39:15.760	hours, the Second Circuit Court of Appeals denied a request
587	00:39:15.770	00:39:19.510	for delay so Williams could file another appeal against his
588	00:39:19.520	00:39:23.270	conviction. That left Williams under orders by the trial judge
589	00:39:23.280	00:39:26.890	to report to the federal prison in Allenwood, Pennyslvania, by
590	00:39:26.900	00:39:31.670	midnight tonight to begin his three-year sentence. The medical examiner
591	00:39:31.680	00:39:35.190	in San Antonio, Texas, ruled today that Major General Robert
592	00:39:35.200	00:39:38.350	Owenby, the Army reservist who was found hanged in a
593	00:39:38.360	00:39:42.560	stairwell, committed suicide. When the general's body was found eight
594	00:39:42.570	00:39:45.570	days ago, his hands were bound behind his back and
595	00:39:45.580	00:39:47.900	there was a note pinned to his clothes saying he
596	00:39:47.910	00:39:51.450	had been executed. The medical examiner said today that tests
597	00:39:51.460	00:39:54.680	made by his office and the FBI led to the
598	00:39:54.690	00:39:57.540	conclusion that the general wrote the note himself as a
599	00:39:57.550	00:40:01.190	deception. The examiner also said that Owenby was deeply in
600	00:40:01.200	00:40:06.190	debt. Robin? Now, stories from our medical beat. First, new
601	00:40:06.200	00:40:10.080	evidence was reported today linking damage to unborn babies with
602	00:40:10.090	00:40:13.740	mothers who smoke cigarettes during pregnancy. A study made at
603	00:40:13.750	00:40:17.280	Johns Hopkins University in Baltimore showed that young rats whose
604	00:40:17.290	00:40:20.680	mothers were exposed to moderate amounts of carbon monoxide during
605	00:40:20.690	00:40:25.240	pregnancy suffered impaired memories and ability to learn. The researchers
606	00:40:25.250	00:40:27.680	said the amounts of carbon monoxide were similar to the
607	00:40:27.690	00:40:30.940	amounts taken in by a heavy smoker. The effect on
608	00:40:30.950	00:40:33.130	memory was said to be more pronounced, but there was
609	00:40:33.140	00:40:36.610	also an effect on learning ability. Earlier tests have shown
610	00:40:36.620	00:40:40.090	that the children of women who smoked heavily during pregnancy
611	00:40:40.100	00:40:44.960	suffer a handicap when taking achievement tests. Our next major
612	00:40:44.970	00:40:47.960	segment tonight is an update on the birth control pill.
613	00:40:47.970	00:40:52.160	Twenty-four years after it was introduced, revolutionizing birth control in
614	00:40:52.170	00:40:55.410	this country, the debate over how dangerous the pill is
615	00:40:55.420	00:41:00.660	still rages. Charlayne Hunter-Gault has the details. Charlayne? Even with
616	00:41:00.670	00:41:05.560	inconclusive results in the debate over the pill, some 150
617	00:41:05.570	00:41:09.340	million women worldwide have used it. That makes the pill
618	00:41:09.350	00:41:12.990	the most widely used form of birth control, second only
619	00:41:13.000	00:41:17.400	to sterilization. Over the years, however, various studies have linked
620	00:41:17.410	00:41:22.030	the pill to problems like increased risk of stroke, heart
621	00:41:22.040	00:41:27.060	attack, blood clots, high blood pressure, cervical cancer and breast
622	00:41:27.070	00:41:30.630	cancer. But other studies have shown that the pill also
623	00:41:30.640	00:41:35.040	has a protective effect, lowering the risk of ovarian cancer,
624	00:41:35.050	00:41:39.280	endometrial cancer, which affects the lining of the womb, and
625	00:41:39.290	00:41:44.380	pelvic inflammatory disease, the leading cause of sterility in women.
626	00:41:44.390	00:41:47.650	Occasionally the studies that are released seem to contradict each
627	00:41:47.660	00:41:51.800	other outright. For example, several studies last fall found a
628	00:41:51.810	00:41:55.720	higher rate of breast cancer, particularly among women who used
629	00:41:55.730	00:41:59.780	the pill before their first pregnancy. But last March, another
630	00:41:59.790	00:42:02.970	report by the Centers for Disease Control found just the
631	00:42:02.980	00:42:08.700	opposite. It said neither short nor long-term oral contraceptive use
632	00:42:08.710	00:42:12.760	appeared to increase a woman's risk of breast cancer. The
633	00:42:12.770	00:42:16.530	head of that study is Dr. Howard Ory, deputy director
634	00:42:16.540	00:42:20.640	of epidemiology for the CDC. He has been studying both
635	00:42:20.650	00:42:23.930	the protective effects and the drawbacks of the pill for
636	00:42:23.940	00:42:29.050	13 years. He joins us tonight from Atlanta. Dr. Ory,
637	00:42:29.060	00:42:36.040	what's your overall viewpoint about the safety of the pill?
638	00:42:36.050	00:42:38.810	Dr. Ory, in Atlanta, can you hear me? Yes, I
639	00:42:38.820	00:42:42.350	can now. Good, thank you. My question was, what's your
640	00:42:42.360	00:42:46.320	view overall about the safety of the pill? Well, I
641	00:42:46.330	00:42:50.640	think for a young healthy woman that the benefits outweigh
642	00:42:50.650	00:42:54.630	the risks. Do you want to elaborate on that a
643	00:42:54.640	00:43:00.510	little bit? Sure. I think that the major risk of
644	00:43:00.520	00:43:05.070	oral contraceptives is heart attacks and strokes. You probably said
645	00:43:05.080	00:43:07.650	this--I didn't have audio when you were at the
646	00:43:07.660	00:43:12.300	beginning. And I think that risk is mainly confined to
647	00:43:12.310	00:43:16.100	women who are over 35 and who smoke. For example,
648	00:43:16.110	00:43:19.050	I estimate that about 500 women in the U.S. a
649	00:43:19.060	00:43:21.660	year, out of the 10 million who use the pill,
650	00:43:21.670	00:43:25.110	die as a result of oral contraceptive use. And most
651	00:43:25.120	00:43:29.290	of those, probably about 400, I would estimate, are in
652	00:43:29.300	00:43:32.760	the group who are over 35 and who smoke. On
653	00:43:32.770	00:43:36.950	the other hand, young healthy women derive the benefit of
654	00:43:36.960	00:43:42.030	not getting pregnant, of course, from taking the pill, and
655	00:43:42.040	00:43:45.940	then they have many other benefits in addition to that,
656	00:43:45.950	00:43:47.440	that have a--All right, excuse me. We'll get to
657	00:43:47.450	00:43:49.560	the benefits in a minute. But let me just ask
658	00:43:49.570	00:43:53.940	you this question. How do you explain the fact that
659	00:43:53.950	00:43:57.810	there are at least three other studies that contradict your
660	00:43:57.820	00:44:00.820	conclusions about the risk of breast cancer? You say there
661	00:44:00.830	00:44:05.310	is no significant risk, but these others say there is.
662	00:44:05.320	00:44:09.360	Well, it's real difficult--I think if you look at
663	00:44:09.370	00:44:13.670	the picture overall, I think all studies, there are maybe
664	00:44:13.680	00:44:16.590	12 or 13 of them now, would say that there
665	00:44:16.600	00:44:20.860	is no increased risk of breast cancer. There are two
666	00:44:20.870	00:44:27.400	studies out now that dwell on particular subgroups of women--
667	00:44:27.410	00:44:30.550	one, women who took the pill before age 25 and
668	00:44:30.560	00:44:35.320	who used particular brands, and another that looks at women
669	00:44:35.330	00:44:38.010	who took the pill before their first birth. Both of
670	00:44:38.020	00:44:42.850	those studies together are not as large as our study
671	00:44:42.860	00:44:46.170	and they're not as representative of the U.S. either. I
672	00:44:46.180	00:44:49.990	see. Now, earlier, you said you didn't hear my delineation
673	00:44:50.000	00:44:52.390	of some of the protective effects, but I listed a
674	00:44:52.400	00:44:57.950	number of those effects. How important exactly are they in
675	00:44:57.960	00:45:01.050	weighing the risk and benefits? Well, I think that the
676	00:45:01.060	00:45:05.690	major benefit, of course, is the very powerful protection against
677	00:45:05.700	00:45:10.440	unwanted pregnancy. I think of them as an added benefit,
678	00:45:10.450	00:45:13.690	the other benefits. I wouldn't use the pill to derive
679	00:45:13.700	00:45:18.370	those benefits, but if you're using it to prevent pregnancy,
680	00:45:18.380	00:45:23.800	you'd get these additional benefits. In your view, is all
681	00:45:23.810	00:45:27.350	the evidence in on the dangers of the pill, or
682	00:45:27.360	00:45:30.870	at least enough in that you could pretty much say
683	00:45:30.880	00:45:34.750	without being worried about it that the pill is generally
684	00:45:34.760	00:45:38.280	safe for everybody to use, except for those subgroups you
685	00:45:38.290	00:45:43.680	mentioned? Well, I think we have seen about 15 to
686	00:45:43.690	00:45:49.210	20 years of epidemiologic studies on the pill. It's impossible,
687	00:45:49.220	00:45:52.100	of course, to predict what's going to happen to women
688	00:45:52.110	00:45:54.660	as they get to be 60 and 70, because there
689	00:45:54.670	00:45:56.570	are no women who took the pill who, you know,
690	00:45:56.580	00:45:59.570	who are now in their 60s and 70s. But given
691	00:45:59.580	00:46:03.630	that caveat, I think that we know the major problems
692	00:46:03.640	00:46:06.660	with the pill already. All right, thank you. We'll come
693	00:46:06.670	00:46:10.810	back. Robin? Another researcher, who sees the risks differently, is
694	00:46:10.820	00:46:13.680	Dr. Diana Petitti, who has studied the effects of the
695	00:46:13.690	00:46:16.900	pill for seven years. Dr. Pettiti is an assistant professor
696	00:46:16.910	00:46:19.800	of community medicine at the University of California at San
697	00:46:19.810	00:46:24.220	Francisco, and she joins us tonight from public station KQED.
698	00:46:24.230	00:46:28.220	Dr. Pettiti, when Dr. Ory says the benefits outweigh the
699	00:46:28.230	00:46:32.840	risks, what is your opinion? Well, it's my opinion that
700	00:46:32.850	00:46:35.690	we don't know enough yet about the relationship of oral
701	00:46:35.700	00:46:39.180	contraceptives to breast cancer to be certain that the benefits
702	00:46:39.190	00:46:49.850	outweigh the perhaps equal, but I want to reserve judgment,
703	00:46:49.860	00:46:53.650	my judgment about the ultimate risk-benefit equation until the story
704	00:46:53.660	00:46:57.720	on breast cancer is clarified. And what will clarify that?
705	00:46:57.730	00:46:59.840	Well, I hate to say, but it may be further
706	00:46:59.850	00:47:03.180	research. I see. And over how many years, do you
707	00:47:03.190	00:47:05.780	think? I don't think we'll know for certain whether or
708	00:47:05.790	00:47:08.320	not oral contraceptives have an effect on breast cancer at
709	00:47:08.330	00:47:11.900	ages 60 or 70 until women who have used oral
710	00:47:11.910	00:47:15.940	contraceptives become 60 or 70 years of age. Since oral
711	00:47:15.950	00:47:20.190	contraceptives were first marketed in the 1960s, and were only
712	00:47:20.200	00:47:23.730	used widely in perhaps the late 1960s and the early
713	00:47:23.740	00:47:27.420	'70s, it probably won't be for another 10 or 20
714	00:47:27.430	00:47:30.170	years that we have the full answer about the relationship
715	00:47:30.180	00:47:34.090	of oral contraceptives to breast cancer. Statistically, with the known
716	00:47:34.100	00:47:37.060	risks, like an increased risk of stroke or a heart
717	00:47:37.070	00:47:43.060	attack, statistically how common is that risk? Dr. Ory just
718	00:47:43.070	00:47:46.390	said 500 women out of 10 million, perhaps. Is that
719	00:47:46.400	00:47:50.680	of the order of the risk, in your view? I
720	00:47:50.690	00:47:54.300	don't--I think Dr. Ory was quoting figures for mortality.
721	00:47:54.310	00:47:56.780	I think if you add in the cases where there
722	00:47:56.790	00:47:59.480	is an event, say, of myocardial infarction or a stroke,
723	00:47:59.490	00:48:02.920	that the woman doesn't die, that the total number of
724	00:48:02.930	00:48:06.380	cases in the United States may be three to five
725	00:48:06.390	00:48:11.220	times that high. I think the risks are low--they're
726	00:48:11.230	00:48:14.560	probably lower than the risk of getting into an automobile
727	00:48:14.570	00:48:17.450	accident and becoming seriously injured if one doesn't fasten one's
728	00:48:17.460	00:48:20.590	seat belt. But that's not the question. The question is
729	00:48:20.600	00:48:23.880	whether or not oral contraceptives are more or less safe
730	00:48:23.890	00:48:26.960	than alternative forms of birth control that women might use
731	00:48:26.970	00:48:31.390	if oral contraceptives were not so--didn't have other benefits,
732	00:48:31.400	00:48:33.960	particularly the benefit of being easy to use and highly
733	00:48:33.970	00:48:38.900	effective. Now, would you recommend the birth control pill as
734	00:48:38.910	00:48:44.310	a primary, as the first form of contraception or birth
735	00:48:44.320	00:48:48.230	control? No, I wouldn't. I would recommend that all women
736	00:48:48.240	00:48:52.760	who can use barrier methods of contraception successfully--that means
737	00:48:52.770	00:48:56.000	methods of contraception such as the diaphragm or the condom,
738	00:48:56.010	00:48:59.120	or the foam and condoms, that that would be my
739	00:48:59.130	00:49:02.550	first choice of birth control for all women in the
740	00:49:02.560	00:49:06.500	United States. Of course that, I understand, lowers the effectiveness
741	00:49:06.510	00:49:09.570	of the birth control, does it not? I think the
742	00:49:09.580	00:49:13.240	effectiveness of the diaphragm and of condoms is dependent on
743	00:49:13.250	00:49:16.450	how well the person uses them. I think there's some
744	00:49:16.460	00:49:19.300	recent evidence that women over 35 who are married and
745	00:49:19.310	00:49:22.620	in a stable relationship have an effectiveness rate for use
746	00:49:22.630	00:49:24.580	of the diaphragm which is almost the same as that
747	00:49:24.590	00:49:27.880	for the pill. Are there some kind--is there one--
748	00:49:27.890	00:49:30.620	is there a category of women who in your view
749	00:49:30.630	00:49:34.560	should not be using the pill? Oh, yes, certainly. Women
750	00:49:34.570	00:49:37.410	over 35 years of age who smoke cigarettes should not
751	00:49:37.420	00:49:40.620	use the pill. Because of an increased risk of stroke
752	00:49:40.630	00:49:45.430	or heart attack? Heart attacks, strokes. And women who are
753	00:49:45.440	00:49:49.180	over 35 who do not smoke? I think there's still
754	00:49:49.190	00:49:51.820	some question. It would be my advice that women over
755	00:49:51.830	00:49:54.800	35 who don't smoke and who are certain that they're
756	00:49:54.810	00:49:58.620	not going to have any more children should consider sterilization.
757	00:49:58.630	00:50:01.890	On the other hand, for a perfectly healthy woman with
758	00:50:01.900	00:50:06.380	no family history of heart disease, I think using the
759	00:50:06.390	00:50:09.760	oral contraceptive might be reasonable, particularly if it's a low-dose
760	00:50:09.770	00:50:13.310	oral contraceptive. Well, thank you. Charlayne? Dr. Ory, what do
761	00:50:13.320	00:50:19.030	you say to Dr. Petitti's feeling that there should be
762	00:50:19.040	00:50:22.850	at least another 10 to 20 years of research before
763	00:50:22.860	00:50:26.240	you can definitively say or even recommend that women use
764	00:50:26.250	00:50:28.380	the pill? She's just not convinced that it's as safe
765	00:50:28.390	00:50:34.670	as you say. Well, I can't argue with that. On
766	00:50:34.680	00:50:38.310	the other hand, people have to make a decision today,
