index	starts	ends	content
383	00:24:13.710	00:24:17.750	give him credit for recognizing that the long-term structural issue,
384	00:24:17.760	00:24:20.720	which is demographically driven--we're all alive, we all exist,
385	00:24:20.730	00:24:23.050	and most of us are going to retire and take
386	00:24:23.060	00:24:25.940	advantage of the retire system--is there, and you've got
387	00:24:25.950	00:24:28.250	to address it. So his stepping out on the issue
388	00:24:28.260	00:24:30.710	of Social Security is a very positive step in the right
389	00:24:30.720	00:24:33.280	direction towards opening the debate on how we address the
390	00:24:33.290	00:24:36.310	long-term deficit. But Senator Gregg, that does raise the question
391	00:24:36.320	00:24:39.000	that none of the Social Security transition costs are even
392	00:24:39.010	00:24:42.560	in this budget projection, even if we phase it in,
393	00:24:42.570	00:24:44.530	as I think he's suggesting--I think it's something like
394	00:24:44.540	00:24:50.310	$750 billion or $780 billion by 2009--where does that
395	00:24:50.320	00:24:53.940	come from? Where does this budget leave the prospects for
396	00:24:53.950	00:24:58.870	the Social Security overhaul being passed this year? Well, Social
397	00:24:58.880	00:25:00.990	Security has about five major moving parts, and if you
398	00:25:01.000	00:25:03.150	address it in a comprehensive way, you'll put it into
399	00:25:03.160	00:25:05.590	balance. And if you put it into balance, you'll save
400	00:25:05.600	00:25:08.310	massive amounts of dollars in the out years--something like
401	00:25:08.320	00:25:11.240	$11 trillion. And part of that is the personal account
402	00:25:11.250	00:25:14.540	approach. Part of it would be changing the bend points,
403	00:25:14.550	00:25:16.650	which is basically means testing. Part of it would be
404	00:25:16.660	00:25:19.330	getting a proper COLA. But you've to do a balanced,
405	00:25:19.340	00:25:21.850	comprehensive approach. But once you do that, yes, you'll have
406	00:25:21.860	00:25:26.110	some short-term increases in costs, because you've got to get
407	00:25:26.120	00:25:28.180	to the corrections in the system that give you the
408	00:25:28.190	00:25:32.880	long-term benefit. But over the long-term, you'll have huge savings
409	00:25:32.890	00:25:35.450	and you'll make the system solvent, which is the key
410	00:25:35.460	00:25:38.090	here for our children and our grandchildren, who are going
411	00:25:38.100	00:25:40.160	to have to pay to support us, and we don't
412	00:25:40.170	00:25:41.510	want to put too much of a tax burden on
413	00:25:41.520	00:25:44.280	them to do that. Senator Conrad, I guess what I'm really asking
414	00:25:44.290	00:25:47.230	is, do you think the Social Security reform is politically
415	00:25:47.240	00:25:49.300	doable this year as the president would like to do,
416	00:25:49.310	00:25:51.880	when at the same time the members of Congress and
417	00:25:51.890	00:25:55.620	the Senate are looking at these deficits? You know, the
418	00:25:55.630	00:25:58.440	president has made it all more difficult, first of all,
419	00:25:58.450	00:26:02.520	by not acknowledging the privatization cost. The 20-year costs are
420	00:26:02.530	00:26:07.810	$4.6 trillion, and he proposes borrowing all of it. That's
421	00:26:07.820	00:26:11.070	not a solution to a problem. Second of all, in
422	00:26:11.080	00:26:14.600	the short-term, the president over the next ten years is
423	00:26:14.610	00:26:18.780	taking over $2.5 trillion of Social Security money and using
424	00:26:18.790	00:26:21.440	it to pay for other things. That just digs the
425	00:26:21.450	00:26:24.300	hole deeper before starting to fill it in. Now, this
426	00:26:24.310	00:26:27.550	is a policy--this is a policy not of reducing
427	00:26:27.560	00:26:31.460	deficits and facing up to problems. This is a budget
428	00:26:31.470	00:26:35.490	plan that hides problems from the American people and hides
429	00:26:35.500	00:26:38.870	the result. The inevitable result will have put us in
430	00:26:38.880	00:26:42.420	a very deep hole and weaken the country's economic strength.
431	00:26:42.430	00:26:45.240	That's a mistake. Senator Conrad and Chairman Gregg, thank you
432	00:26:45.250	00:26:49.350	both. Thank you. Still to come on the NewsHour tonight,
433	00:26:49.360	00:26:53.070	more progress toward peace in the Middle East, preventing medical
434	00:26:53.080	00:27:06.410	errors and why they call it the Super Bowl. Our
435	00:27:06.420	00:27:11.500	Middle East update. Ray Suarez is in charge. Israel's prime
436	00:27:11.510	00:27:15.500	minister, Ariel Sharon, and Mahmoud Abbas, the newly-elected president of
437	00:27:15.510	00:27:18.800	the Palestinian Authority, will declare an end to more than
438	00:27:18.810	00:27:21.730	four years of fighting when they meet tomorrow in Sharm
439	00:27:21.740	00:27:25.140	El Sheikh, Egypt. Officials from both sides said the truce
440	00:27:25.150	00:27:28.820	deal had been worked out in pre-summit talks. That announcement
441	00:27:28.830	00:27:31.960	came as Secretary of State Condoleezza Rice wrapped up her
442	00:27:31.970	00:27:35.160	first official visit to the area. Calling this a "moment
443	00:27:35.170	00:27:38.700	of opportunity," Rice named a U.S. Army general to act
444	00:27:38.710	00:27:43.330	as security coordinator between Palestinians and Israelis. For more on
445	00:27:43.340	00:27:48.190	these developments, we turn to Newsweek's Jerusalem correspondent, Dan Ephron.
446	00:27:48.200	00:27:53.150	Dan, welcome. Does Rice's visit, the new secretary of state,
447	00:27:53.160	00:27:56.610	constitute an active return of the United States to Middle
448	00:27:56.620	00:28:01.030	East diplomacy? Well, I think the Palestinians certainly hope that
449	00:28:01.040	00:28:04.290	it does. And I think it probably does. It's a
450	00:28:04.300	00:28:06.870	bigger sign than anything we've seen, I would say, in
451	00:28:06.880	00:28:10.470	the past 18 months that the Americans are now willing
452	00:28:10.480	00:28:13.290	to engage. If you recall, it was in September of
453	00:28:13.300	00:28:17.620	2003 when this very same Mahmoud Abbas stepped down as
454	00:28:17.630	00:28:21.840	the Palestinian prime minister, and from that stage on, the
455	00:28:21.850	00:28:24.920	Americans really washed their hands of this thing. There have
456	00:28:24.930	00:28:28.020	been no regular envoys. And this is, I think, the
457	00:28:28.030	00:28:30.750	first visit by a secretary of state from the United
458	00:28:30.760	00:28:35.830	States since then. What is Lt. General William Ward, the
459	00:28:35.840	00:28:40.530	new security coordinator, going to do? Well, I think that's
460	00:28:40.540	00:28:43.960	one of the interesting things that has emerged from Secretary
461	00:28:43.970	00:28:46.790	Rice's visit here. In the past, I think for the
462	00:28:46.800	00:28:50.130	most part the United States has sent troubleshooters who deal
463	00:28:50.140	00:28:53.330	with diplomacy, who deal with politics, who go back and
464	00:28:53.340	00:28:56.770	forth between Jerusalem and Ramallah carrying messages and trying to
465	00:28:56.780	00:29:01.060	bridge political issues. In this case, the U.S. has appointed
466	00:29:01.070	00:29:05.040	a security coordinator who will probably remain primarily on the
467	00:29:05.050	00:29:09.840	Palestinian side and help the Palestinians reconstitute their police force.
468	00:29:09.850	00:29:12.870	I think what this says is that the United States
469	00:29:12.880	00:29:16.340	is lining itself more or less up with what Israel
470	00:29:16.350	00:29:19.300	has asked for, which is that this process, at least
471	00:29:19.310	00:29:23.350	in the coming months, be much more security oriented than
472	00:29:23.360	00:29:26.290	political; that is to say, that the first step is
473	00:29:26.300	00:29:29.170	that Palestinians have to get their police force back in
474	00:29:29.180	00:29:32.490	order, and not only come to a ceasefire with these
475	00:29:32.500	00:29:35.430	groups, as apparently they have, but actually move ahead and
476	00:29:35.440	00:29:40.110	start dismantling some of these militant groups. Will Lt. General
477	00:29:40.120	00:29:43.460	Ward be welcomed more by one side than the other?
478	00:29:43.470	00:29:48.340	Was this appointment something that Israelis or Palestinians wanted more
479	00:29:48.350	00:29:51.540	than the other? It's hard to say. I don't think
480	00:29:51.550	00:29:55.660	that the Palestinians will necessarily turn him away or be
481	00:29:55.670	00:29:59.790	unwelcoming. I think it does say that what the Israelis
482	00:29:59.800	00:30:03.300	wanted, the Israelis got. The Israelis have talked all along
483	00:30:03.310	00:30:07.010	throughout this process since Yasser Arafat died that if there
484	00:30:07.020	00:30:10.850	is going to be a resumption of some negotiation or
485	00:30:10.860	00:30:14.740	a return to the road map, to that U.S.-backed peace
486	00:30:14.750	00:30:18.890	plan, that it has to start with security measures. For
487	00:30:18.900	00:30:23.770	the Israelis, that means getting Palestinians to deploy both in
488	00:30:23.780	00:30:26.290	the West Bank and Gaza, to get their police force
489	00:30:26.300	00:30:29.780	back in order, and getting them to fight these groups
490	00:30:29.790	00:30:32.130	that have carried out much of the violence over the
491	00:30:32.140	00:30:36.350	last four years. Mahmoud Abbas, the Palestinian president, has talked
492	00:30:36.360	00:30:39.980	about a ceasefire. He's talked about co-opting these militants. I
493	00:30:39.990	00:30:42.820	think what the Israelis want and what they're hoping this
494	00:30:42.830	00:30:46.620	security coordinator from the United States will help achieve is
495	00:30:46.630	00:30:50.530	actually something further, actually dismantling these groups. Mahmoud Abbas is
496	00:30:50.540	00:30:53.450	still pretty early in his tenure as president of the
497	00:30:53.460	00:30:57.910	PA. Has he really gotten his arms around the security
498	00:30:57.920	00:31:00.800	structure yet? Does he have the clout, the authority to
499	00:31:00.810	00:31:03.970	hold up his end of the ceasefire? Well, I think
500	00:31:03.980	00:31:06.270	those are two separate questions. I don't think he's gotten
501	00:31:06.280	00:31:09.860	himself around the security structure. I think there are changes
502	00:31:09.870	00:31:14.340	he talked about making during his campaign about consolidating, about
503	00:31:14.350	00:31:18.380	renewing. But I think the matter of a mandate is
504	00:31:18.390	00:31:23.210	something else. Mahmoud Abbas ran on a pledge to stop
505	00:31:23.220	00:31:27.120	the intifada, and he was elected by a large majority.
506	00:31:27.130	00:31:30.210	And I think in that respect, many Palestinians, including groups
507	00:31:30.220	00:31:33.910	that are opposed to a ceasefire with Israel--even Hamas,
508	00:31:33.920	00:31:38.370	this Islamic group--I think has some sense that this
509	00:31:38.380	00:31:41.220	is the will of the people, that most Palestinians are
510	00:31:41.230	00:31:46.940	tired of this violence, and that their voice has spoken
511	00:31:46.950	00:31:51.220	in electing Mahmoud Abbas. And I think there's a tendency
512	00:31:51.230	00:31:53.840	anyway to let that go forward for the time being.
513	00:31:53.850	00:31:56.530	That soon to be announced ceasefire has gotten a lot
514	00:31:56.540	00:31:59.080	of the attention, but what else is on the agenda
515	00:31:59.090	00:32:01.230	for Sharm El Sheikh? What else do the two sides
516	00:32:01.240	00:32:04.630	have to talk about? Well, one of the interesting things...
517	00:32:04.640	00:32:07.720	first of all, this has been carefully choreographed. I think
518	00:32:07.730	00:32:10.780	that's in part true because there have been other summits--
519	00:32:10.790	00:32:14.710	certainly many summits between Israelis and Palestinians over the years,
520	00:32:14.720	00:32:17.220	and even other summits during these four and a half
521	00:32:17.230	00:32:19.310	years of violence. I think the two sides wanted to
522	00:32:19.320	00:32:21.830	make sure that when they got there, they had all
523	00:32:21.840	00:32:25.840	their t's crossed and their i's dotted. And I think in
524	00:32:25.850	00:32:29.460	some respects they do. The language of this declaration of
525	00:32:29.470	00:32:32.920	ceasefire has been laid out carefully. But I think another
526	00:32:32.930	00:32:36.640	significant aspect of the summit is the fact that President
527	00:32:36.650	00:32:40.950	Mubarak and King Abdullah of Egypt and Jordan are there,
528	00:32:40.960	00:32:44.670	and they're there with Prime Minister Ariel Sharon, the Israeli
529	00:32:44.680	00:32:49.020	leader, who was really a pariah in the Arab world
530	00:32:49.030	00:32:51.950	for much of the past 20 years. I think in
531	00:32:51.960	00:32:55.570	some respects this is the first time the Arab world,
532	00:32:55.580	00:32:58.370	or part of the Arab world, is giving Ariel Sharon
533	00:32:58.380	00:33:04.010	legitimacy. Why isn't Secretary Rice going to the conference? She's
534	00:33:04.020	00:33:08.100	been in the neighborhood. She's been holding news conferences, been
535	00:33:08.110	00:33:11.590	photographed with heads of government. This would seem to be
536	00:33:11.600	00:33:15.510	the logical next step, no? I think you're right on
537	00:33:15.520	00:33:19.010	the face of things, but I think the United States
538	00:33:19.020	00:33:23.100	has watched this thing happen over the last months, these
539	00:33:23.110	00:33:29.090	contacts between Israelis and Palestinians--really the first substantive contacts
540	00:33:29.100	00:33:34.760	in a very long time--without necessarily being involved. And
541	00:33:34.770	00:33:37.170	I think for the United States, there's some advantage to
542	00:33:37.180	00:33:41.510	letting Israelis and Palestinians work this thing through, inasmuch as
543	00:33:41.520	00:33:45.240	the two sides are sitting down and talking about the
544	00:33:45.250	00:33:48.820	right things. So inasmuch as that has happened over the
545	00:33:48.830	00:33:52.160	last month, I think Secretary Rice and generally the Bush
546	00:33:52.170	00:33:56.190	administration has been happy to let this thing go just
547	00:33:56.200	00:33:59.100	between Israelis and Arabs. I think another issue is that
548	00:33:59.110	00:34:04.250	this is really President Mubarak's show, Egyptian President's Mubarak's show.
549	00:34:04.260	00:34:06.430	And I think there was a sense that if Secretary
550	00:34:06.440	00:34:10.790	Rice was there, or someone else from the administration, that
551	00:34:10.800	00:34:15.160	they would steal the limelight from President Mubarak. Dan Ephron,
552	00:34:15.170	00:34:30.670	from Newsweek Magazine, thanks for being with us. Thank you.
553	00:34:30.680	00:34:35.730	Now, preventing medical errors before they lead to deadly consequences.
554	00:34:35.740	00:34:38.320	Susan Dentzer of our health unit has a look at
555	00:34:38.330	00:34:41.540	how one health care system is dealing with that problem.
556	00:34:41.550	00:34:44.490	The unit's a partnership with the Henry J. Kaiser Family
557	00:34:44.500	00:34:48.530	Foundation. Good morning, Mr. Hilliard. How are you doing? When
558	00:34:48.540	00:34:52.190	Dr. Ross Fletcher visits patients here at the Washington, DC
559	00:34:52.200	00:34:56.050	Veterans' Administration Hospital, he knows he should first cleanse his
560	00:34:56.060	00:35:00.690	hands. A quick rub with an alcohol foam disinfectant can
561	00:35:00.700	00:35:04.550	help prevent the spread of costly bacterial infections. Those kill
562	00:35:04.560	00:35:08.770	tens of thousands of hospital patients every year. Take a
563	00:35:08.780	00:35:11.890	deep breath. Most health care providers know they should follow
564	00:35:11.900	00:35:16.190	the hand-cleansing procedure, but they don't always do it. Fletcher
565	00:35:16.200	00:35:19.390	says the VA decided to change that. When we first
566	00:35:19.400	00:35:22.620	started this program, we noticed that about 40 percent of
567	00:35:22.630	00:35:28.570	the time hand cleansing occurred satisfactorily. More recently it's been
568	00:35:28.580	00:35:30.550	more well into the 80 percent range and we hope
569	00:35:30.560	00:35:33.260	to get it close to 100 percent, so that any
570	00:35:33.270	00:35:37.630	patient requiring hand cleansing will have that happen. What we've
571	00:35:37.640	00:35:41.670	noticed in addition is that using the alcohol foam cleansing
572	00:35:41.680	00:35:46.170	agent, we've been able to further reduce, over just simple
573	00:35:46.180	00:35:54.330	hand washing, the incidence of very serious antibiotic resistant infections.
574	00:35:54.340	00:35:56.900	The VA managed to double the rate of hand cleansing
575	00:35:56.910	00:36:00.520	in the simplest of ways, for example by putting disinfectant
576	00:36:00.530	00:36:04.040	dispensers right here on the walls of patients' rooms. It's
577	00:36:04.050	00:36:07.390	a simple change that saves both money and lives, and
578	00:36:07.400	00:36:09.670	it's just the sort of measure called for five years
579	00:36:09.680	00:36:13.650	ago in this blockbuster report by the Institute of Medicine.
580	00:36:13.660	00:36:18.190	Titled "to err is human," the 1999 report estimated that
581	00:36:18.200	00:36:23.920	avoidable errors in U.S. hospitals were killing 44,000 to 98,000
582	00:36:23.930	00:36:28.610	Americans a year and injuring thousands more. The report said
583	00:36:28.620	00:36:32.010	that was the equivalent of a jumbo jet crashing every
584	00:36:32.020	00:36:35.490	day. One of the report's authors was Dr. Lucian Leape
585	00:36:35.500	00:36:37.940	of the Harvard School of Public Health. The Institute of
586	00:36:37.950	00:36:41.740	Medicine report in 1999 called for a national commitment, a
587	00:36:41.750	00:36:45.100	moon shot, I mean, a serious national effort to reduce
588	00:36:45.110	00:36:47.920	medical errors. We said we could reduce medical errors by
589	00:36:47.930	00:36:50.530	50 percent in five years if we had that kind
590	00:36:50.540	00:36:54.570	of national commitment. But Leape and other safety experts say
591	00:36:54.580	00:36:58.770	that national commitment failed to materialize. There's been a bill
592	00:36:58.780	00:37:01.270	before Congress every year for the last four years to
593	00:37:01.280	00:37:03.470	provide protection, and we just don't seem to be able
594	00:37:03.480	00:37:06.450	to get it passed. Dr. Robert Wachter of the University
595	00:37:06.460	00:37:09.980	of California at San Francisco coauthored a book on patient
596	00:37:09.990	00:37:14.470	safety. Everybody--every doctor, everybody, every nurse, every hospital administrator--
597	00:37:14.480	00:37:17.130	knows we have a terrible problem and they really are
598	00:37:17.140	00:37:19.820	desperate. I mean, just think about if a jumbo jet
599	00:37:19.830	00:37:22.710	was crashing every day what we would be doing to
600	00:37:22.720	00:37:26.230	solve that problem. If there's good news, say these safety
601	00:37:26.240	00:37:30.120	experts, it's that despite the lack of national commitment, some
602	00:37:30.130	00:37:33.520	health systems like the VA are taking steps to solve
603	00:37:33.530	00:37:37.940	problems. Dr. Jonathan Perlin, who heads the VA health system,
604	00:37:37.950	00:37:41.210	acknowledges that was not always the case. It's fair to
605	00:37:41.220	00:37:45.570	say that historically, the VA's reputation was not...was not
606	00:37:45.580	00:37:48.140	perfect and we realized we needed to change and what
607	00:37:48.150	00:37:50.890	we saw was that we needed to improve safety, improve
608	00:37:50.900	00:37:55.280	quality and improve the compassion with which we delivered care.
609	00:37:55.290	00:37:58.860	So to lead its own moon shot against medical errors,
610	00:37:58.870	00:38:02.910	the VA picked this man, physician and former astronaut James
611	00:38:02.920	00:38:07.220	Bagian. Among other things, Bagian had helped to investigate space
612	00:38:07.230	00:38:11.760	shuttle disasters at NASA. He thought aviation and aerospace had
613	00:38:11.770	00:38:14.510	plenty to teach health care. An airmail pilot back in
614	00:38:14.520	00:38:16.950	the thirties had a life expectancy on the job of
615	00:38:16.960	00:38:20.290	three to four years. And it wasn't until the '50s
616	00:38:20.300	00:38:22.810	that aviation really started looking and saying, we can't just
617	00:38:22.820	00:38:27.900	keep building more planes when we crash them. So aviation
618	00:38:27.910	00:38:32.430	developed a so-called systems approach to improving safety. That includes
619	00:38:32.440	00:38:36.900	an emphasis on teamwork and fixed procedures; those prevent airline
620	00:38:36.910	00:38:40.350	crews from making mistakes, or to provide a backstop to
621	00:38:40.360	00:38:43.400	thwart crashes in the event that errors occur. It was
622	00:38:43.410	00:38:46.450	understanding, "we standardize." It's not like everybody has their own
623	00:38:46.460	00:38:48.220	little way they want to fly the plane. We said,
624	00:38:48.230	00:38:49.970	there are certain ways to do it; that we use
625	00:38:49.980	00:38:52.780	checklists for certain things; that, you know, you take away
626	00:38:52.790	00:38:57.220	certain latitudes. Bagian says applying systems thinking to VA health
627	00:38:57.230	00:39:01.440	care started with a similar cultural change. Rather than burying
628	00:39:01.450	00:39:05.070	mistakes or punishing people involved in them, the VA had
629	00:39:05.080	00:39:10.150	to ferret them out. Borrowing another leaf from airline safety,
630	00:39:10.160	00:39:14.200	VA personnel are now required to report any adverse events
631	00:39:14.210	00:39:18.510	through an internal computerized reporting system. They're also required to
632	00:39:18.520	00:39:24.610	report so-called "near-misses" or "close calls"--instances when something dangerous
633	00:39:24.620	00:39:28.470	almost happens to patients but doesn't. Close calls happen anywhere
634	00:39:28.480	00:39:32.180	from ten to 200 times more frequently than the event
635	00:39:32.190	00:39:34.490	they're the precursor of. So you can think of for
636	00:39:34.500	00:39:37.110	every incorrect surgery that's done, there's anywhere from ten to
637	00:39:37.120	00:39:40.490	200 that almost happened. Why not learn from those? Bagian
638	00:39:40.500	00:39:46.720	simulated for us how the reporting system works. Patient almost
639	00:39:46.730	00:39:56.130	had surgery performed on the incorrect leg. VA safety experts
640	00:39:56.140	00:39:59.640	analyze these reports and then launch a so-called root cause
641	00:39:59.650	00:40:03.170	analysis. That's when a small team is assembled to probe
642	00:40:03.180	00:40:05.930	the chain of factors leading up to a given adverse
643	00:40:05.940	00:40:10.730	event. Take the problem Bagian simulated: Operating on the wrong
644	00:40:10.740	00:40:14.910	site of the patient's body. It's surprisingly common throughout U.S.
645	00:40:14.920	00:40:18.700	hospitals, especially when surgery involves a part that the body
646	00:40:18.710	00:40:22.740	has two of, like eyes or kidneys. To avoid wrong-site
647	00:40:22.750	00:40:26.720	surgery, a national hospital oversight body, the Joint Commission for
648	00:40:26.730	00:40:31.580	Accreditation of Healthcare Organizations, now requires that the correct surgical
649	00:40:31.590	00:40:35.320	site be clearly marked. But Bagian says that when VA
650	00:40:35.330	00:40:39.830	performed root cause analysis, it discovered an even bigger problem.
651	00:40:39.840	00:40:43.230	We found out that 44% of incorrect surgeries--that's what
652	00:40:43.240	00:40:45.520	we call them; we don't call them wrong-sited, because that's
653	00:40:45.530	00:40:50.110	not right--44 percent were left/right foul-ups; 36 percent were
654	00:40:50.120	00:40:52.460	the wrong patient. The reason they did the wrong knee
655	00:40:52.470	00:40:55.750	was they thought I was you. The solution was to
656	00:40:55.760	00:40:58.760	adopt a protocol in which each patient to be operated
657	00:40:58.770	00:41:02.410	on first identifies himself by name, birth date and Social
658	00:41:02.420	00:41:06.540	Security number. William Dreyer. Okay, and your birth date? February
659	00:41:06.550	00:41:10.940	10th, 1947. Okay, and your Social Security number? We watched
660	00:41:10.950	00:41:14.110	the process take place before a real-life surgery at the
661	00:41:14.120	00:41:18.000	Washington, DC Veterans' Medical Center. Bagian says that when these
662	00:41:18.010	00:41:22.420	procedures have been followed at VA, they've drastically reduced wrong-site
663	00:41:22.430	00:41:26.450	or wrong-person surgery. Another change from the past is that
664	00:41:26.460	00:41:30.050	the VA now relies heavily on information technology to thwart
665	00:41:30.060	00:41:35.110	errors, especially those involving medication. Studies suggest those turn up
666	00:41:35.120	00:41:38.550	in roughly one out of every six hospital stays throughout
667	00:41:38.560	00:41:42.020	the U.S. As a result, the VA has shifted to
668	00:41:42.030	00:41:46.870	an almost fully computerized medication system. Physicians first select the
669	00:41:46.880	00:41:49.100	name of the drug they want to prescribe, and the
670	00:41:49.110	00:41:53.530	correct dose, from a computerized menu. That prevents any mistakes
671	00:41:53.540	00:41:57.760	stemming from doctors' often unreadable handwriting. The physician can then
672	00:41:57.770	00:42:02.110	check the prescription against the patient's fully electronic health record
673	00:42:02.120	00:42:06.540	to probe any concerns about allergies or adverse drug interactions.
674	00:42:06.550	00:42:08.690	The VA is the first large health system in the
675	00:42:08.700	00:42:13.590	nation to replace paper charts with this fully electronic record.
676	00:42:13.600	00:42:16.240	The VA spent more than a billion dollars developing the
677	00:42:16.250	00:42:19.700	record, but it now costs just $78 per patient per
678	00:42:19.710	00:42:23.450	year to operate, and Perlin says it produces a huge
679	00:42:23.460	00:42:27.120	safety payoff. If you came for care in VA eight
680	00:42:27.130	00:42:30.650	years ago, the likelihood that your chart would be there
681	00:42:30.660	00:42:34.840	would be 60 percent. Today, it's 100 percent. Once a
682	00:42:34.850	00:42:38.390	prescription order is checked against the electronic health record, it's
683	00:42:38.400	00:42:41.960	routed to the hospital pharmacy, where medication is labeled with
684	00:42:41.970	00:42:45.730	the patient's name and a unique barcode. That's an innovation
685	00:42:45.740	00:42:48.740	dreamed up by a VA nurse, who saw the barcoding
686	00:42:48.750	00:42:52.250	technology in use at a car rental agency and suggested
687	00:42:52.260	00:42:55.840	it could be adapted by the VA. The nurse scans
688	00:42:55.850	00:42:58.100	the barcode on the medication, scans the barcode on the
689	00:42:58.110	00:43:01.490	patient's wrist band, assuring that it's the right medication in
690	00:43:01.500	00:43:04.430	the right dose for the right patient, and virtually eliminating
691	00:43:04.440	00:43:07.580	errors at that point of administration. On the day we
692	00:43:07.590	00:43:11.790	visited the Washington VA, Inpatient Charles Hilliard was getting his
693	00:43:11.800	00:43:15.580	medicine for leukemia. There was two Hilliards on this floor,
694	00:43:15.590	00:43:19.700	so I definitely don't want to get his medicines, and
695	00:43:19.710	00:43:27.310	I imagine he didn't want to get mine either! The
696	00:43:27.320	00:43:31.190	VA now plans to add barcoding technology to lab work
697	00:43:31.200	00:43:34.960	to prevent mixups in which one patient's specimens are confused
698	00:43:34.970	00:43:38.270	with another's. With the exception of the costly step of
699	00:43:38.280	00:43:41.650	converting to electronic health records, most of these changes have
700	00:43:41.660	00:43:45.780	come cheaply. They amount to ten cents for every $100
701	00:43:45.790	00:43:49.100	the VA spends on delivering medical care. A new report
702	00:43:49.110	00:43:53.220	from the Government Accountability Office, Congress's watchdog arm, gives the
703	00:43:53.230	00:43:56.750	VA generally high marks for its safety initiatives. At the
704	00:43:56.760	00:44:01.290	same time, the report urges even broader cultural changes. Among
705	00:44:01.300	00:44:05.550	other things, it said, "Nurses need the confidence to disagree
706	00:44:05.560	00:44:10.490	with physicians when they find an unsafe situation." VA officials
707	00:44:10.500	00:44:14.400	agree and say they've already launched training programs to encourage
708	00:44:14.410	00:44:17.830	nurses to do just that. They say that's just one
709	00:44:17.840	00:44:21.770	way they're aiming for still higher levels of patient safety
710	00:44:21.780	00:44:25.150	and setting a standard for other U.S. health care providers
711	00:44:25.160	00:44:39.780	to follow. And finally tonight, another Super Bowl is history.
712	00:44:39.790	00:44:45.970	Media correspondent Terence Smith looks at this uniquely American spectacle.
713	00:44:45.980	00:44:49.000	First down from the 19--McNabb goes toward the end
714	00:44:49.010	00:44:52.240	zone. This one is picked off. It was that rarity
715	00:44:52.250	00:44:56.390	among Super Bowls--a closely fought game tied after the
716	00:44:56.400	00:45:04.640	first, second and third quarters. Touchdown, Philadelphia! After Philadelphia fell
717	00:45:04.650	00:45:07.900	behind by ten in the fourth, receiver Greg Lewis caught
718	00:45:07.910	00:45:14.250	a touchdown pass with 1:48 left to shave New England's
719	00:45:14.260	00:45:18.760	lead to three. But the Patriots intercepted a Donovan McNabb
720	00:45:18.770	00:45:22.320	pass with seconds to go and earned their third title
721	00:45:22.330	00:45:26.330	in four years, leading many sportswriters to brand the Patriots
722	00:45:26.340	00:45:30.330	the league's new dynasty. The Patriots became one of only
723	00:45:30.340	00:45:34.070	two teams since the 1990s to win three titles in
724	00:45:34.080	00:45:38.860	four seasons. An estimated 86 million people across the United
725	00:45:38.870	00:45:43.740	States watched the televised game according to Neilson Media Research
726	00:45:43.750	00:45:46.320	and as important to some viewers as the contest on
727	00:45:46.330	00:45:54.640	the field, the ads, and the halftime show. Former Beatle
728	00:45:54.650	00:45:59.830	Paul McCartney's halftime performance was deliberately devoid of scandal, unlike
729	00:45:59.840	00:46:04.280	last year's spectacle when Janet Jackson flashed her bare breast--
730	00:46:04.290	00:46:08.860	the now infamous "wardrobe malfunction"--when singer Justin Timberlake tore
731	00:46:08.870	00:46:13.320	open her black leather top. That fleeting moment provoked outrage
732	00:46:13.330	00:46:20.270	from the NFL to the Federal Communications Commission to Congress.
733	00:46:20.280	00:46:23.180	Hey there's some Bud Light. This year, advertisers paid an
734	00:46:23.190	00:46:28.540	average of $2.4 million to air 30-second spots specially produced
735	00:46:28.550	00:46:32.270	for the game. The raciest ad mocked the Janet Jackson
736	00:46:32.280	00:46:35.770	moment by showing an attractive woman suffering a wardrobe malfunction
737	00:46:35.780	00:46:38.920	of her own in a Senate hearing about decency over
738	00:46:38.930	00:46:42.970	the airwaves. But overall, the ads, the halftime show and
739	00:46:42.980	00:46:49.340	the game itself were decidedly family-friendly. More now about the
740	00:46:49.350	00:46:52.480	Patriots and the tone behind this year's Super Bowl. For
741	00:46:52.490	00:46:56.260	that I'm joined by author and sportswriter John Feinstein. He
742	00:46:56.270	00:46:59.820	is at work on a book about the Baltimore Ravens.
743	00:46:59.830	00:47:04.000	John, welcome. Just good, clean fun this year. That's what
744	00:47:04.010	00:47:08.780	the NFL wants. Paul Tagliabue wants a G-rated league, at
745	00:47:08.790	00:47:12.370	least on the surface of it because what he says
746	00:47:12.380	00:47:14.830	is, you know, we were shocked and outraged by the
747	00:47:14.840	00:47:17.600	Janet Jackson moment last year. You remember the Monday night
748	00:47:17.610	00:47:21.160	broadcast that opened with Nicolette Sheridan in a towel in
749	00:47:21.170	00:47:24.660	the Philadelphia Eagles' locker room with Terrell Owens. When people
750	00:47:24.670	00:47:28.760	objected to that Tagliabue again did his Inspector No imitation,
751	00:47:28.770	00:47:30.840	and said I'm shocked to learn that there are towels
752	00:47:30.850	00:47:34.700	in the Philadelphia Eagles' locker room occupied by women. They
753	00:47:34.710	00:47:37.170	go on and on about how they want to be
754	00:47:37.180	00:47:39.690	good, clean fun as you say. But look at any
755	00:47:39.700	00:47:42.910	NFL game on the sidelines; you have cheerleaders wearing almost
756	00:47:42.920	00:47:46.790	nothing. The teams put out calendars with these cheerleaders and
757	00:47:46.800	00:47:48.900	Paul Tagliabue doesn't seem to be too upset about that
